,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2005,3,25,12,,,,88.0,,,,31.0,10163.0,,,230.0,,,,20,-9999.0,-9999.0,-9999.0
2005,3,25,18,,,,73.0,,,,41.0,10162.0,,,110.0,,,,20,-9999.0,-9999.0,-9999.0
2005,3,27,6,,,,54.0,,,,30.0,10193.0,,,170.0,,,,20,-9999.0,-9999.0,-9999.0
2005,3,29,6,,,,74.0,,,-27.0,10245.0,,,110.0,,,,30.0,-9999,-9999.0,-9999.0,
2005,3,30,0,,,,69.0,,,-26.0,10293.0,,,,90.0,,,,30,-9999.0,-9999.0,-9999.0
2005,3,30,6,,,,71.0,,,-25.0,10302.0,,,,40.0,,,,10,-9999.0,-9999.0,-9999.0
2005,3,30,12,,,,88.0,,,-25.0,10310.0,,,270.0,,,,10.0,-9999,-9999.0,-9999.0,
2005,3,30,18,,,,60.0,,,,31.0,10311.0,,,330.0,,,,20,-9999.0,-9999.0,-9999.0
2005,3,31,6,,,,51.0,,,,-2.0,10322.0,,,300.0,,,,10,-9999.0,-9999.0,-9999.0
2005,3,31,12,,,,65.0,,,,11.0,10319.0,,,210.0,,,,50,-9999.0,-9999.0,-9999.0
2005,3,31,18,,,,53.0,,,,10.0,10309.0,,,180.0,,,,60,-9999.0,-9999.0,-9999.0
2005,4,1,0,,,,81.0,,,-34.0,10284.0,,,170.0,,,100.0,-9999.0,-9999,-9999.0,,
2005,4,1,6,,,,81.0,,-104.0,10258.0,,,180.0,,,120.0,-9999.0,-9999.0,-9999,,,
2005,4,1,12,,,,98.0,,,-65.0,10228.0,,,180.0,,,120.0,-9999.0,-9999,-9999.0,,
2005,4,1,18,,,,96.0,,,-19.0,10194.0,,,180.0,,,190.0,-9999.0,-9999,-9999.0,,
2005,4,2,0,,,,67.0,,,,27.0,10198.0,,,180.0,,,210.0,-9999,-9999.0,-9999.0,
2005,4,2,6,,,,58.0,,,,28.0,10207.0,,,180.0,,,150.0,-9999,-9999.0,-9999.0,
2005,4,2,12,,,,72.0,,,,20.0,10220.0,,,190.0,,,150.0,-9999,-9999.0,-9999.0,
2005,4,2,18,,,,81.0,,,,47.0,10216.0,,,180.0,,,120.0,-9999,-9999.0,-9999.0,
2005,4,3,0,,,105.0,,,,31.0,10211.0,,,180.0,,,,80.0,-9999,-9999.0,-9999.0,
2005,4,3,6,,,102.0,,,-19.0,10199.0,,,180.0,,,120.0,-9999.0,-9999.0,-9999,,,
2005,4,3,12,,,,90.0,,,,-2.0,10183.0,,,210.0,,,150.0,-9999,-9999.0,-9999.0,
2005,4,3,18,,,,78.0,,,,20.0,10139.0,,,200.0,,,,90,-9999.0,-9999.0,-9999.0
2005,4,4,0,,,122.0,,,-24.0,10103.0,,,170.0,,,130.0,-9999.0,-9999.0,-9999,,,
2005,4,4,6,,,,79.0,,,,59.0,10065.0,,,180.0,,,130.0,-9999,-9999.0,-9999.0,
2005,4,4,12,,,,60.0,,,,28.0,10084.0,,,190.0,,,100.0,-9999,-9999.0,-9999.0,
2005,4,4,18,,,,60.0,,,,30.0,10063.0,,,190.0,,,130.0,-9999,-9999.0,-9999.0,
2005,4,5,0,,,,55.0,,,,25.0,10033.0,,,180.0,,,130.0,-9999,-9999.0,-9999.0,
2005,4,5,6,,,,52.0,,,,24.0,,9992.0,,,190.0,,,160,-9999.0,-9999.0,-9999.0
2005,4,5,12,,,,25.0,,,,,9.0,10005.0,,,250.0,,,140,-9999.0,-9999.0,-9999.0
2005,4,6,0,,,,46.0,,,,,0.0,10061.0,,,180.0,,,170,-9999.0,-9999.0,-9999.0
2005,4,6,6,,,,54.0,,,,15.0,10032.0,,,180.0,,,150.0,-9999,-9999.0,-9999.0,
2005,4,6,18,,,,58.0,,,,16.0,-9999.0,,,100.0,,,,60,-9999.0,-9999.0,-9999.0
2005,4,7,0,,,,62.0,,,,32.0,,9873.0,,,180.0,,,110,-9999.0,-9999.0,-9999.0
2005,4,8,12,,,,,7.0,,,,-7.0,10019.0,,,360.0,,,160,-9999.0,-9999.0,-9999.0
2005,4,8,18,,,,,4.0,,,-24.0,10065.0,,,360.0,,,160.0,-9999,-9999.0,-9999.0,
2005,4,9,0,,,,,2.0,,,-67.0,10095.0,,,360.0,,,,80,-9999.0,-9999.0,-9999.0
2005,4,9,6,,,,10.0,,,-75.0,10092.0,,,,30.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,9,12,,,,11.0,,,-57.0,10085.0,,,190.0,,,,70.0,-9999,-9999.0,-9999.0,
2005,4,9,18,,,,20.0,,,-30.0,10048.0,,,180.0,,,,90.0,-9999,-9999.0,-9999.0,
2005,4,10,0,,,,42.0,,,,,3.0,10022.0,,,180.0,,,140,-9999.0,-9999.0,-9999.0
2005,4,10,6,,,,52.0,,,,28.0,10042.0,,,200.0,,,130.0,-9999,-9999.0,-9999.0,
2005,4,10,12,,,,58.0,,,,36.0,10066.0,,,200.0,,,160.0,-9999,-9999.0,-9999.0,
2005,4,10,18,,,,45.0,,,,15.0,,9989.0,,,180.0,,,230,-9999.0,-9999.0,-9999.0
2005,4,11,0,,,,62.0,,,,46.0,10012.0,,,230.0,,,190.0,-9999,-9999.0,-9999.0,
2005,4,11,6,,,,65.0,,,,46.0,10069.0,,,200.0,,,130.0,-9999,-9999.0,-9999.0,
2005,4,11,12,,,,67.0,,,,54.0,10086.0,,,190.0,,,160.0,-9999,-9999.0,-9999.0,
2005,4,11,18,,,,81.0,,,,67.0,10062.0,,,200.0,,,230.0,-9999,-9999.0,-9999.0,
2005,4,12,0,,,,70.0,,,,59.0,10027.0,,,200.0,,,230.0,-9999,-9999.0,-9999.0,
2005,4,12,6,,,,61.0,,,,43.0,10014.0,,,200.0,,,200.0,-9999,-9999.0,-9999.0,
2005,4,12,12,,,,60.0,,,,37.0,,9997.0,,,200.0,,,230,-9999.0,-9999.0,-9999.0
2005,4,12,18,,,,53.0,,,,26.0,,9995.0,,,200.0,,,220,-9999.0,-9999.0,-9999.0
2005,4,13,0,,,,45.0,,,,22.0,,9993.0,,,200.0,,,220,-9999.0,-9999.0,-9999.0
2005,4,13,6,,,,48.0,,,,15.0,,9998.0,,,200.0,,,210,-9999.0,-9999.0,-9999.0
2005,4,13,12,,,,49.0,,,,27.0,10006.0,,,200.0,,,200.0,-9999,-9999.0,-9999.0,
2005,4,13,18,,,,49.0,,,,36.0,10028.0,,,200.0,,,150.0,-9999,-9999.0,-9999.0,
2005,4,14,0,,,,45.0,,,,23.0,10053.0,,,190.0,,,140.0,-9999,-9999.0,-9999.0,
2005,4,14,6,,,,43.0,,,,10.0,10068.0,,,170.0,,,100.0,-9999,-9999.0,-9999.0,
2005,4,14,18,,,,51.0,,,,33.0,10104.0,,,230.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,15,6,,,,30.0,,,,12.0,10142.0,,,,20.0,,,100,-9999.0,-9999.0,-9999.0
2005,4,17,6,,,,71.0,,,,29.0,10127.0,,,100.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,17,12,,,,77.0,,,,32.0,10108.0,,,220.0,,,,30,-9999.0,-9999.0,-9999.0
2005,4,18,0,,,,89.0,,,,39.0,10082.0,,,100.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,18,6,,,,93.0,,,,44.0,10087.0,,,120.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,18,18,,,,66.0,,,,39.0,10106.0,,,360.0,,,,40,-9999.0,-9999.0,-9999.0
2005,4,19,0,,,,69.0,,,,38.0,10115.0,,,240.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,19,18,,,,65.0,,,,34.0,10182.0,,,,30.0,,,110,-9999.0,-9999.0,-9999.0
2005,4,20,12,,,,65.0,,,,15.0,10219.0,,,,40.0,,,130,-9999.0,-9999.0,-9999.0
2005,4,21,0,,,,52.0,,,,20.0,10235.0,,,,50.0,,,100,-9999.0,-9999.0,-9999.0
2005,4,21,12,,,,58.0,,,,15.0,10207.0,,,,30.0,,,140,-9999.0,-9999.0,-9999.0
2005,4,21,18,,,,53.0,,,,15.0,10192.0,,,,40.0,,,120,-9999.0,-9999.0,-9999.0
2005,4,22,18,,,,64.0,,,,29.0,10187.0,,,220.0,,,100.0,-9999,-9999.0,-9999.0,
2005,4,23,12,,,,69.0,,,,27.0,10208.0,,,350.0,,,,30,-9999.0,-9999.0,-9999.0
2005,4,23,18,,,,64.0,,,,16.0,10204.0,,,310.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,24,0,,,,55.0,,,,29.0,10205.0,,,220.0,,,,30,-9999.0,-9999.0,-9999.0
2005,4,25,6,,,,60.0,,,,20.0,10200.0,,,290.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,25,12,,,,88.0,,,,44.0,10208.0,,,230.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,27,6,,,112.0,,,,-8.0,10175.0,,,100.0,,,,10.0,-9999,-9999.0,-9999.0,
2005,4,27,12,,,,91.0,,,,15.0,10181.0,,,270.0,,,,20,-9999.0,-9999.0,-9999.0
2005,4,28,12,,,106.0,,,,28.0,10196.0,,,,30.0,,,,30,-9999.0,-9999.0,-9999.0
2005,4,28,18,,,127.0,,,-48.0,10173.0,,,100.0,,,,50.0,-9999.0,-9999,-9999.0,,
2005,4,29,0,,,109.0,,,-22.0,10142.0,,,100.0,,,,50.0,-9999.0,-9999,-9999.0,,
2005,4,29,6,,,123.0,,,,,5.0,10100.0,,,140.0,,,,50,-9999.0,-9999.0,-9999.0
2005,4,29,12,,,107.0,,,,49.0,10109.0,,,170.0,,,110.0,-9999.0,-9999,-9999.0,,
2005,4,29,18,,,106.0,,,,40.0,10112.0,,,180.0,,,170.0,-9999.0,-9999,-9999.0,,
2005,4,30,0,,,,91.0,,,,42.0,10117.0,,,180.0,,,,90,-9999.0,-9999.0,-9999.0
2005,4,30,6,,,,93.0,,,,47.0,10101.0,,,180.0,,,120.0,-9999,-9999.0,-9999.0,
2005,4,30,12,,,,99.0,,,,44.0,10102.0,,,180.0,,,,90,-9999.0,-9999.0,-9999.0
2005,4,30,18,,,,84.0,,,,53.0,10093.0,,,180.0,,,120.0,-9999,-9999.0,-9999.0,
2005,5,1,0,,,,76.0,,,,54.0,10099.0,,,190.0,,,150.0,-9999,-9999.0,-9999.0,
2005,5,1,6,,,,68.0,,,,52.0,10118.0,,,200.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,1,12,,,,76.0,,,,51.0,10135.0,,,210.0,,,100.0,-9999,-9999.0,-9999.0,
2005,5,1,18,,,,79.0,,,,39.0,10123.0,,,270.0,,,,10,-9999.0,-9999.0,-9999.0
2005,5,2,0,,,101.0,,,,24.0,10078.0,,,120.0,,,,40.0,-9999,-9999.0,-9999.0,
2005,5,2,6,,,,95.0,,,,76.0,10019.0,,,180.0,,,140.0,-9999,-9999.0,-9999.0,
2005,5,2,12,,,,90.0,,,,76.0,10040.0,,,190.0,,,170.0,-9999,-9999.0,-9999.0,
2005,5,2,18,,,,86.0,,,,69.0,10061.0,,,200.0,,,100.0,-9999,-9999.0,-9999.0,
2005,5,3,0,,,,84.0,,,,72.0,10072.0,,,200.0,,,100.0,-9999,-9999.0,-9999.0,
2005,5,3,6,,,,98.0,,,,72.0,10070.0,,,180.0,,,,80,-9999.0,-9999.0,-9999.0
2005,5,3,12,,,,96.0,,,,82.0,10074.0,,,190.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,3,18,,,,83.0,,,,74.0,10067.0,,,180.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,4,0,,,,64.0,,,,59.0,10059.0,,,240.0,,,100.0,-9999,-9999.0,-9999.0,
2005,5,4,6,,,,46.0,,,,18.0,10124.0,,,320.0,,,140.0,-9999,-9999.0,-9999.0,
2005,5,4,12,,,,51.0,,,-29.0,10162.0,,,350.0,,,,60.0,-9999,-9999.0,-9999.0,
2005,5,4,18,,,,50.0,,,-11.0,10128.0,,,200.0,,,120.0,-9999.0,-9999,-9999.0,,
2005,5,5,0,,,,53.0,,,,15.0,10058.0,,,180.0,,,180.0,-9999,-9999.0,-9999.0,
2005,5,5,6,,,,64.0,,,,43.0,10026.0,,,190.0,,,160.0,-9999,-9999.0,-9999.0,
2005,5,5,12,,,,69.0,,,,46.0,10016.0,,,210.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,5,18,,,,59.0,,,,32.0,10016.0,,,210.0,,,,50,-9999.0,-9999.0,-9999.0
2005,5,6,0,,,,47.0,,,,12.0,10010.0,,,210.0,,,,50,-9999.0,-9999.0,-9999.0
2005,5,6,6,,,,31.0,,,,15.0,,9999.0,,,250.0,,,120,-9999.0,-9999.0,-9999.0
2005,5,6,12,,,,51.0,,,,20.0,,9988.0,,,190.0,,,160,-9999.0,-9999.0,-9999.0
2005,5,6,18,,,,52.0,,,,26.0,,9961.0,,,180.0,,,130,-9999.0,-9999.0,-9999.0
2005,5,7,0,,,,50.0,,,,17.0,,9936.0,,,200.0,,,150,-9999.0,-9999.0,-9999.0
2005,5,8,12,,,,70.0,,,,37.0,10002.0,,,,10.0,,,110,-9999.0,-9999.0,-9999.0
2005,5,8,18,,,,70.0,,,,37.0,10015.0,,,,30.0,,,110,-9999.0,-9999.0,-9999.0
2005,5,9,12,,,,73.0,,,,46.0,10071.0,,,360.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,9,18,,,,64.0,,,,43.0,10096.0,,,350.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,10,0,,,,63.0,,,,43.0,10123.0,,,350.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,10,12,,,,71.0,,,,23.0,10183.0,,,360.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,10,18,,,,64.0,,,,26.0,10195.0,,,360.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,11,0,,,,51.0,,,,16.0,10195.0,,,310.0,,,,20,-9999.0,-9999.0,-9999.0
2005,5,11,12,,,,73.0,,,,42.0,10165.0,,,190.0,,,150.0,-9999,-9999.0,-9999.0,
2005,5,11,18,,,,72.0,,,,39.0,10179.0,,,210.0,,,120.0,-9999,-9999.0,-9999.0,
2005,5,12,0,,,,58.0,,,,34.0,10200.0,,,240.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,12,6,,,,57.0,,,,23.0,10228.0,,,280.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,12,12,,,,58.0,,,,21.0,10264.0,,,200.0,,,,50,-9999.0,-9999.0,-9999.0
2005,5,12,18,,,,72.0,,,,12.0,10275.0,,,360.0,,,,30,-9999.0,-9999.0,-9999.0
2005,5,13,18,,,,63.0,,,,19.0,10271.0,,,360.0,,,,20,-9999.0,-9999.0,-9999.0
2005,5,14,0,,,,51.0,,,,14.0,10247.0,,,190.0,,,,20,-9999.0,-9999.0,-9999.0
2005,5,14,6,,,,70.0,,,,27.0,10213.0,,,190.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,14,12,,,,77.0,,,,46.0,10192.0,,,190.0,,,120.0,-9999,-9999.0,-9999.0,
2005,5,14,18,,,,76.0,,,,67.0,10170.0,,,200.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,15,0,,,,74.0,,,,70.0,10151.0,,,210.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,15,6,,,,71.0,,,,67.0,10127.0,,,220.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,15,12,,,,44.0,,,,28.0,10122.0,,,,40.0,,,120,-9999.0,-9999.0,-9999.0
2005,5,16,0,,,,36.0,,,,,4.0,10105.0,,,360.0,,,140,-9999.0,-9999.0,-9999.0
2005,5,16,18,,,,47.0,,,,26.0,10100.0,,,290.0,,,,40,-9999.0,-9999.0,-9999.0
2005,5,17,0,,,,30.0,,,,15.0,10095.0,,,230.0,,,,40,-9999.0,-9999.0,-9999.0
2005,5,17,6,,,,49.0,,,,10.0,10088.0,,,270.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,17,12,,,,54.0,,,,23.0,10098.0,,,220.0,,,,60,-9999.0,-9999.0,-9999.0
2005,5,17,18,,,,38.0,,,,-4.0,10106.0,,,290.0,,,,10,-9999.0,-9999.0,-9999.0
2005,5,18,6,,,,48.0,,,,11.0,10104.0,,,180.0,,,,60,-9999.0,-9999.0,-9999.0
2005,5,18,12,,,,66.0,,,,13.0,10123.0,,,200.0,,,,60,-9999.0,-9999.0,-9999.0
2005,5,19,0,,,,54.0,,,,19.0,10152.0,,,290.0,,,,30,-9999.0,-9999.0,-9999.0
2005,5,19,12,,,,73.0,,,,13.0,10195.0,,,230.0,,,,60,-9999.0,-9999.0,-9999.0
2005,5,19,18,,,,83.0,,,,20.0,10194.0,,,270.0,,,,30,-9999.0,-9999.0,-9999.0
2005,5,21,0,,,,93.0,,,,35.0,10058.0,,,130.0,,,,40,-9999.0,-9999.0,-9999.0
2005,5,21,6,,,128.0,,,,57.0,10025.0,,,140.0,,,,40.0,-9999,-9999.0,-9999.0,
2005,5,21,12,,,111.0,,,,69.0,10025.0,,,190.0,,,,60.0,-9999,-9999.0,-9999.0,
2005,5,21,18,,,,96.0,,,,51.0,10041.0,,,180.0,,,130.0,-9999,-9999.0,-9999.0,
2005,5,22,0,,,,94.0,,,,47.0,10049.0,,,180.0,,,140.0,-9999,-9999.0,-9999.0,
2005,5,22,6,,,,97.0,,,,57.0,10045.0,,,180.0,,,,60,-9999.0,-9999.0,-9999.0
2005,5,22,12,,,100.0,,,,59.0,10050.0,,,130.0,,,,10.0,-9999,-9999.0,-9999.0,
2005,5,22,18,,,108.0,,,,56.0,10051.0,,,170.0,,,,70.0,-9999,-9999.0,-9999.0,
2005,5,23,0,,,,89.0,,,,58.0,10049.0,,,180.0,,,,80,-9999.0,-9999.0,-9999.0
2005,5,23,6,,,,77.0,,,,68.0,10076.0,,,200.0,,,120.0,-9999,-9999.0,-9999.0,
2005,5,23,12,,,,94.0,,,,64.0,10110.0,,,190.0,,,110.0,-9999,-9999.0,-9999.0,
2005,5,23,18,,,101.0,,,,74.0,10104.0,,,,80.0,,,,50,-9999.0,-9999.0,-9999.0
2005,5,24,0,,,,92.0,,,,55.0,10108.0,,,180.0,,,,30,-9999.0,-9999.0,-9999.0
2005,5,24,6,,,,99.0,,,,22.0,10093.0,,,170.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,24,12,,,115.0,,,,45.0,10088.0,,,180.0,,,,70.0,-9999,-9999.0,-9999.0,
2005,5,24,18,,,,86.0,,,,76.0,10103.0,,,200.0,,,160.0,-9999,-9999.0,-9999.0,
2005,5,25,0,,,,92.0,,,,61.0,10132.0,,,190.0,,,120.0,-9999,-9999.0,-9999.0,
2005,5,25,6,,,,81.0,,,,53.0,10151.0,,,190.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,25,12,,,,96.0,,,,58.0,10162.0,,,220.0,,,,80,-9999.0,-9999.0,-9999.0
2005,5,26,0,,,,92.0,,,,57.0,10118.0,,,270.0,,,,20,-9999.0,-9999.0,-9999.0
2005,5,26,12,,,101.0,,,,88.0,,9970.0,,,190.0,,,210.0,-9999,-9999.0,-9999.0,
2005,5,26,18,,,,99.0,,,,69.0,,9983.0,,,200.0,,,270,-9999.0,-9999.0,-9999.0
2005,5,27,0,,,,70.0,,,,63.0,10033.0,,,290.0,,,120.0,-9999,-9999.0,-9999.0,
2005,5,27,6,,,,73.0,,,,43.0,10110.0,,,260.0,,,,90,-9999.0,-9999.0,-9999.0
2005,5,27,12,,,,66.0,,,,34.0,10164.0,,,330.0,,,,70,-9999.0,-9999.0,-9999.0
2005,5,27,18,,,,61.0,,,,11.0,10190.0,,,320.0,,,,50,-9999.0,-9999.0,-9999.0
2005,5,28,0,,,,54.0,,,,10.0,10201.0,,,280.0,,,,50,-9999.0,-9999.0,-9999.0
2005,5,28,12,,,,89.0,,,,23.0,10125.0,,,,60.0,,,110,-9999.0,-9999.0,-9999.0
2005,5,29,12,,,,83.0,,,,77.0,10069.0,,,220.0,,,,80,-9999.0,-9999.0,-9999.0
2005,5,30,6,,,,70.0,,,,10.0,10149.0,,,,40.0,,,130,-9999.0,-9999.0,-9999.0
2005,5,30,12,,,,76.0,,,,29.0,10163.0,,,,40.0,,,180,-9999.0,-9999.0,-9999.0
2005,5,30,18,,,,74.0,,,,22.0,10172.0,,,,40.0,,,170,-9999.0,-9999.0,-9999.0
2005,5,31,0,,,,66.0,,,,25.0,10185.0,,,,50.0,,,120,-9999.0,-9999.0,-9999.0
2005,5,31,6,,,,70.0,,,,12.0,10181.0,,,,40.0,,,160,-9999.0,-9999.0,-9999.0
2005,5,31,12,,,,76.0,,,,26.0,10193.0,,,,30.0,,,150,-9999.0,-9999.0,-9999.0
2005,5,31,18,,,,72.0,,,,22.0,10196.0,,,,40.0,,,150,-9999.0,-9999.0,-9999.0
2005,6,1,0,,,,65.0,,,,28.0,10197.0,,,,40.0,,,120,-9999.0,-9999.0,-9999.0
2005,6,1,6,,,,70.0,,,,17.0,10190.0,,,,40.0,,,100,-9999.0,-9999.0,-9999.0
2005,6,2,12,,,,82.0,,,,40.0,10111.0,,,,10.0,,,100,-9999.0,-9999.0,-9999.0
2005,6,3,12,,,105.0,,,,66.0,10047.0,,,,30.0,,,,40,-9999.0,-9999.0,-9999.0
2005,6,3,18,,,101.0,,,,53.0,10037.0,,,,60.0,,,,20,-9999.0,-9999.0,-9999.0
2005,6,4,12,,,,91.0,,,,87.0,10030.0,,,200.0,,,,10,-9999.0,-9999.0,-9999.0
2005,6,4,18,,,,80.0,,,,61.0,10041.0,,,,40.0,,,150,-9999.0,-9999.0,-9999.0
2005,6,5,0,,,,74.0,,,,53.0,10063.0,,,,30.0,,,160,-9999.0,-9999.0,-9999.0
2005,6,5,6,,,,67.0,,,,34.0,10087.0,,,,30.0,,,150,-9999.0,-9999.0,-9999.0
2005,6,5,12,,,,67.0,,,,18.0,10112.0,,,360.0,,,110.0,-9999,-9999.0,-9999.0,
2005,6,5,18,,,,68.0,,,,10.0,10124.0,,,360.0,,,,70,-9999.0,-9999.0,-9999.0
2005,6,6,0,,,,59.0,,,,20.0,10135.0,,,360.0,,,,70,-9999.0,-9999.0,-9999.0
2005,6,6,6,,,,63.0,,,,18.0,10160.0,,,330.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,6,12,,,,74.0,,,,22.0,10202.0,,,330.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,6,18,,,,63.0,,,,22.0,10243.0,,,330.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,7,0,,,,59.0,,,,10.0,10275.0,,,310.0,,,,60,-9999.0,-9999.0,-9999.0
2005,6,7,6,,,,63.0,,,,-4.0,10301.0,,,220.0,,,,40,-9999.0,-9999.0,-9999.0
2005,6,7,12,,,,71.0,,,,34.0,10317.0,,,190.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,7,18,,,,81.0,,,,52.0,10315.0,,,180.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,8,0,,,,92.0,,,,36.0,10300.0,,,180.0,,,150.0,-9999,-9999.0,-9999.0,
2005,6,8,6,,,101.0,,,,33.0,10289.0,,,180.0,,,150.0,-9999.0,-9999,-9999.0,,
2005,6,8,12,,,,99.0,,,,68.0,10287.0,,,180.0,,,160.0,-9999,-9999.0,-9999.0,
2005,6,8,18,,,,97.0,,,,75.0,10286.0,,,190.0,,,170.0,-9999,-9999.0,-9999.0,
2005,6,9,0,,,108.0,,,,89.0,10271.0,,,180.0,,,130.0,-9999.0,-9999,-9999.0,,
2005,6,9,6,,,114.0,,,,95.0,10224.0,,,180.0,,,150.0,-9999.0,-9999,-9999.0,,
2005,6,9,12,,,,96.0,,,,90.0,10173.0,,,200.0,,,210.0,-9999,-9999.0,-9999.0,
2005,6,9,18,,,,77.0,,,,63.0,10196.0,,,280.0,,,110.0,-9999,-9999.0,-9999.0,
2005,6,10,0,,,,72.0,,,,36.0,10196.0,,,260.0,,,120.0,-9999,-9999.0,-9999.0,
2005,6,10,6,,,,70.0,,,,43.0,10187.0,,,280.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,10,12,,,,74.0,,,,60.0,10184.0,,,300.0,,,,40,-9999.0,-9999.0,-9999.0
2005,6,10,18,,,,69.0,,,,42.0,10171.0,,,300.0,,,,80,-9999.0,-9999.0,-9999.0
2005,6,11,0,,,,60.0,,,,42.0,10151.0,,,280.0,,,,70,-9999.0,-9999.0,-9999.0
2005,6,11,12,,,,93.0,,,,60.0,10114.0,,,340.0,,,,20,-9999.0,-9999.0,-9999.0
2005,6,12,6,,,106.0,,,,63.0,10079.0,,,,40.0,,,,70,-9999.0,-9999.0,-9999.0
2005,6,12,12,,,,94.0,,,,79.0,10027.0,,,,10.0,,,150,-9999.0,-9999.0,-9999.0
2005,6,13,0,,,141.0,,,,38.0,10032.0,,,,40.0,,,,20,-9999.0,-9999.0,-9999.0
2005,6,13,6,,,114.0,,,,51.0,10039.0,,,,30.0,,,,30,-9999.0,-9999.0,-9999.0
2005,6,13,12,,,156.0,,,,47.0,10025.0,,,350.0,,,,10.0,-9999,-9999.0,-9999.0,
2005,6,13,18,,,121.0,,,,61.0,10062.0,,,200.0,,,,70.0,-9999,-9999.0,-9999.0,
2005,6,14,0,,,114.0,,,,52.0,10087.0,,,,80.0,,,,50,-9999.0,-9999.0,-9999.0
2005,6,14,6,,,121.0,,,,45.0,10071.0,,,,70.0,,,,10,-9999.0,-9999.0,-9999.0
2005,6,16,0,,,156.0,,,,59.0,10151.0,,,130.0,,,,40.0,-9999,-9999.0,-9999.0,
2005,6,16,12,,,135.0,,,107.0,10141.0,,,170.0,,,,80.0,-9999.0,-9999,-9999.0,,
2005,6,16,18,,,112.0,,,102.0,10149.0,,,190.0,,,100.0,-9999.0,-9999.0,-9999,,,
2005,6,17,0,,,,99.0,,,,95.0,10140.0,,,200.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,17,6,,,,93.0,,,,89.0,10150.0,,,210.0,,,,40,-9999.0,-9999.0,-9999.0
2005,6,17,12,,,,89.0,,,,83.0,10188.0,,,210.0,,,,70,-9999.0,-9999.0,-9999.0
2005,6,17,18,,,102.0,,,,88.0,10230.0,,,210.0,,,,60.0,-9999,-9999.0,-9999.0,
2005,6,18,0,,,,97.0,,,,90.0,10253.0,,,200.0,,,,90,-9999.0,-9999.0,-9999.0
2005,6,18,6,,,100.0,,,,82.0,10259.0,,,200.0,,,,60.0,-9999,-9999.0,-9999.0,
2005,6,18,12,,,116.0,,,,85.0,10258.0,,,240.0,,,,30.0,-9999,-9999.0,-9999.0,
2005,6,18,18,,,123.0,,,,88.0,10247.0,,,290.0,,,,20.0,-9999,-9999.0,-9999.0,
2005,6,19,6,,,110.0,,,,87.0,10204.0,,,,80.0,,,,50,-9999.0,-9999.0,-9999.0
2005,6,19,18,,,176.0,,,127.0,10157.0,,,170.0,,,120.0,-9999.0,-9999.0,-9999,,,
2005,6,20,0,,,178.0,,,133.0,10140.0,,,170.0,,,,80.0,-9999.0,-9999,-9999.0,,
2005,6,20,12,,,122.0,,,,99.0,10124.0,,,190.0,,,,60.0,-9999,-9999.0,-9999.0,
2005,6,20,18,,,107.0,,,103.0,10124.0,,,200.0,,,100.0,-9999.0,-9999.0,-9999,,,
2005,6,21,0,,,102.0,,,,98.0,10139.0,,,,80.0,,,,20,-9999.0,-9999.0,-9999.0
2005,6,21,6,,,,98.0,,,,92.0,10134.0,,,190.0,,,,30,-9999.0,-9999.0,-9999.0
2005,6,21,12,,,122.0,,,,88.0,10129.0,,,200.0,,,,70.0,-9999,-9999.0,-9999.0,
2005,6,23,0,,,117.0,,,,99.0,10122.0,,,180.0,,,120.0,-9999.0,-9999,-9999.0,,
