,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1658,2003,5,1,22,,,108.0,-9999.0,10122.0,,,220.0,,,,46.0,-9999.0,-9999.0,-9999.0,
1659,2003,5,1,23,,,119.0,-9999.0,10119.0,,,220.0,,,,41.0,-9999.0,-9999.0,-9999.0,
1660,2003,5,2,0,,,102.0,-9999.0,10118.0,,,210.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1661,2003,5,2,1,,,,99.0,-9999.0,10117.0,,,210.0,,,,72.0,-9999.0,-9999.0,-9999.0
1662,2003,5,2,2,,,,96.0,-9999.0,10111.0,,,210.0,,,,67.0,-9999.0,-9999.0,-9999.0
1663,2003,5,2,3,,,,91.0,-9999.0,10109.0,,,180.0,,,,72.0,-9999.0,-9999.0,-9999.0
1664,2003,5,2,4,,,,90.0,-9999.0,10106.0,,,190.0,,,,87.0,-9999.0,-9999.0,-9999.0
1665,2003,5,2,5,,,,90.0,-9999.0,10097.0,,,180.0,,,,46.0,-9999.0,-9999.0,-9999.0
1666,2003,5,2,6,,,,86.0,-9999.0,10096.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0
1667,2003,5,2,7,,,,83.0,-9999.0,10084.0,,,110.0,,,,41.0,-9999.0,-9999.0,-9999.0
1668,2003,5,2,8,,,,82.0,-9999.0,10075.0,,,100.0,,,,72.0,-9999.0,-9999.0,-9999.0
1669,2003,5,2,9,,,,88.0,-9999.0,10064.0,,,110.0,,,,82.0,-9999.0,-9999.0,-9999.0
1670,2003,5,2,10,,,,90.0,-9999.0,10058.0,,,140.0,,,,98.0,-9999.0,-9999.0,-9999.0
1671,2003,5,2,11,,,,98.0,-9999.0,10047.0,,,160.0,,,,67.0,-9999.0,-9999.0,-9999.0
1672,2003,5,2,12,,,,97.0,-9999.0,10041.0,,,170.0,,,,87.0,-9999.0,-9999.0,-9999.0
1673,2003,5,2,13,,,,97.0,-9999.0,10035.0,,,170.0,,,,98.0,-9999.0,-9999.0,-9999.0
1674,2003,5,2,14,,,,97.0,-9999.0,10032.0,,,170.0,,,,98.0,-9999.0,-9999.0,-9999.0
1675,2003,5,2,15,,,,99.0,-9999.0,10026.0,,,180.0,,,113.0,-9999.0,-9999.0,-9999.0,
1676,2003,5,2,16,,,,97.0,-9999.0,10016.0,,,180.0,,,113.0,-9999.0,-9999.0,-9999.0,
1677,2003,5,2,17,,,,98.0,-9999.0,10011.0,,,170.0,,,103.0,-9999.0,-9999.0,-9999.0,
1678,2003,5,2,18,,,,98.0,-9999.0,10007.0,,,180.0,,,108.0,-9999.0,-9999.0,-9999.0,
1679,2003,5,2,19,,,,95.0,-9999.0,10002.0,,,170.0,,,,87.0,-9999.0,-9999.0,-9999.0
1680,2003,5,3,0,,,,85.0,-9999.0,10000.0,,,280.0,,,,87.0,-9999.0,-9999.0,-9999.0
1681,2003,5,3,1,,,,94.0,-9999.0,10010.0,,,260.0,,,123.0,-9999.0,-9999.0,-9999.0,
1682,2003,5,3,2,,,,94.0,-9999.0,10026.0,,,270.0,,,139.0,-9999.0,-9999.0,-9999.0,
1683,2003,5,3,3,,,,92.0,-9999.0,10040.0,,,260.0,,,144.0,-9999.0,-9999.0,-9999.0,
1684,2003,5,3,4,,,,95.0,-9999.0,10056.0,,,260.0,,,159.0,-9999.0,-9999.0,-9999.0,
1685,2003,5,3,5,,,,94.0,-9999.0,10072.0,,,260.0,,,154.0,-9999.0,-9999.0,-9999.0,
1686,2003,5,3,6,,,,92.0,-9999.0,10089.0,,,260.0,,,149.0,-9999.0,-9999.0,-9999.0,
1687,2003,5,3,7,,,,90.0,-9999.0,10104.0,,,260.0,,,154.0,-9999.0,-9999.0,-9999.0,
1688,2003,5,3,8,,,,91.0,-9999.0,10119.0,,,260.0,,,144.0,-9999.0,-9999.0,-9999.0,
1689,2003,5,3,9,,,,95.0,-9999.0,10132.0,,,260.0,,,139.0,-9999.0,-9999.0,-9999.0,
1690,2003,5,3,10,,,,98.0,-9999.0,10148.0,,,260.0,,,123.0,-9999.0,-9999.0,-9999.0,
1691,2003,5,3,11,,,104.0,-9999.0,10161.0,,,260.0,,,113.0,-9999.0,-9999.0,-9999.0,,
1692,2003,5,3,12,,,113.0,-9999.0,10167.0,,,260.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1693,2003,5,3,13,,,114.0,-9999.0,10172.0,,,250.0,,,,62.0,-9999.0,-9999.0,-9999.0,
1694,2003,5,3,14,,,117.0,-9999.0,10177.0,,,250.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1695,2003,5,3,15,,,107.0,-9999.0,10175.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,
1696,2003,5,3,16,,,116.0,-9999.0,10172.0,,,220.0,,,,26.0,-9999.0,-9999.0,-9999.0,
1697,2003,5,3,17,,,116.0,-9999.0,10169.0,,,220.0,,,,41.0,-9999.0,-9999.0,-9999.0,
1698,2003,5,3,18,,,,99.0,-9999.0,10168.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0
1699,2003,5,3,19,,,104.0,-9999.0,10168.0,,,190.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1700,2003,5,3,20,,,107.0,-9999.0,10171.0,,,190.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1701,2003,5,3,21,,,102.0,-9999.0,10171.0,,,190.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1702,2003,5,3,22,,,105.0,-9999.0,10170.0,,,190.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1703,2003,5,3,23,,,100.0,-9999.0,10168.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,
1704,2003,5,4,0,,,101.0,-9999.0,10160.0,,,180.0,,,118.0,-9999.0,-9999.0,-9999.0,,
1705,2003,5,4,1,,,104.0,-9999.0,10153.0,,,190.0,,,134.0,-9999.0,-9999.0,-9999.0,,
1706,2003,5,4,2,,,,99.0,-9999.0,10153.0,,,180.0,,,108.0,-9999.0,-9999.0,-9999.0,
1707,2003,5,4,3,,,,97.0,-9999.0,10152.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0
1708,2003,5,4,4,,,,99.0,-9999.0,10149.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,
1709,2003,5,4,5,,,,98.0,-9999.0,10146.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0
1710,2003,5,4,6,,,100.0,-9999.0,10145.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,
1711,2003,5,4,7,,,100.0,-9999.0,10147.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1712,2003,5,4,8,,,102.0,-9999.0,10143.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1713,2003,5,4,9,,,102.0,-9999.0,10142.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,
1714,2003,5,4,10,,,103.0,-9999.0,10139.0,,,170.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1715,2003,5,4,11,,,101.0,-9999.0,10133.0,,,170.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1716,2003,5,4,12,,,104.0,-9999.0,10123.0,,,160.0,,,,62.0,-9999.0,-9999.0,-9999.0,
1717,2003,5,4,13,,,108.0,-9999.0,10113.0,,,160.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1718,2003,5,4,14,,,113.0,-9999.0,10105.0,,,160.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1719,2003,5,4,15,,,118.0,-9999.0,10095.0,,,150.0,,,123.0,-9999.0,-9999.0,-9999.0,,
1720,2003,5,4,16,,,114.0,-9999.0,10085.0,,,150.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1721,2003,5,4,17,,,121.0,-9999.0,10079.0,,,170.0,,,113.0,-9999.0,-9999.0,-9999.0,,
1722,2003,5,4,18,,,119.0,-9999.0,10078.0,,,180.0,,,108.0,-9999.0,-9999.0,-9999.0,,
1723,2003,5,4,19,,,126.0,-9999.0,10076.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,
1724,2003,5,4,20,,,124.0,-9999.0,10072.0,,,160.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1725,2003,5,4,21,,,130.0,-9999.0,10066.0,,,170.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1726,2003,5,4,22,,,128.0,-9999.0,10063.0,,,160.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1727,2003,5,4,23,,,121.0,-9999.0,10062.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1728,2003,5,5,0,,,123.0,-9999.0,10058.0,,,180.0,,,108.0,-9999.0,-9999.0,-9999.0,,
1729,2003,5,5,1,,,116.0,-9999.0,10055.0,,,180.0,,,108.0,-9999.0,-9999.0,-9999.0,,
1730,2003,5,5,2,,,112.0,-9999.0,10058.0,,,220.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1731,2003,5,5,3,,,118.0,-9999.0,10064.0,,,220.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1732,2003,5,5,4,,,123.0,-9999.0,10069.0,,,220.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1733,2003,5,5,5,,,109.0,-9999.0,10069.0,,,200.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1734,2003,5,5,6,,,116.0,-9999.0,10073.0,,,210.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1735,2003,5,5,7,,,110.0,-9999.0,10079.0,,,190.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1736,2003,5,5,8,,,106.0,-9999.0,10084.0,,,190.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1737,2003,5,5,9,,,107.0,-9999.0,10087.0,,,190.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1738,2003,5,5,10,,,109.0,-9999.0,10094.0,,,210.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1739,2003,5,5,11,,,103.0,-9999.0,10097.0,,,180.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1740,2003,5,5,12,,,102.0,-9999.0,10100.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1741,2003,5,5,13,,,104.0,-9999.0,10103.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1742,2003,5,5,14,,,104.0,-9999.0,10104.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1743,2003,5,5,15,,,104.0,-9999.0,10105.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1744,2003,5,5,16,,,104.0,-9999.0,10109.0,,,190.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1745,2003,5,5,17,,,101.0,-9999.0,10114.0,,,190.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1746,2003,5,5,18,,,102.0,-9999.0,10119.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,
1747,2003,5,5,19,,,122.0,-9999.0,10124.0,,,270.0,,,,36.0,-9999.0,-9999.0,-9999.0,
1748,2003,5,5,20,,,116.0,-9999.0,10132.0,,,290.0,,,,41.0,-9999.0,-9999.0,-9999.0,
1749,2003,5,5,21,,,113.0,-9999.0,10135.0,,,290.0,,,,36.0,-9999.0,-9999.0,-9999.0,
1750,2003,5,5,22,,,118.0,-9999.0,10138.0,,,290.0,,,,21.0,-9999.0,-9999.0,-9999.0,
1751,2003,5,5,23,,,112.0,-9999.0,10142.0,,,260.0,,,,15.0,-9999.0,-9999.0,-9999.0,
1752,2003,5,6,0,,,113.0,-9999.0,10147.0,,,240.0,,,,26.0,-9999.0,-9999.0,-9999.0,
1753,2003,5,6,1,,,106.0,-9999.0,10150.0,,,290.0,,,,51.0,-9999.0,-9999.0,-9999.0,
1754,2003,5,6,2,,,101.0,-9999.0,10157.0,,,270.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1755,2003,5,6,3,,,,96.0,-9999.0,10158.0,,,270.0,,,,62.0,-9999.0,-9999.0,-9999.0
1756,2003,5,6,4,,,,95.0,-9999.0,10165.0,,,260.0,,,,72.0,-9999.0,-9999.0,-9999.0
1757,2003,5,6,5,,,,94.0,-9999.0,10169.0,,,250.0,,,,57.0,-9999.0,-9999.0,-9999.0
1758,2003,5,6,6,,,,90.0,-9999.0,10175.0,,,260.0,,,,67.0,-9999.0,-9999.0,-9999.0
1759,2003,5,6,7,,,,89.0,-9999.0,10180.0,,,280.0,,,,87.0,-9999.0,-9999.0,-9999.0
1760,2003,5,6,8,,,,99.0,-9999.0,10187.0,,,270.0,,,,67.0,-9999.0,-9999.0,-9999.0
1761,2003,5,6,9,,,101.0,-9999.0,10194.0,,,260.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1762,2003,5,6,12,,,107.0,-9999.0,10221.0,,,250.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1763,2003,5,6,13,,,116.0,-9999.0,10221.0,,,250.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1764,2003,5,6,14,,,133.0,-9999.0,10222.0,,,260.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1765,2003,5,6,15,,,129.0,-9999.0,10228.0,,,260.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1766,2003,5,6,16,,,136.0,-9999.0,10233.0,,,270.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1767,2003,5,6,17,,,124.0,-9999.0,10237.0,,,280.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1768,2003,5,6,18,,,125.0,-9999.0,10239.0,,,280.0,,,,46.0,-9999.0,-9999.0,-9999.0,
1769,2003,5,6,19,,,,99.0,-9999.0,10244.0,,,180.0,,,,57.0,-9999.0,-9999.0,-9999.0
1770,2003,5,6,20,,,,98.0,-9999.0,10247.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0
1771,2003,5,6,21,,,100.0,-9999.0,10249.0,,,190.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1772,2003,5,6,22,,,,94.0,-9999.0,10251.0,,,190.0,,,,77.0,-9999.0,-9999.0,-9999.0
1773,2003,5,6,23,,,,93.0,-9999.0,10250.0,,,180.0,,,,67.0,-9999.0,-9999.0,-9999.0
1774,2003,5,7,0,,,,92.0,-9999.0,10250.0,,,180.0,,,,67.0,-9999.0,-9999.0,-9999.0
1775,2003,5,7,1,,,,93.0,-9999.0,10250.0,,,210.0,,,,57.0,-9999.0,-9999.0,-9999.0
1776,2003,5,7,2,,,,97.0,-9999.0,10247.0,,,240.0,,,,67.0,-9999.0,-9999.0,-9999.0
1777,2003,5,7,3,,,,97.0,-9999.0,10244.0,,,250.0,,,,51.0,-9999.0,-9999.0,-9999.0
1778,2003,5,7,4,,,,96.0,-9999.0,10244.0,,,260.0,,,,57.0,-9999.0,-9999.0,-9999.0
1779,2003,5,7,5,,,,97.0,-9999.0,10246.0,,,260.0,,,,46.0,-9999.0,-9999.0,-9999.0
1780,2003,5,7,6,,,,95.0,-9999.0,10251.0,,,250.0,,,,51.0,-9999.0,-9999.0,-9999.0
1781,2003,5,7,7,,,,96.0,-9999.0,10253.0,,,240.0,,,,51.0,-9999.0,-9999.0,-9999.0
1782,2003,5,7,9,,,100.0,-9999.0,10255.0,,,230.0,,,,46.0,-9999.0,-9999.0,-9999.0,
1783,2003,5,7,10,,,103.0,-9999.0,10252.0,,,230.0,,,,46.0,-9999.0,-9999.0,-9999.0,
1784,2003,5,7,11,,,109.0,-9999.0,10251.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1785,2003,5,7,12,,,154.0,-9999.0,10249.0,,,190.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1786,2003,5,7,13,,,155.0,-9999.0,10245.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,
1787,2003,5,7,15,,,107.0,-9999.0,10231.0,,,150.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1788,2003,5,7,16,,,100.0,-9999.0,10224.0,,,160.0,,,,41.0,-9999.0,-9999.0,-9999.0,
1789,2003,5,7,17,,,100.0,-9999.0,10217.0,,,170.0,,,,46.0,-9999.0,-9999.0,-9999.0,
1790,2003,5,7,18,,,101.0,-9999.0,10207.0,,,160.0,,,,51.0,-9999.0,-9999.0,-9999.0,
1791,2003,5,7,19,,,,99.0,-9999.0,10202.0,,,170.0,,,,57.0,-9999.0,-9999.0,-9999.0
1792,2003,5,7,20,,,,97.0,-9999.0,10201.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0
1793,2003,5,7,21,,,,99.0,-9999.0,10193.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0
1794,2003,5,7,22,,,,99.0,-9999.0,10187.0,,,170.0,,,,87.0,-9999.0,-9999.0,-9999.0
1795,2003,5,7,23,,,103.0,-9999.0,10184.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1796,2003,5,8,0,,,104.0,-9999.0,10185.0,,,180.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1797,2003,5,8,1,,,102.0,-9999.0,10177.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1798,2003,5,8,2,,,101.0,-9999.0,10170.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1799,2003,5,8,3,,,101.0,-9999.0,10165.0,,,190.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1800,2003,5,8,4,,,103.0,-9999.0,10164.0,,,210.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1801,2003,5,8,5,,,,99.0,-9999.0,10158.0,,,220.0,,,,67.0,-9999.0,-9999.0,-9999.0
1802,2003,5,8,6,,,,98.0,-9999.0,10160.0,,,230.0,,,,82.0,-9999.0,-9999.0,-9999.0
1803,2003,5,8,7,,,,97.0,-9999.0,10164.0,,,240.0,,,,72.0,-9999.0,-9999.0,-9999.0
1804,2003,5,8,8,,,105.0,-9999.0,10166.0,,,240.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1805,2003,5,8,9,,,112.0,-9999.0,10171.0,,,260.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1806,2003,5,8,10,,,126.0,-9999.0,10176.0,,,270.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1807,2003,5,8,11,,,124.0,-9999.0,10181.0,,,270.0,,,,62.0,-9999.0,-9999.0,-9999.0,
1808,2003,5,8,12,,,116.0,-9999.0,10187.0,,,260.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1809,2003,5,8,13,,,119.0,-9999.0,10187.0,,,270.0,,,,62.0,-9999.0,-9999.0,-9999.0,
1810,2003,5,8,14,,,116.0,-9999.0,10189.0,,,270.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1811,2003,5,8,15,,,121.0,-9999.0,10190.0,,,270.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1812,2003,5,8,16,,,118.0,-9999.0,10191.0,,,260.0,,,,51.0,-9999.0,-9999.0,-9999.0,
1813,2003,5,8,17,,,122.0,-9999.0,10190.0,,,260.0,,,,36.0,-9999.0,-9999.0,-9999.0,
1814,2003,5,8,18,,,117.0,-9999.0,10189.0,,,280.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1815,2003,5,8,19,,,112.0,-9999.0,10191.0,,,240.0,,,,15.0,-9999.0,-9999.0,-9999.0,
1816,2003,5,8,20,,,104.0,-9999.0,10194.0,,,190.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1817,2003,5,8,21,,,,99.0,-9999.0,10196.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0
1818,2003,5,8,22,,,,98.0,-9999.0,10194.0,,,190.0,,,,57.0,-9999.0,-9999.0,-9999.0
1819,2003,5,8,23,,,,98.0,-9999.0,10192.0,,,190.0,,,,62.0,-9999.0,-9999.0,-9999.0
1820,2003,5,9,0,,,,97.0,-9999.0,10191.0,,,220.0,,,,46.0,-9999.0,-9999.0,-9999.0
1821,2003,5,9,1,,,,97.0,-9999.0,10190.0,,,230.0,,,,51.0,-9999.0,-9999.0,-9999.0
1822,2003,5,9,2,,,,98.0,-9999.0,10187.0,,,280.0,,,,36.0,-9999.0,-9999.0,-9999.0
1823,2003,5,9,3,,,,98.0,-9999.0,10184.0,,,340.0,,,,31.0,-9999.0,-9999.0,-9999.0
1824,2003,5,9,5,,,,96.0,-9999.0,10182.0,,,300.0,,,,36.0,-9999.0,-9999.0,-9999.0
1825,2003,5,9,6,,,,94.0,-9999.0,10181.0,,,290.0,,,,41.0,-9999.0,-9999.0,-9999.0
1826,2003,5,9,7,,,103.0,-9999.0,10184.0,,,290.0,,,,26.0,-9999.0,-9999.0,-9999.0,
1827,2003,5,9,8,,,105.0,-9999.0,10185.0,,,280.0,,,,36.0,-9999.0,-9999.0,-9999.0,
1828,2003,5,9,9,,,135.0,-9999.0,10180.0,,,300.0,,,,,5.0,-9999.0,-9999.0,-9999.0
1829,2003,5,9,10,,,122.0,-9999.0,10180.0,,,240.0,,,,,5.0,-9999.0,-9999.0,-9999.0
1830,2003,5,9,11,,,170.0,-9999.0,10177.0,,,180.0,,,,15.0,-9999.0,-9999.0,-9999.0,
1831,2003,5,9,12,,,115.0,-9999.0,10176.0,,,200.0,,,,10.0,-9999.0,-9999.0,-9999.0,
1832,2003,5,9,13,,,130.0,-9999.0,10172.0,,,150.0,,,,15.0,-9999.0,-9999.0,-9999.0,
1833,2003,5,9,14,,,110.0,-9999.0,10171.0,,,170.0,,,,15.0,-9999.0,-9999.0,-9999.0,
1834,2003,5,9,15,,,,99.0,-9999.0,10167.0,,,170.0,,,,21.0,-9999.0,-9999.0,-9999.0
1835,2003,5,9,16,,,101.0,-9999.0,10166.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,
1836,2003,5,9,17,,,100.0,-9999.0,10164.0,,,170.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1837,2003,5,9,18,,,,98.0,-9999.0,10163.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0
1838,2003,5,9,19,,,101.0,-9999.0,10163.0,,,170.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1839,2003,5,9,20,,,,99.0,-9999.0,10164.0,,,180.0,,,,57.0,-9999.0,-9999.0,-9999.0
1840,2003,5,9,21,,,,97.0,-9999.0,10166.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0
1841,2003,5,9,22,,,100.0,-9999.0,10166.0,,,190.0,,,,62.0,-9999.0,-9999.0,-9999.0,
1842,2003,5,9,23,,,,98.0,-9999.0,10165.0,,,220.0,,,,51.0,-9999.0,-9999.0,-9999.0
1843,2003,5,10,0,,,105.0,-9999.0,10168.0,,,300.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1844,2003,5,10,1,,,,98.0,-9999.0,10172.0,,,300.0,,,,57.0,-9999.0,-9999.0,-9999.0
1845,2003,5,10,2,,,,97.0,-9999.0,10174.0,,,280.0,,,,57.0,-9999.0,-9999.0,-9999.0
1846,2003,5,10,3,,,,97.0,-9999.0,10176.0,,,280.0,,,,62.0,-9999.0,-9999.0,-9999.0
1847,2003,5,10,4,,,,94.0,-9999.0,10178.0,,,290.0,,,,57.0,-9999.0,-9999.0,-9999.0
1848,2003,5,10,5,,,,93.0,-9999.0,10179.0,,,290.0,,,,41.0,-9999.0,-9999.0,-9999.0
1849,2003,5,10,6,,,,96.0,-9999.0,10184.0,,,270.0,,,,31.0,-9999.0,-9999.0,-9999.0
1850,2003,5,10,10,,,100.0,-9999.0,10199.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,
1851,2003,5,10,11,,,105.0,-9999.0,10199.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,
1852,2003,5,10,12,,,,99.0,-9999.0,10197.0,,,160.0,,,,26.0,-9999.0,-9999.0,-9999.0
1853,2003,5,10,13,,,,98.0,-9999.0,10197.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0
1854,2003,5,10,15,,,102.0,-9999.0,10189.0,,,180.0,,,,67.0,-9999.0,-9999.0,-9999.0,
1855,2003,5,10,17,,,105.0,-9999.0,10188.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0,
1856,2003,5,10,18,,,105.0,-9999.0,10181.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1857,2003,5,10,19,,,107.0,-9999.0,10180.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1858,2003,5,10,20,,,107.0,-9999.0,10180.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1859,2003,5,10,21,,,105.0,-9999.0,10181.0,,,180.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1860,2003,5,10,22,,,105.0,-9999.0,10179.0,,,180.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1861,2003,5,10,23,,,102.0,-9999.0,10178.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1862,2003,5,11,0,,,101.0,-9999.0,10176.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1863,2003,5,11,1,,,101.0,-9999.0,10174.0,,,180.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1864,2003,5,11,2,,,100.0,-9999.0,10174.0,,,190.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1865,2003,5,11,3,,,101.0,-9999.0,10174.0,,,200.0,,,,72.0,-9999.0,-9999.0,-9999.0,
1866,2003,5,11,4,,,,96.0,-9999.0,10172.0,,,200.0,,,,57.0,-9999.0,-9999.0,-9999.0
1867,2003,5,11,5,,,,91.0,-9999.0,10172.0,,,220.0,,,,57.0,-9999.0,-9999.0,-9999.0
1868,2003,5,11,6,,,,90.0,-9999.0,10176.0,,,230.0,,,,57.0,-9999.0,-9999.0,-9999.0
1869,2003,5,11,7,,,,89.0,-9999.0,10179.0,,,230.0,,,,51.0,-9999.0,-9999.0,-9999.0
1870,2003,5,11,8,,,,90.0,-9999.0,10182.0,,,230.0,,,,51.0,-9999.0,-9999.0,-9999.0
1871,2003,5,11,9,,,,97.0,-9999.0,10181.0,,,230.0,,,,62.0,-9999.0,-9999.0,-9999.0
1872,2003,5,11,10,,,105.0,-9999.0,10183.0,,,230.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1873,2003,5,11,11,,,105.0,-9999.0,10184.0,,,190.0,,,,57.0,-9999.0,-9999.0,-9999.0,
1874,2003,5,11,12,,,104.0,-9999.0,10181.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0,
1875,2003,5,11,13,,,104.0,-9999.0,10179.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1876,2003,5,11,14,,,103.0,-9999.0,10177.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1877,2003,5,11,15,,,102.0,-9999.0,10171.0,,,170.0,,,,82.0,-9999.0,-9999.0,-9999.0,
1878,2003,5,11,16,,,102.0,-9999.0,10167.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0,
1879,2003,5,11,17,,,105.0,-9999.0,10159.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,
1880,2003,5,11,18,,,104.0,-9999.0,10154.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1881,2003,5,11,19,,,102.0,-9999.0,10149.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
1882,2003,5,11,20,,,100.0,-9999.0,10146.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,
1883,2003,5,11,21,,,,98.0,-9999.0,10139.0,,,170.0,,,,77.0,-9999.0,-9999.0,-9999.0
1884,2003,5,11,22,,,,96.0,-9999.0,10139.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0
1885,2003,5,11,23,,,100.0,-9999.0,10135.0,,,180.0,,,,87.0,-9999.0,-9999.0,-9999.0,
