,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2014,6,19,8,-9999.0,-9999.0,-9999.0,,,330.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,6,19,9,,,270.0,,,220.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,0,,,250.0,,,230.0,-9999.0,,,300.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,1,,,270.0,,,230.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,3,,,290.0,,,230.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,5,,,300.0,,,240.0,-9999.0,,,,60.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,6,20,6,,,310.0,,,240.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0,,
2014,6,20,7,,,320.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,20,8,,,320.0,,,240.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,9,,,310.0,,,250.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,6,20,10,,,310.0,,,250.0,-9999.0,,,,30.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,6,20,11,,,290.0,,,250.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,20,13,,,270.0,,,250.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,14,,,270.0,,,250.0,-9999.0,,,330.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,20,23,,,250.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,21,0,,,250.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,21,1,-9999.0,-9999.0,-9999.0,,,360.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,6,21,3,,,300.0,,,230.0,-9999.0,,,360.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,21,4,,,310.0,,,230.0,-9999.0,,,,30.0,,,,51.0,-9999.0,-9999.0,-9999.0,,
2014,6,21,5,,,310.0,,,240.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0,,
2014,6,21,6,,,310.0,,,240.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0,,
2014,6,21,7,,,310.0,,,240.0,-9999.0,,,,30.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,6,21,8,,,320.0,,,230.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,6,21,9,,,320.0,,,220.0,-9999.0,,,,30.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2014,6,21,11,,,300.0,,,250.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,21,12,,,290.0,,,250.0,-9999.0,,,270.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,6,21,23,,,240.0,,,230.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,0,,,250.0,,,230.0,-9999.0,,,150.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,1,,,260.0,,,230.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,2,,,270.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,22,3,,,290.0,,,240.0,-9999.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,4,,,300.0,,,240.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,5,,,300.0,,,240.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,6,,,310.0,,,230.0,-9999.0,,,120.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,7,,,320.0,,,240.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,8,,,310.0,,,230.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,9,,,310.0,,,240.0,-9999.0,,,210.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,10,,,300.0,,,230.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,11,,,290.0,,,230.0,-9999.0,,,180.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,12,,,280.0,,,230.0,-9999.0,,,210.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,13,,,270.0,,,230.0,-9999.0,,,210.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,22,22,,,240.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,22,23,,,240.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,23,0,,,240.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,23,1,,,250.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,23,2,,,270.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,23,3,,,290.0,,,230.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,23,9,,,310.0,,,240.0,-9999.0,,,360.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,23,23,,,260.0,,,240.0,-9999.0,,,360.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,24,0,,,260.0,,,240.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,24,1,,,270.0,,,240.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,24,2,,,290.0,,,240.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,6,24,3,,,300.0,,,240.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,6,24,4,,,310.0,,,240.0,-9999.0,,,,50.0,,,,41.0,-9999.0,-9999.0,-9999.0,,
2014,6,24,5,,,320.0,,,240.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,6,24,7,,,320.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,24,8,,,330.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,24,9,,,270.0,,,230.0,-9999.0,,,240.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,24,10,,,270.0,,,240.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,24,11,,,260.0,,,240.0,-9999.0,,,210.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,6,24,12,,,260.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,24,13,,,260.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,24,14,,,250.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,24,23,,,240.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,25,0,,,240.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,25,1,,,270.0,,,230.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,25,2,,,280.0,,,240.0,-9999.0,,,360.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,25,3,,,290.0,,,240.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,25,4,,,300.0,,,260.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,25,5,,,310.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,25,6,,,320.0,,,230.0,-9999.0,,,,60.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,6,25,7,,,320.0,,,240.0,-9999.0,,,,60.0,,,,26.0,-9999.0,-9999.0,-9999.0,,
2014,6,25,8,,,320.0,,,240.0,-9999.0,,,,80.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2014,6,25,9,,,320.0,,,240.0,-9999.0,,,,60.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2014,6,25,10,,,320.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,25,11,,,310.0,,,250.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,25,12,,,280.0,,,240.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,25,23,,,240.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,26,0,,,250.0,,,250.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,26,1,,,260.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,26,2,,,280.0,,,250.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,26,3,,,300.0,,,250.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,26,4,,,310.0,,,240.0,-9999.0,,,360.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,6,26,5,,,310.0,,,240.0,-9999.0,,,,90.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2014,6,26,6,,,320.0,,,240.0,-9999.0,,,,30.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2014,6,26,8,,,330.0,,,240.0,-9999.0,,,,60.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2014,6,26,9,,,280.0,,,240.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,26,11,,,250.0,,,240.0,-9999.0,,,330.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,26,22,,,250.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,26,23,,,250.0,,,240.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,0,,,250.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,3,,,280.0,,,230.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,5,,,290.0,,,230.0,-9999.0,,,300.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,6,,,310.0,,,230.0,-9999.0,,,300.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,7,,,310.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,27,8,,,320.0,,,240.0,-9999.0,,,330.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,10,,,290.0,,,240.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,12,,,260.0,,,220.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,27,23,,,240.0,,,210.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,0,,,240.0,,,210.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,1,,,260.0,,,210.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,2,,,270.0,,,210.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,3,,,290.0,,,210.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,4,-9999.0,-9999.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,6,28,5,-9999.0,-9999.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,6,28,6,,,310.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,28,7,,,320.0,,,230.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,8,,,320.0,,,220.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,9,,,310.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,28,10,,,290.0,,,230.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,11,,,270.0,,,230.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,12,,,270.0,,,230.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,13,,,260.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,28,23,,,240.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,0,-9999.0,-9999.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,6,29,1,,,260.0,,,220.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,2,,,270.0,,,230.0,-9999.0,,,150.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,3,,,280.0,,,230.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,4,,,290.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,29,5,,,300.0,,,220.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,6,,,310.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,7,,,320.0,,,220.0,-9999.0,,,,90.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2014,6,29,8,,,320.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,9,,,320.0,,,230.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,10,,,310.0,,,220.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,11,,,280.0,,,230.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,12,,,270.0,,,230.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,13,,,260.0,,,220.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,29,23,,,220.0,,,200.0,-9999.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,0,,,220.0,,,200.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,6,30,1,,,260.0,,,210.0,-9999.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,2,,,270.0,,,210.0,-9999.0,,,210.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,3,,,280.0,,,210.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,4,,,300.0,,,210.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,5,,,300.0,,,210.0,-9999.0,,,150.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,6,,,310.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,6,30,7,,,310.0,,,210.0,-9999.0,,,210.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,8,,,310.0,,,210.0,-9999.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,9,,,310.0,,,220.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,10,,,290.0,,,220.0,-9999.0,,,180.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,11,,,280.0,,,220.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,12,,,270.0,,,210.0,-9999.0,,,210.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,13,,,260.0,,,220.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,6,30,22,,,220.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,1,,,250.0,,,230.0,-9999.0,,,180.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,1,2,-9999.0,-9999.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,
2014,7,1,3,,,280.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,4,,,290.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,5,,,300.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,6,,,320.0,,,220.0,-9999.0,,,150.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,1,7,,,320.0,,,220.0,-9999.0,,,270.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,
2014,7,1,8,,,320.0,,,220.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,7,1,9,,,310.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,11,,,300.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,12,,,270.0,,,220.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,7,1,13,,,260.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,22,,,230.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,1,23,,,230.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,2,0,,,230.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,2,1,,,250.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,2,2,,,270.0,,,230.0,-9999.0,,,230.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,3,,,280.0,,,230.0,-9999.0,,,220.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,4,,,300.0,,,230.0,-9999.0,,,170.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,5,,,310.0,,,210.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,6,,,310.0,,,210.0,-9999.0,,,170.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,7,,,320.0,,,220.0,-9999.0,,,180.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,8,,,320.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,2,9,,,320.0,,,210.0,-9999.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,10,,,290.0,,,230.0,-9999.0,,,180.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,11,,,280.0,,,230.0,-9999.0,,,190.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,12,,,270.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,7,2,13,,,260.0,,,220.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,1,,,260.0,,,230.0,-9999.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,2,,,270.0,,,230.0,-9999.0,,,200.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,3,,,290.0,,,230.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,4,,,290.0,,,230.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,5,,,300.0,,,230.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,6,,,300.0,,,220.0,-9999.0,,,240.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,7,,,310.0,,,220.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,8,,,300.0,,,230.0,-9999.0,,,120.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,9,,,300.0,,,230.0,-9999.0,,,190.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,11,,,280.0,,,230.0,-9999.0,,,200.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,12,,,260.0,,,230.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,13,,,260.0,,,220.0,-9999.0,,,240.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,3,23,,,230.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,4,0,,,250.0,,,230.0,-9999.0,,,220.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,1,,,260.0,,,230.0,-9999.0,,,250.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,2,,,280.0,,,220.0,-9999.0,,,180.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,3,,,290.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,4,4,,,300.0,,,210.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,4,5,,,310.0,,,220.0,-9999.0,,,190.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,6,,,320.0,,,220.0,-9999.0,,,330.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,7,,,320.0,,,230.0,-9999.0,,,240.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,8,,,310.0,,,220.0,-9999.0,,,130.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,9,,,310.0,,,220.0,-9999.0,,,150.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,10,,,290.0,,,230.0,-9999.0,,,150.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,11,,,290.0,,,230.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,12,,,280.0,,,220.0,-9999.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,13,,,270.0,,,220.0,-9999.0,,,180.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,7,4,23,,,230.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,5,0,,,240.0,,,220.0,-9999.0,,,,10.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2014,7,5,1,-9999.0,-9999.0,-9999.0,,,160.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,,
2014,7,5,2,,,270.0,,,220.0,-9999.0,,,210.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,3,,,290.0,,,230.0,-9999.0,,,230.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,4,,,300.0,,,230.0,-9999.0,,,270.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,5,,,310.0,,,220.0,-9999.0,,,350.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,6,,,310.0,,,220.0,-9999.0,,,350.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,7,,,320.0,,,220.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,8,,,320.0,,,220.0,-9999.0,,,,50.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,7,5,9,,,320.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,5,10,,,310.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,5,11,,,290.0,,,230.0,-9999.0,,,210.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,12,,,280.0,,,230.0,-9999.0,,,210.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,13,,,270.0,,,230.0,-9999.0,,,210.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2014,7,5,23,,,240.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,0,,,250.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,1,,,260.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,2,,,280.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,3,,,290.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,4,,,300.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,5,,,300.0,,,230.0,-9999.0,,,,10.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2014,7,6,6,,,310.0,,,220.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,7,,,320.0,,,240.0,-9999.0,,,330.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2014,7,6,8,,,320.0,,,230.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,9,,,310.0,,,230.0,-9999.0,,,110.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2014,7,6,10,,,290.0,,,240.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
2014,7,6,11,,,280.0,,,230.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
2014,7,6,12,,,280.0,,,230.0,-9999.0,,,200.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
