,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1123,2014,2,26,2,,,280,,,250,-9999,,,,40.0,,,,15,-9999,-9999.0,-9999.0
1124,2014,2,26,3,,,290,,,240,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1125,2014,2,26,4,,,290,,,250,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1126,2014,2,26,5,,,300,,,240,-9999,,,,30.0,,,,41,-9999,-9999.0,-9999.0
1127,2014,2,26,6,,,290,,,250,-9999,,,,30.0,,,,41,-9999,-9999.0,-9999.0
1128,2014,2,26,7,,,290,,,250,-9999,,,,20.0,,,,51,-9999,-9999.0,-9999.0
1129,2014,2,26,8,,,290,,,240,-9999,,,,20.0,,,,46,-9999,-9999.0,-9999.0
1130,2014,2,26,9,,,280,,,240,-9999,,,360.0,,,,41.0,-9999,-9999,-9999.0,
1131,2014,2,26,10,,,280,,,240,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1132,2014,2,26,11,,,270,,,240,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1133,2014,2,26,12,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1134,2014,2,26,13,,,270,,,240,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1135,2014,2,26,14,,,270,,,240,-9999,,,,30.0,,,,36,-9999,-9999.0,-9999.0
1136,2014,2,26,15,,,270,,,240,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1137,2014,2,26,16,,,260,,,240,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1138,2014,2,26,17,,,260,,,240,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1139,2014,2,26,18,,,260,,,240,-9999,,,340.0,,,,10.0,-9999,-9999,-9999.0,
1140,2014,2,26,19,,,260,,,240,-9999,,,360.0,,,,15.0,-9999,-9999,-9999.0,
1141,2014,2,26,20,,,260,,,240,-9999,,,330.0,,,,,5,-9999,-9999.0,-9999.0
1142,2014,2,26,21,,,260,,,240,-9999,,,350.0,,,,,5,-9999,-9999.0,-9999.0
1143,2014,2,26,22,,,250,,,240,-9999,,,,30.0,,,,10,-9999,-9999.0,-9999.0
1144,2014,2,26,23,,,260,,,230,-9999,,,,80.0,,,,10,-9999,-9999.0,-9999.0
1145,2014,2,27,0,,,270,,,240,-9999,,,350.0,,,,,5,-9999,-9999.0,-9999.0
1146,2014,2,27,1,,,280,,,250,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1147,2014,2,27,2,,,280,,,240,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1148,2014,2,27,3,,,290,,,250,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1149,2014,2,27,4,,,290,,,250,-9999,,,,30.0,,,,31,-9999,-9999.0,-9999.0
1150,2014,2,27,5,,,290,,,240,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1151,2014,2,27,6,,,290,,,240,-9999,,,,10.0,,,,51,-9999,-9999.0,-9999.0
1152,2014,2,27,7,,,290,,,240,-9999,,,,20.0,,,,57,-9999,-9999.0,-9999.0
1153,2014,2,27,8,,,290,,,240,-9999,,,,10.0,,,,51,-9999,-9999.0,-9999.0
1154,2014,2,27,9,,,280,,,240,-9999,,,,10.0,,,,57,-9999,-9999.0,-9999.0
1155,2014,2,27,10,,,270,,,240,-9999,,,,10.0,,,,51,-9999,-9999.0,-9999.0
1156,2014,2,27,11,,,270,,,240,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1157,2014,2,27,12,,,270,,,240,-9999,,,,30.0,,,,31,-9999,-9999.0,-9999.0
1158,2014,2,27,13,,,270,,,240,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1159,2014,2,27,14,,,270,,,240,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1160,2014,2,27,15,,,270,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1161,2014,2,27,16,,,270,,,250,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1162,2014,2,27,17,,,270,,,240,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1163,2014,2,27,18,,,260,,,250,-9999,,,,20.0,,,,15,-9999,-9999.0,-9999.0
1164,2014,2,27,19,,,260,,,250,-9999,,,,20.0,,,,15,-9999,-9999.0,-9999.0
1165,2014,2,27,20,,,260,,,240,-9999,,,,10.0,,,,10,-9999,-9999.0,-9999.0
1166,2014,2,28,0,,,280,,,250,-9999,,,,90.0,,,,15,-9999,-9999.0,-9999.0
1167,2014,2,28,1,,,280,,,250,-9999,,,150.0,,,,10.0,-9999,-9999,-9999.0,
1168,2014,2,28,2,,,290,,,250,-9999,,,150.0,,,,21.0,-9999,-9999,-9999.0,
1169,2014,2,28,3,,,300,,,250,-9999,,,140.0,,,,15.0,-9999,-9999,-9999.0,
1170,2014,2,28,4,,,290,,,250,-9999,,,300.0,,,,10.0,-9999,-9999,-9999.0,
1171,2014,2,28,5,,,290,,,250,-9999,,,350.0,,,,15.0,-9999,-9999,-9999.0,
1172,2014,2,28,6,,,290,,,250,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1173,2014,2,28,7,,,300,,,250,-9999,,,320.0,,,,26.0,-9999,-9999,-9999.0,
1174,2014,2,28,8,,,290,,,240,-9999,,,330.0,,,,31.0,-9999,-9999,-9999.0,
1175,2014,2,28,9,,,280,,,240,-9999,,,360.0,,,,31.0,-9999,-9999,-9999.0,
1176,2014,2,28,10,,,280,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1177,2014,2,28,11,,,270,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1178,2014,2,28,12,,,270,,,240,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1179,2014,2,28,13,,,270,,,250,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1180,2014,2,28,14,,,270,,,250,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1181,2014,2,28,15,,,270,,,250,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1182,2014,2,28,16,,,270,,,250,-9999,,,,30.0,,,,21,-9999,-9999.0,-9999.0
1183,2014,2,28,17,,,270,,,250,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1184,2014,2,28,18,,,270,,,250,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1185,2014,2,28,19,,,260,,,250,-9999,,,,20.0,,,,15,-9999,-9999.0,-9999.0
1186,2014,2,28,20,,,260,,,250,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1187,2014,2,28,21,,,260,,,240,-9999,,,360.0,,,,,5,-9999,-9999.0,-9999.0
1188,2014,2,28,23,,,250,,,240,-9999,,,340.0,,,,,5,-9999,-9999.0,-9999.0
1189,2014,3,1,0,,,270,,,250,-9999,,,,40.0,,,,10,-9999,-9999.0,-9999.0
1190,2014,3,1,1,,,280,,,250,-9999,,,,40.0,,,,15,-9999,-9999.0,-9999.0
1191,2014,3,1,2,,,300,,,250,-9999,,,,70.0,,,,15,-9999,-9999.0,-9999.0
1192,2014,3,1,3,,,280,,,250,-9999,,,220.0,,,,10.0,-9999,-9999,-9999.0,
1193,2014,3,1,4,,,290,,,250,-9999,,,,20.0,,,,15,-9999,-9999.0,-9999.0
1194,2014,3,1,5,,,290,,,250,-9999,,,,50.0,,,,15,-9999,-9999.0,-9999.0
1195,2014,3,1,6,,,310,,,260,-9999,,,310.0,,,,15.0,-9999,-9999,-9999.0,
1196,2014,3,1,7,,,300,,,250,-9999,,,340.0,,,,31.0,-9999,-9999,-9999.0,
1197,2014,3,1,8,,,300,,,250,-9999,,,330.0,,,,26.0,-9999,-9999,-9999.0,
1198,2014,3,1,9,,,290,,,250,-9999,,,350.0,,,,26.0,-9999,-9999,-9999.0,
1199,2014,3,1,10,,,280,,,250,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1200,2014,3,1,11,,,270,,,250,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1201,2014,3,1,12,,,270,,,240,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1202,2014,3,1,13,,,270,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1203,2014,3,1,14,,,270,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1204,2014,3,1,15,,,270,,,250,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1205,2014,3,1,16,,,270,,,250,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1206,2014,3,1,17,,,270,,,250,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1207,2014,3,1,18,,,270,,,240,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1208,2014,3,1,19,,,270,,,240,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1209,2014,3,1,20,,,260,,,240,-9999,,,340.0,,,,,5,-9999,-9999.0,-9999.0
1210,2014,3,1,22,,,260,,,240,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1211,2014,3,1,23,,,260,,,240,-9999,,,350.0,,,,,5,-9999,-9999.0,-9999.0
1212,2014,3,2,0,,,280,,,250,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1213,2014,3,2,1,,,280,,,250,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1214,2014,3,2,2,,,290,,,260,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1215,2014,3,2,3,,,290,,,260,-9999,,,,50.0,,,,21,-9999,-9999.0,-9999.0
1216,2014,3,2,4,,,300,,,260,-9999,,,230.0,,,,10.0,-9999,-9999,-9999.0,
1217,2014,3,2,5,,,310,,,260,-9999,,,310.0,,,,21.0,-9999,-9999,-9999.0,
1218,2014,3,2,6,,,300,,,260,-9999,,,300.0,,,,26.0,-9999,-9999,-9999.0,
1219,2014,3,2,7,,,300,,,260,-9999,,,320.0,,,,31.0,-9999,-9999,-9999.0,
1220,2014,3,2,8,,,290,,,250,-9999,,,300.0,,,,36.0,-9999,-9999,-9999.0,
1221,2014,3,2,9,,,280,,,240,-9999,,,350.0,,,,31.0,-9999,-9999,-9999.0,
1222,2014,3,2,10,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1223,2014,3,2,11,,,270,,,240,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1224,2014,3,2,12,,,270,,,240,-9999,,,,30.0,,,,36,-9999,-9999.0,-9999.0
1225,2014,3,2,13,,,270,,,240,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1226,2014,3,2,14,,,270,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1227,2014,3,2,15,,,270,,,240,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1228,2014,3,2,16,,,270,,,240,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1229,2014,3,2,17,,,260,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1230,2014,3,2,18,,,260,,,240,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1231,2014,3,2,19,,,260,,,230,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1232,2014,3,2,20,,,260,,,230,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1233,2014,3,2,21,,,260,,,230,-9999,,,360.0,,,,21.0,-9999,-9999,-9999.0,
1234,2014,3,2,22,,,250,,,230,-9999,,,360.0,,,,15.0,-9999,-9999,-9999.0,
1235,2014,3,2,23,,,260,,,230,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1236,2014,3,3,0,,,270,,,230,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1237,2014,3,3,1,,,280,,,240,-9999,,,,30.0,,,,31,-9999,-9999.0,-9999.0
1238,2014,3,3,2,,,280,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1239,2014,3,3,3,,,290,,,240,-9999,,,,40.0,,,,31,-9999,-9999.0,-9999.0
1240,2014,3,3,4,,,300,,,230,-9999,,,,20.0,,,,46,-9999,-9999.0,-9999.0
1241,2014,3,3,5,,,300,,,230,-9999,,,,30.0,,,,46,-9999,-9999.0,-9999.0
1242,2014,3,3,6,,,300,,,230,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1243,2014,3,3,7,,,290,,,230,-9999,,,360.0,,,,41.0,-9999,-9999,-9999.0,
1244,2014,3,3,8,,,300,,,230,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1245,2014,3,3,9,,,290,,,230,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1246,2014,3,3,10,,,280,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1247,2014,3,3,11,,,270,,,230,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1248,2014,3,3,12,,,260,,,240,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1249,2014,3,3,13,,,260,,,240,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1250,2014,3,3,14,,,260,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1251,2014,3,3,15,,,260,,,240,-9999,,,360.0,,,,21.0,-9999,-9999,-9999.0,
1252,2014,3,3,16,,,260,,,240,-9999,,,360.0,,,,10.0,-9999,-9999,-9999.0,
1253,2014,3,3,17,,,260,,,240,-9999,,,,10.0,,,,10,-9999,-9999.0,-9999.0
1254,2014,3,3,18,,,260,,,230,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1255,2014,3,3,19,,,260,,,240,-9999,,,350.0,,,,,5,-9999,-9999.0,-9999.0
1256,2014,3,3,20,,,250,,,230,-9999,,,350.0,,,,10.0,-9999,-9999,-9999.0,
1257,2014,3,3,22,,,250,,,240,-9999,,,360.0,,,,,5,-9999,-9999.0,-9999.0
1258,2014,3,3,23,,,260,,,240,-9999,,,350.0,,,,10.0,-9999,-9999,-9999.0,
1259,2014,3,4,0,,,270,,,240,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1260,2014,3,4,1,,,270,,,240,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1261,2014,3,4,2,,,280,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1262,2014,3,4,3,,,280,,,240,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1263,2014,3,4,4,,,290,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1264,2014,3,4,5,,,290,,,250,-9999,,,,10.0,,,,46,-9999,-9999.0,-9999.0
1265,2014,3,4,7,,,290,,,250,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1266,2014,3,4,8,,,280,,,240,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1267,2014,3,4,9,,,280,,,240,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1268,2014,3,4,10,,,270,,,240,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1269,2014,3,4,11,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1270,2014,3,4,12,,,270,,,240,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1271,2014,3,4,13,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1272,2014,3,4,14,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1273,2014,3,4,15,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1274,2014,3,4,16,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1275,2014,3,4,17,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1276,2014,3,4,18,,,260,,,240,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1277,2014,3,4,19,,,260,,,230,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1278,2014,3,4,20,,,260,,,230,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1279,2014,3,4,21,,,260,,,230,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1280,2014,3,4,22,,,260,,,230,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1281,2014,3,4,23,,,260,,,230,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1282,2014,3,5,0,,,270,,,240,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1283,2014,3,5,1,,,280,,,240,-9999,,,,40.0,,,,41,-9999,-9999.0,-9999.0
1284,2014,3,5,2,,,280,,,240,-9999,,,,30.0,,,,41,-9999,-9999.0,-9999.0
1285,2014,3,5,3,,,290,,,250,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1286,2014,3,5,4,,,290,,,250,-9999,,,360.0,,,,46.0,-9999,-9999,-9999.0,
1287,2014,3,5,5,,,290,,,240,-9999,,,360.0,,,,51.0,-9999,-9999,-9999.0,
1288,2014,3,5,6,,,290,,,240,-9999,,,,20.0,,,,51,-9999,-9999.0,-9999.0
1289,2014,3,5,7,,,290,,,230,-9999,,,,10.0,,,,51,-9999,-9999.0,-9999.0
1290,2014,3,5,8,,,280,,,230,-9999,,,,10.0,,,,57,-9999,-9999.0,-9999.0
1291,2014,3,5,9,,,280,,,230,-9999,,,,20.0,,,,46,-9999,-9999.0,-9999.0
1292,2014,3,5,10,,,270,,,230,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1293,2014,3,5,11,,,270,,,230,-9999,,,,10.0,,,,31,-9999,-9999.0,-9999.0
1294,2014,3,5,12,,,260,,,230,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1295,2014,3,5,13,,,260,,,230,-9999,,,,30.0,,,,31,-9999,-9999.0,-9999.0
1296,2014,3,5,14,,,260,,,230,-9999,,,,30.0,,,,21,-9999,-9999.0,-9999.0
1297,2014,3,5,15,,,260,,,230,-9999,,,,40.0,,,,26,-9999,-9999.0,-9999.0
1298,2014,3,5,16,,,260,,,230,-9999,,,,30.0,,,,31,-9999,-9999.0,-9999.0
1299,2014,3,5,17,,,260,,,230,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1300,2014,3,5,18,,,260,,,230,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1301,2014,3,5,19,,,250,,,230,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1302,2014,3,5,20,,,260,,,230,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1303,2014,3,5,22,,,250,,,220,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1304,2014,3,5,23,,,250,,,230,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1305,2014,3,6,0,,,270,,,230,-9999,,,,30.0,,,,36,-9999,-9999.0,-9999.0
1306,2014,3,6,1,,,270,,,230,-9999,,,,30.0,,,,41,-9999,-9999.0,-9999.0
1307,2014,3,6,2,,,280,,,220,-9999,,,,30.0,,,,46,-9999,-9999.0,-9999.0
1308,2014,3,6,3,,,280,,,220,-9999,,,,20.0,,,,46,-9999,-9999.0,-9999.0
1309,2014,3,6,4,,,290,,,220,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1310,2014,3,6,5,,,300,,,220,-9999,,,,30.0,,,,31,-9999,-9999.0,-9999.0
1311,2014,3,6,6,,,300,,,220,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1312,2014,3,6,7,,,290,,,230,-9999,,,,20.0,,,,41,-9999,-9999.0,-9999.0
1313,2014,3,6,8,,,280,,,220,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1314,2014,3,6,9,,,280,,,220,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1315,2014,3,6,10,,,270,,,230,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1316,2014,3,6,11,,,260,,,230,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1317,2014,3,6,12,,,260,,,230,-9999,,,,30.0,,,,21,-9999,-9999.0,-9999.0
1318,2014,3,6,13,,,260,,,230,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1319,2014,3,6,14,,,260,,,240,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1320,2014,3,6,15,,,260,,,240,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1321,2014,3,6,16,,,260,,,240,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1322,2014,3,6,17,,,260,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1323,2014,3,6,18,,,260,,,240,-9999,,,,20.0,,,,21,-9999,-9999.0,-9999.0
1324,2014,3,6,19,,,250,,,230,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1325,2014,3,6,20,,,250,,,230,-9999,,,,30.0,,,,10,-9999,-9999.0,-9999.0
1326,2014,3,6,23,,,250,,,230,-9999,,,,40.0,,,,15,-9999,-9999.0,-9999.0
1327,2014,3,7,0,,,260,,,240,-9999,,,,50.0,,,,15,-9999,-9999.0,-9999.0
1328,2014,3,7,1,,,270,,,240,-9999,,,,40.0,,,,15,-9999,-9999.0,-9999.0
1329,2014,3,7,2,,,270,,,240,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1330,2014,3,7,3,,,290,,,230,-9999,,,,60.0,,,,15,-9999,-9999.0,-9999.0
1331,2014,3,7,4,,,300,,,240,-9999,,,,50.0,,,,26,-9999,-9999.0,-9999.0
1332,2014,3,7,5,,,300,,,220,-9999,,,,40.0,,,,26,-9999,-9999.0,-9999.0
1333,2014,3,7,6,,,310,,,220,-9999,,,340.0,,,,31.0,-9999,-9999,-9999.0,
1334,2014,3,7,7,,,290,,,220,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1335,2014,3,7,8,,,280,,,230,-9999,,,,10.0,,,,46,-9999,-9999.0,-9999.0
1336,2014,3,7,9,,,280,,,240,-9999,,,,20.0,,,,46,-9999,-9999.0,-9999.0
1337,2014,3,7,10,,,270,,,240,-9999,,,,10.0,,,,36,-9999,-9999.0,-9999.0
1338,2014,3,7,11,,,270,,,240,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1339,2014,3,7,12,,,260,,,240,-9999,,,,10.0,,,,21,-9999,-9999.0,-9999.0
1340,2014,3,7,13,,,260,,,240,-9999,,,,10.0,,,,15,-9999,-9999.0,-9999.0
1341,2014,3,7,14,,,260,,,240,-9999,,,,20.0,,,,15,-9999,-9999.0,-9999.0
1342,2014,3,7,15,,,260,,,240,-9999,,,,30.0,,,,21,-9999,-9999.0,-9999.0
1343,2014,3,7,16,,,260,,,240,-9999,,,,20.0,,,,15,-9999,-9999.0,-9999.0
1344,2014,3,7,19,,,240,,,230,-9999,,,330.0,,,,,5,-9999,-9999.0,-9999.0
1345,2014,3,7,20,,,240,,,230,-9999,,,340.0,,,,10.0,-9999,-9999,-9999.0,
1346,2014,3,7,21,,,240,,,230,-9999,,,350.0,,,,,5,-9999,-9999.0,-9999.0
1347,2014,3,8,1,,,280,,,240,-9999,,,,60.0,,,,15,-9999,-9999.0,-9999.0
1348,2014,3,8,2,,,290,,,240,-9999,,,,50.0,,,,15,-9999,-9999.0,-9999.0
1349,2014,3,8,3,,,300,,,230,-9999,,,,70.0,,,,15,-9999,-9999.0,-9999.0
1350,2014,3,8,4,,,300,,,250,-9999,,,,50.0,,,,26,-9999,-9999.0,-9999.0
1351,2014,3,8,5,,,310,,,250,-9999,,,,10.0,,,,26,-9999,-9999.0,-9999.0
1352,2014,3,8,6,,,300,,,240,-9999,,,280.0,,,,31.0,-9999,-9999,-9999.0,
1353,2014,3,8,7,,,300,,,240,-9999,,,300.0,,,,26.0,-9999,-9999,-9999.0,
1354,2014,3,8,8,,,290,,,230,-9999,,,310.0,,,,31.0,-9999,-9999,-9999.0,
1355,2014,3,8,9,,,290,,,210,-9999,,,330.0,,,,21.0,-9999,-9999,-9999.0,
1356,2014,3,8,10,,,280,,,220,-9999,,,350.0,,,,26.0,-9999,-9999,-9999.0,
1357,2014,3,8,11,,,270,,,230,-9999,,,350.0,,,,15.0,-9999,-9999,-9999.0,
1358,2014,3,8,12,,,260,,,240,-9999,,,350.0,,,,,5,-9999,-9999.0,-9999.0
1359,2014,3,8,13,,,260,,,240,-9999,,,,10.0,,,,10,-9999,-9999.0,-9999.0
1360,2014,3,8,14,,,250,,,240,-9999,,,350.0,,,,10.0,-9999,-9999,-9999.0,
1361,2014,3,8,15,,,250,,,230,-9999,,,330.0,,,,,5,-9999,-9999.0,-9999.0
1362,2014,3,8,16,,,250,,,240,-9999,,,340.0,,,,,5,-9999,-9999.0,-9999.0
1363,2014,3,8,17,,,250,,,240,-9999,,,340.0,,,,,5,-9999,-9999.0,-9999.0
1364,2014,3,8,18,,,250,,,240,-9999,,,340.0,,,,,5,-9999,-9999.0,-9999.0
1365,2014,3,8,20,,,240,,,230,-9999,,,310.0,,,,,5,-9999,-9999.0,-9999.0
1366,2014,3,8,21,,,240,,,230,-9999,,,310.0,,,,,5,-9999,-9999.0,-9999.0
1367,2014,3,9,1,,,270,,,240,-9999,,,,80.0,,,,10,-9999,-9999.0,-9999.0
1368,2014,3,9,2,,,280,,,250,-9999,,,,70.0,,,,15,-9999,-9999.0,-9999.0
1369,2014,3,9,3,,,280,,,250,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1370,2014,3,9,4,,,300,,,250,-9999,,,,40.0,,,,21,-9999,-9999.0,-9999.0
1371,2014,3,9,5,,,300,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1372,2014,3,9,6,,,300,,,240,-9999,,,360.0,,,,21.0,-9999,-9999,-9999.0,
1373,2014,3,9,7,,,290,,,230,-9999,,,340.0,,,,36.0,-9999,-9999,-9999.0,
1374,2014,3,9,8,,,280,,,240,-9999,,,360.0,,,,41.0,-9999,-9999,-9999.0,
1375,2014,3,9,9,,,280,,,240,-9999,,,,10.0,,,,46,-9999,-9999.0,-9999.0
1376,2014,3,9,10,,,270,,,240,-9999,,,,10.0,,,,41,-9999,-9999.0,-9999.0
1377,2014,3,9,11,,,270,,,240,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1378,2014,3,9,12,,,270,,,240,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1379,2014,3,9,13,,,260,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1380,2014,3,9,14,,,260,,,240,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1381,2014,3,9,15,,,270,,,240,-9999,,,,20.0,,,,26,-9999,-9999.0,-9999.0
1382,2014,3,9,16,,,260,,,240,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1383,2014,3,9,17,,,260,,,230,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1384,2014,3,9,18,,,260,,,230,-9999,,,,20.0,,,,36,-9999,-9999.0,-9999.0
1385,2014,3,9,19,,,260,,,230,-9999,,,,20.0,,,,31,-9999,-9999.0,-9999.0
1386,2014,3,9,20,,,260,,,230,-9999,,,,30.0,,,,26,-9999,-9999.0,-9999.0
1387,2014,3,9,21,,,250,,,230,-9999,,,,30.0,,,,15,-9999,-9999.0,-9999.0
1388,2014,3,9,22,,,250,,,240,-9999,,,,10.0,,,,10,-9999,-9999.0,-9999.0
1389,2014,3,9,23,,,260,,,240,-9999,,,,30.0,,,,10,-9999,-9999.0,-9999.0
1390,2014,3,10,0,,,270,,,240,-9999,,,,50.0,,,,10,-9999,-9999.0,-9999.0
