,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,4,15,,,10221.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,18,,,10208.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,4,20,,,10203.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,4,8,,,10199.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,9,,,10202.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,10,,,10205.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,11,,,10210.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,13,,,10210.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,14,,,10211.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,10217.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,10210.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,20,,,10184.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,22,,,10173.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,2,,,10175.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,7,,,10162.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,5,8,,,10150.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,9,,,10150.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,10,,,10146.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,11,,,10145.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,5,12,,,10149.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,13,,,10144.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,14,,,10139.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,15,,,10135.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,16,,,10135.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,17,,,10123.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,20,,,10092.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,21,,,10098.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,22,,,10094.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,23,,,10084.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,20,,,78.0,10129.0,,,0.0,,,-9999.0,,723147-53870-2017
2017,5,14,,,10162.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,18,,,10123.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,5,19,,,10109.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,20,,,-9999.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,21,,,10090.0,-9999.0,,15.0,,,-1.0,,,723147-53870-2017
2017,5,23,,,10071.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,1,,,10059.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,2,,,10049.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,3,,,10038.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,4,,,-9999.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,5,,,10010.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,6,,,10002.0,-9999.0,,31.0,,,-1.0,,,723147-53870-2017
2017,5,7,,,,9995.0,200.0,,36.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,8,,,,9994.0,190.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,9,,,,9982.0,200.0,,36.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,10,,,,9982.0,,,,,,,,723147-53870-2017
2017,5,19,,,78.0,,,220.0,,41.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,5,1,,,83.0,10002.0,,,,,,,,723147-53870-2017
2017,5,2,,,89.0,10005.0,210.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,3,,,83.0,10003.0,210.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,4,,,83.0,10007.0,210.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,5,,,83.0,10001.0,220.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,6,,,83.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,8,,,78.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,10,,,78.0,10003.0,230.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,12,,,56.0,10028.0,-9999.0,,-1.0,,,,,723147-53870-2017
2017,5,13,,,39.0,10033.0,-9999.0,,,0.0,-9999.0,,,723147-53870-2017
2017,5,19,,,28.0,10041.0,250.0,,57.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,20,,,39.0,10045.0,250.0,,31.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,23,,,56.0,10058.0,260.0,,15.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,5,23,,,-6.0,10120.0,,,0.0,,,-9999.0,,723147-53870-2017
2017,5,19,,,22.0,10149.0,,,0.0,,,-9999.0,,723147-53870-2017
2017,5,7,,,50.0,10150.0,350.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,14,,,61.0,10174.0,,90.0,,26.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,5,20,,,10136.0,-9999.0,,,0.0,-9999.0,,,,723147-53870-2017
2017,5,23,,,10124.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,16,,,10156.0,-9999.0,,,,,,,,723147-53870-2017
2017,5,15,,,10124.0,-9999.0,,,,,,,,723147-53870-2017
2017,5,11,,,10109.0,,60.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,12,,,10113.0,,70.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,13,,,10115.0,,50.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,14,,,10116.0,,50.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,15,,,10116.0,,60.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,16,,,10121.0,,60.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,17,,,10119.0,,50.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,18,,,10114.0,,50.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,19,,,10108.0,,50.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,20,,,10101.0,,30.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,21,,,10100.0,,40.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,22,,,10099.0,,40.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,23,,,10097.0,,60.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,0,,,10098.0,,30.0,,57.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,1,,,10104.0,,50.0,,41.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,2,,,10102.0,,40.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,3,,,10106.0,,20.0,,51.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,5,4,,,-9999.0,,50.0,,21.0,-9999.0,,2.0,-9999.0,723147-53870-2017
2017,5,5,,,10092.0,,40.0,,31.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,5,7,,,10085.0,,20.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,8,,,10087.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,9,,,10088.0,,20.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,10,,,10089.0,,10.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,11,,,10095.0,,10.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,12,,,10098.0,,10.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,13,,,10098.0,,20.0,,26.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,14,,,10100.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,15,,,10101.0,,20.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,16,,,10102.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,17,,,10102.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,18,,,10097.0,-9999.0,,21.0,,,-1.0,-1.0,,723147-53870-2017
2017,5,21,,,10079.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,20,,,10171.0,-9999.0,,,,,,,,723147-53870-2017
2017,5,10,,,10199.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,11,,,10207.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,15,,,10215.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,16,,,10211.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,17,,,10206.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,5,20,,,10185.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,23,,,10176.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,8,,,10191.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,6,,,10189.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,9,,,10190.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,14,,,10202.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,5,12,,,10214.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,13,,,10213.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,14,,,10213.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,15,,,10210.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,17,,,10197.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,5,19,,,10185.0,,70.0,,15.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,5,20,,,10184.0,,10.0,,51.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,21,,,10182.0,-9999.0,,15.0,,,66.0,,,723147-53870-2017
2017,5,22,,,10185.0,-9999.0,,15.0,,,28.0,,,723147-53870-2017
2017,5,23,,,-9999.0,,20.0,,36.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,0,,,10183.0,,,,-9999.0,,,,262.0,723147-53870-2017
2017,5,1,,,10183.0,,10.0,,21.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,3,,,-9999.0,,50.0,,21.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,5,4,,,10170.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,5,,,10168.0,-9999.0,,31.0,,,-1.0,,,723147-53870-2017
2017,5,7,,,10174.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,15,,,10184.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,16,,,10174.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,5,17,,,10168.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,4,,,10138.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,5,,,10132.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,11,,,10106.0,,70.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,13,,,10104.0,,80.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,14,,,-9999.0,,50.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,15,,,10097.0,,40.0,,21.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,16,,,10091.0,,30.0,,31.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,17,,,10086.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,19,,,10070.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,21,,,10061.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,23,,,10049.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,2,,,10049.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,3,,,10049.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,4,,,10049.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,5,,,10049.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,6,,,10045.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,7,,,10035.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,8,,,10032.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,9,,,10036.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,10,,,10037.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,11,,,10040.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,12,,,10038.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,13,,,10038.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,14,,,10033.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,15,,,10029.0,-9999.0,,21.0,,,-1.0,,,723147-53870-2017
2017,5,16,,,10022.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,17,,,-9999.0,-9999.0,,26.0,,,-1.0,,,723147-53870-2017
2017,5,19,,,10006.0,,,,-9999.0,,,,,723147-53870-2017
2017,5,21,,,-9999.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,22,,,,9987.0,170.0,,26.0,-9999.0,,8.0,-9999.0,723147-53870-2017
2017,5,23,,,,9987.0,,,,,,,,723147-53870-2017
2017,5,1,,,,9988.0,170.0,,21.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,2,,,-9999.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,3,,,,9987.0,170.0,,21.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,4,,,,9991.0,210.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,8,,,,9982.0,200.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,9,,,,9983.0,220.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,10,,,,9994.0,190.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,5,11,,,10005.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,12,,,10009.0,-9999.0,,26.0,,,,,-1.0,723147-53870-2017
2017,5,13,,,10018.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,14,,,10021.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,15,,,10024.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,23,,,94.0,10052.0,,,,,,,,723147-53870-2017
2017,5,0,,,94.0,10057.0,,,,,,,,723147-53870-2017
2017,5,2,,,10076.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,5,6,,,10121.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,8,,,10097.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,5,21,,,10098.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,5,22,,,10142.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,5,23,,,10161.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,1,,,10162.0,,90.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,11,,,10174.0,-9999.0,,21.0,,,-1.0,,,723147-53870-2017
2017,5,13,,,10188.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,7,,,10177.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,10,,,10179.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,5,22,,,10166.0,,50.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,5,23,,,10169.0,,80.0,,31.0,-9999.0,,-9999.0,,723147-53870-2017
2017,6,19,,,10167.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,22,,,10155.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,6,,,10169.0,,,0.0,,,0.0,,,723147-53870-2017
2017,6,7,,,10169.0,,,0.0,,,0.0,,,723147-53870-2017
2017,6,11,,,10178.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,6,12,,,10181.0,,20.0,,21.0,-9999.0,-9999.0,,,723147-53870-2017
2017,6,14,,,10184.0,,20.0,,21.0,,,-9999.0,-9999.0,723147-53870-2017
2017,6,15,,,10182.0,-9999.0,,15.0,,,0.0,,,723147-53870-2017
2017,6,16,,,10180.0,-9999.0,,15.0,,,0.0,,,723147-53870-2017
2017,6,17,,,10170.0,,,,,,,-9999.0,,723147-53870-2017
2017,6,18,,,10164.0,-9999.0,,26.0,,,4.0,,,723147-53870-2017
2017,6,19,,,10160.0,-9999.0,,15.0,,,0.0,,,723147-53870-2017
2017,6,21,,,10152.0,,90.0,,26.0,,,-9999.0,-9999.0,723147-53870-2017
2017,6,18,,,10138.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,6,19,,,10130.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,6,20,,,10131.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,6,16,,,10090.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,17,,,10080.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,18,,,10074.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,21,,,10062.0,-9999.0,,21.0,,,10.0,,,723147-53870-2017
2017,6,23,,,10064.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,4,,,10084.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,16,,,10089.0,,20.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,18,,,10078.0,,50.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,21,,,10067.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,3,,,10078.0,,40.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,4,,,10086.0,,20.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,5,,,10091.0,,20.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,6,,,10092.0,,10.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,7,,,89.0,10089.0,,10.0,,36.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,6,8,,,10094.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,9,,,89.0,10093.0,,20.0,,41.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,6,10,,,10099.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,11,,,10105.0,,10.0,,36.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,6,13,,,10114.0,,40.0,,51.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,19,,,10108.0,,50.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,5,,,10128.0,,40.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,6,,,10127.0,,40.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,7,,,10128.0,,40.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,8,,,10128.0,,30.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,14,,,10141.0,,20.0,,51.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,15,,,10138.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,21,,,10108.0,,50.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,18,,,10142.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,13,,,10231.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,13,,,10196.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,17,,,10184.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,19,,,10165.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,23,,,10173.0,,80.0,,26.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,6,3,,,10127.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,11,,,10124.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,22,,,10099.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,2,,,10105.0,,10.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,3,,,10116.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,14,,,10128.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,15,,,10130.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,17,,,10122.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,22,,,10108.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,12,,,10143.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,13,,,10143.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,14,,,10142.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,15,,,10143.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,18,,,10136.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,22,,,10118.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,1,,,10125.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,5,,,10137.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,6,9,,,10131.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,10,,,10135.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,11,,,10145.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,12,,,10148.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,16,,,10147.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,19,,,10130.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,6,20,,,10126.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,21,,,10125.0,-9999.0,,31.0,,,4.0,-1.0,-9999.0,723147-53870-2017
2017,6,22,,,10129.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,23,,,10132.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,3,,,-9999.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,4,,,10162.0,-9999.0,,15.0,,,36.0,,,723147-53870-2017
2017,6,5,,,10166.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,7,,,10162.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,20,,,10178.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,21,,,10176.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,22,,,10175.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,23,,,10176.0,-9999.0,,21.0,,,-1.0,,,723147-53870-2017
2017,6,2,,,10181.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,3,,,10188.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,4,,,10190.0,,,0.0,,,0.0,127.0,-9999.0,723147-53870-2017
2017,6,5,,,10184.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,7,,,10178.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,9,,,10179.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,10,,,10187.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,13,,,10197.0,-9999.0,,15.0,,,-1.0,,,723147-53870-2017
2017,6,14,,,10200.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,15,,,10200.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,16,,,10196.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,17,,,10190.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,19,,,10181.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,20,,,10183.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,21,,,10180.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,22,,,10179.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,23,,,10181.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,0,,,10182.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,2,,,10184.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,3,,,10190.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,7,,,10185.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,8,,,10185.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,12,,,10190.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,13,,,10198.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,14,,,10206.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,15,,,10211.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,7,,,10162.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,8,,,10154.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,9,,,10154.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,10,,,10151.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,11,,,10157.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,13,,,10158.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,6,14,,,10155.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,6,15,,,10155.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,18,,,10143.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,5,,,10118.0,,,,-9999.0,,,,,723147-53870-2017
2017,6,7,,,10113.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,12,,,10136.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,13,,,10140.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,14,,,10142.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,15,,,10143.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,16,,,10145.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,6,17,,,10142.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,22,,,10139.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,13,,,10185.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,6,14,,,10190.0,,40.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,15,,,10197.0,,20.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,16,,,10200.0,,20.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,13,,,10209.0,,10.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,22,,,10169.0,,90.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,6,17,,,10182.0,-9999.0,,,,,,,,723147-53870-2017
2017,6,19,,,10179.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,6,16,,,10228.0,-9999.0,,,,,,,,723147-53870-2017
