,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,5,23,10,,72.0,10176.0,,350.0,72.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,23,11,94.0,,61.0,10174.0,,,93.0,,,,,,723630-23047-2017
2017,5,23,13,94.0,,61.0,10176.0,,,51.0,,,,,,723630-23047-2017
2017,5,23,14,,61.0,10183.0,,330.0,93.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,23,15,,50.0,10184.0,,350.0,,,,,-9999.0,,,723630-23047-2017
2017,5,23,16,,44.0,10188.0,,340.0,93.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,23,17,,44.0,10173.0,,360.0,,,,,-9999.0,,,723630-23047-2017
2017,5,23,18,,39.0,10167.0,,360.0,,,,,-9999.0,,,723630-23047-2017
2017,5,23,19,,33.0,10162.0,,340.0,,,,,-9999.0,,,723630-23047-2017
2017,5,23,20,,33.0,10157.0,,350.0,72.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,23,21,,22.0,10153.0,,350.0,77.0,,6.0,,0.0,-9999.0,,723630-23047-2017
2017,5,23,22,,17.0,10149.0,,360.0,77.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,23,23,,11.0,10149.0,,350.0,88.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,24,0,,11.0,10150.0,,340.0,82.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,1,,,0.0,10145.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,2,,22.0,10151.0,,320.0,26.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,3,,17.0,10155.0,,300.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,4,,17.0,10158.0,,300.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,5,,17.0,10152.0,,300.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,6,,17.0,10145.0,,310.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,7,78.0,,17.0,10144.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,8,67.0,,17.0,10141.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,9,67.0,,17.0,10137.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,10,67.0,,17.0,10129.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,11,72.0,,22.0,10119.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,12,56.0,,17.0,10121.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,13,,33.0,10113.0,,280.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,14,,28.0,10110.0,,270.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,15,,22.0,10104.0,,260.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,16,,22.0,10095.0,,240.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,17,,33.0,10080.0,,240.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,18,,28.0,10064.0,,240.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,19,,22.0,10055.0,,220.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,20,,22.0,10047.0,,250.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,24,21,,,6.0,10039.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,24,22,,22.0,10025.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,25,0,,,0.0,10019.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,1,,22.0,10008.0,,110.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,25,2,,44.0,10005.0,,120.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,25,3,,39.0,10007.0,,130.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,25,4,,39.0,10007.0,,130.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,25,5,,39.0,10002.0,,140.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,25,6,,33.0,,9997.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,7,,39.0,,9993.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,8,,39.0,,9983.0,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,9,,39.0,,9976.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,10,,44.0,,9975.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,11,,44.0,,9976.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,12,,44.0,,9978.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,13,,56.0,,9977.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,14,,28.0,,9979.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,15,,22.0,,9981.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,17,,28.0,,9983.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,18,,11.0,,9978.0,,,98.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,19,,,9978.0,,240.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,25,21,,-6.0,,9966.0,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,25,23,,,9964.0,,240.0,,,,,-9999.0,,,723630-23047-2017
2017,5,26,0,,,9962.0,,260.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,1,,,9959.0,,270.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,2,,,9966.0,,270.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,3,,,9971.0,,240.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,7,,,9989.0,,240.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,8,,10006.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,26,9,,67.0,10018.0,,310.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,10,,83.0,10036.0,,310.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,11,,89.0,10045.0,,320.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,12,,94.0,10057.0,,300.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,13,,10069.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,26,14,,10085.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,26,15,,10091.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,26,16,,10086.0,,,10.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,17,,10089.0,,,20.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,18,,10090.0,-9999.0,,,,,,,,,,723630-23047-2017
2017,5,26,19,,10081.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,26,20,,10072.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,26,21,,72.0,10069.0,,180.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,22,,50.0,10069.0,,230.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,26,23,,72.0,10066.0,,170.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,0,,33.0,10062.0,,170.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,1,,28.0,10058.0,,140.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,2,,50.0,10060.0,,140.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,3,,22.0,10058.0,,150.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,4,,61.0,10063.0,,140.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,5,,94.0,10061.0,,150.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,6,,10056.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,7,,10048.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,8,,61.0,10047.0,,180.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,9,,17.0,10045.0,,220.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,10,,10048.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,11,,10057.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,12,,10061.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,13,,17.0,10065.0,,240.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,14,,10076.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,15,,22.0,10087.0,,320.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,16,,72.0,10092.0,,340.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,17,,94.0,10094.0,,330.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,18,,10094.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,19,,10087.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,27,20,,83.0,10084.0,,340.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,21,,89.0,10083.0,,360.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,22,,83.0,10077.0,,350.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,27,23,,94.0,10082.0,,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,0,,94.0,10077.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,1,,10072.0,,,40.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,2,,10081.0,,,50.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,3,,10099.0,,,20.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,4,,10134.0,,,10.0,,,,,-9999.0,,,723630-23047-2017
2017,5,28,5,,94.0,10150.0,,,113.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,6,,89.0,10156.0,,360.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,7,,89.0,10149.0,,360.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,8,,83.0,10152.0,,340.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,9,,83.0,10158.0,,340.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,10,,83.0,10159.0,,330.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,11,,78.0,10167.0,,350.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,12,,72.0,10178.0,,350.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,13,,83.0,10185.0,,330.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,14,,83.0,10197.0,,350.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,15,,83.0,10194.0,,350.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,16,,72.0,10197.0,,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,17,,44.0,10197.0,,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,18,,50.0,10197.0,,360.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,19,,17.0,10191.0,,360.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,28,20,,28.0,10188.0,,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,21,,28.0,10183.0,,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,22,,28.0,10177.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,28,23,,22.0,10177.0,,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,0,,22.0,10172.0,,350.0,36.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,1,,28.0,10168.0,,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,2,,33.0,10174.0,,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,3,,39.0,10175.0,,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,4,,28.0,10179.0,,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,5,,22.0,10177.0,,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,6,,28.0,10178.0,,120.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,7,,28.0,10180.0,,150.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,8,,28.0,10182.0,,130.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,9,,28.0,10182.0,,150.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,10,,22.0,10180.0,,200.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,11,83.0,,28.0,10185.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,12,,28.0,10185.0,,210.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,13,,61.0,10191.0,,230.0,21.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,14,,50.0,10190.0,,210.0,41.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,15,,39.0,10190.0,,240.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,16,,28.0,10186.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,29,17,,17.0,10182.0,,120.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,18,,22.0,10181.0,,,,15.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,19,,22.0,10177.0,,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,29,20,,33.0,10167.0,,150.0,72.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,21,,28.0,10161.0,,140.0,67.0,,6.0,,0.0,-9999.0,,723630-23047-2017
2017,5,29,22,,28.0,10155.0,,140.0,57.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,29,23,,33.0,10153.0,,130.0,51.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,30,0,,28.0,10148.0,,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,30,1,,39.0,10149.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,30,2,,89.0,10168.0,-9999.0,-9999.0,-1.0,-9999.0,,,,,,723630-23047-2017
2017,5,30,3,,10179.0,,,,,,,,,,,723630-23047-2017
2017,5,30,4,,10180.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,30,5,,10184.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,5,30,7,,10185.0,,,60.0,46.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,5,30,8,,10192.0,,,,-9999.0,,-9999.0,,,,,723630-23047-2017
2017,5,30,10,,10187.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,30,11,,10189.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,30,14,,10192.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,30,15,,10192.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,30,16,,78.0,10186.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,30,17,,78.0,10183.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,30,19,,67.0,10169.0,,200.0,46.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,30,20,,67.0,10161.0,,180.0,46.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,30,21,,56.0,10154.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,30,22,,44.0,10151.0,,210.0,26.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,30,23,,50.0,10143.0,,190.0,36.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,31,0,,44.0,10141.0,,170.0,51.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,1,,39.0,10135.0,,150.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,2,,56.0,10138.0,,140.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,3,,67.0,10144.0,,140.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,4,,67.0,10148.0,,150.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,5,,67.0,10154.0,,210.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,6,,67.0,10154.0,,180.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,7,,72.0,10154.0,,180.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,8,,78.0,10154.0,,190.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,9,,94.0,10151.0,,180.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,10,,89.0,10162.0,,280.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,11,,89.0,10156.0,,200.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,12,,10157.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,31,13,,10158.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,31,14,,10157.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,31,15,,10158.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,31,16,,10153.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,31,17,,94.0,10152.0,,190.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,18,,78.0,10148.0,,180.0,67.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,19,,72.0,10140.0,,180.0,72.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,20,,56.0,10133.0,,160.0,67.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,21,,44.0,10127.0,,160.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,22,,39.0,10124.0,,150.0,72.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,5,31,23,,39.0,10120.0,,150.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,1,0,,39.0,10116.0,,160.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,1,1,,50.0,10117.0,,140.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,1,2,,61.0,10119.0,,150.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,1,3,,10127.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,4,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,5,,10136.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,6,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,7,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,8,,10134.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,9,,10138.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,10,,10138.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,11,,10139.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,12,,10143.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,13,,10143.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,14,,10143.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,15,,10142.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,16,,10140.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,17,,10142.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,18,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,19,,10125.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,20,,10118.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,1,21,,89.0,10111.0,,150.0,46.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,6,1,22,,10109.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,1,23,,10105.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,0,,10111.0,,,,,,,,,,,723630-23047-2017
2017,6,2,1,,10116.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,2,,10116.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,3,,10117.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,4,,10127.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,5,,10132.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,6,,10127.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,7,,10122.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,2,8,,10117.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,9,,10117.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,10,,10119.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,2,12,,10122.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,13,,10126.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,14,,10132.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,2,15,,10129.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,16,,10119.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,17,,10123.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,18,,10123.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,19,,10117.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,2,20,,10101.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,21,,10105.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,2,22,,10118.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,2,23,,10120.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,0,,10113.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,1,,10111.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,2,,10115.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,3,,10121.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,4,,10126.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,5,,10126.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,6,,10123.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,7,,10125.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,8,,10124.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,9,,10121.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,10,,10129.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,11,,10130.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,12,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,13,,10147.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,14,,10145.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,15,,10145.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,16,,10142.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,17,,10140.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,3,18,,10136.0,-9999.0,,,,,,,,,,723630-23047-2017
2017,6,3,19,,10131.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,20,,10119.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,3,21,,10119.0,,,20.0,77.0,,6.0,,2.0,-9999.0,,723630-23047-2017
2017,6,3,22,,10118.0,,,10.0,41.0,,2.0,,-9999.0,,,723630-23047-2017
2017,6,3,23,,10117.0,,,,,,,,,,,723630-23047-2017
2017,6,4,1,,10126.0,,,,-9999.0,,-9999.0,,,,,723630-23047-2017
2017,6,4,3,,10129.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,5,,10147.0,,,10.0,31.0,-9999.0,,3.0,,,,723630-23047-2017
2017,6,4,7,,10130.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,8,,10125.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,9,,10128.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,10,,10130.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,11,,10132.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,12,,10142.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,13,,-9999.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,4,14,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,15,,10137.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,16,,10132.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,17,,10124.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,18,,10121.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,6,4,19,,10119.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,4,20,,10105.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,4,21,,10105.0,,,20.0,62.0,,6.0,,0.0,-9999.0,,723630-23047-2017
2017,6,4,22,,10098.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,6,4,23,,10094.0,,,20.0,67.0,-9999.0,,0.0,,,,723630-23047-2017
2017,6,5,0,,10092.0,,,20.0,67.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,6,5,1,,10094.0,,,30.0,51.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,6,5,2,,10101.0,,,50.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,5,3,,10106.0,,,60.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,5,4,,10111.0,,,60.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,5,5,,10111.0,,,50.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,6,5,8,,10105.0,,,,,,,,-9999.0,,,723630-23047-2017
