,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1436,2017,3,4,1,,,140.0,,,-30.0,-9999.0,,,150.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
1437,2017,3,4,2,,,,90.0,,,,10.0,-9999.0,,,140.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,
1438,2017,3,4,5,,,,90.0,,,-10.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0
1439,2017,3,4,9,,,,60.0,,,,10.0,-9999.0,,,150.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,
1440,2017,3,4,11,,,,60.0,,,,10.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
1441,2017,3,4,12,,,,70.0,,,,20.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
1442,2017,3,4,14,,,,90.0,,,,20.0,-9999.0,,,120.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,,
1443,2017,3,4,15,,,110.0,,,,30.0,-9999.0,,,130.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
1444,2017,3,4,16,,,130.0,,,,40.0,-9999.0,,,130.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
1445,2017,3,4,17,,,150.0,,,,60.0,-9999.0,,,160.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,
1446,2017,3,4,18,,,150.0,,,,60.0,-9999.0,,,150.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,
1447,2017,3,4,19,,,150.0,,,,60.0,-9999.0,,,150.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,,,
1448,2017,3,4,20,,,150.0,,,,50.0,-9999.0,,,140.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,,,,
1449,2017,3,4,21,,,150.0,,,,40.0,-9999.0,,,170.0,,,,82.0,-9999.0,-9999.0,-9999.0,,,,,,,
1450,2017,3,4,22,,,130.0,,,,50.0,-9999.0,,,170.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,
1451,2017,3,4,23,,,110.0,,,,80.0,-9999.0,,,150.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,,,
1452,2017,3,5,0,,,120.0,,,,70.0,-9999.0,,,160.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,,,
1453,2017,3,5,1,,,110.0,,,,70.0,-9999.0,,,140.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,
1454,2017,3,5,2,,,110.0,,,,70.0,-9999.0,,,140.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1455,2017,3,5,3,,,110.0,,,,80.0,-9999.0,,,140.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,
1456,2017,3,5,4,,,110.0,,,,90.0,-9999.0,,,140.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,,,
1457,2017,3,5,5,,,100.0,,,,90.0,-9999.0,,,140.0,,,,31.0,-9999.0,,,,,3.0,-9999.0,,,
1458,2017,3,5,6,,,110.0,,,100.0,-9999.0,,,140.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1459,2017,3,5,7,,,110.0,,,100.0,-9999.0,,,140.0,,,,36.0,-9999.0,,,,,3.0,-9999.0,,,,
1460,2017,3,5,8,,,100.0,,,100.0,-9999.0,,,120.0,,,,26.0,-9999.0,,,,,3.0,-9999.0,,,,
1461,2017,3,5,9,,,110.0,,,100.0,-9999.0,,,130.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1462,2017,3,5,10,,,110.0,,,100.0,-9999.0,,,120.0,,,,21.0,-9999.0,,,,10.0,-9999.0,,,,,
1463,2017,3,5,11,,,110.0,,,100.0,-9999.0,,,140.0,,,,15.0,-9999.0,,,,,3.0,-9999.0,,,,
1464,2017,3,5,12,,,110.0,,,100.0,-9999.0,,,120.0,,,,26.0,-9999.0,,,,13.0,-9999.0,,,,,
1465,2017,3,5,13,,,110.0,,,100.0,-9999.0,,,130.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1466,2017,3,5,14,,,110.0,,,100.0,-9999.0,,,120.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1467,2017,3,5,15,,,110.0,,,100.0,-9999.0,,,120.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1468,2017,3,5,16,,,120.0,,,110.0,-9999.0,,,120.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1469,2017,3,5,17,,,130.0,,,120.0,-9999.0,,,140.0,,,,46.0,-9999.0,,,,,3.0,-9999.0,,,,
1470,2017,3,5,18,,,130.0,,,130.0,-9999.0,,,130.0,,,,41.0,-9999.0,,,,,5.0,-9999.0,,,,
1471,2017,3,5,19,,,140.0,,,130.0,-9999.0,,,130.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1472,2017,3,5,20,,,150.0,,,130.0,-9999.0,,,130.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1473,2017,3,5,21,,,150.0,,,140.0,-9999.0,,,140.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1474,2017,3,5,22,,,150.0,,,140.0,-9999.0,,,130.0,,,,51.0,-9999.0,,,,,3.0,-9999.0,,,,
1475,2017,3,5,23,,,150.0,,,140.0,-9999.0,,,140.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1476,2017,3,6,0,,,150.0,,,140.0,-9999.0,,,130.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1477,2017,3,6,1,,,150.0,,,150.0,-9999.0,,,130.0,,,,46.0,-9999.0,,,,,3.0,-9999.0,,,,
1478,2017,3,6,2,,,150.0,,,150.0,-9999.0,,,140.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1479,2017,3,6,3,,,160.0,,,150.0,-9999.0,,,140.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1480,2017,3,6,4,,,160.0,,,160.0,-9999.0,,,150.0,,,,57.0,-9999.0,,,,,3.0,-9999.0,,,,
1481,2017,3,6,5,,,170.0,,,160.0,-9999.0,,,150.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1482,2017,3,6,6,,,170.0,,,160.0,-9999.0,,,160.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1483,2017,3,6,7,,,170.0,,,160.0,-9999.0,,,150.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1484,2017,3,6,8,,,170.0,,,170.0,-9999.0,,,160.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1485,2017,3,6,9,,,180.0,,,170.0,-9999.0,,,160.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1486,2017,3,6,10,,,180.0,,,170.0,-9999.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1487,2017,3,6,11,,,180.0,,,170.0,-9999.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1488,2017,3,6,12,,,190.0,,,170.0,-9999.0,,,170.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1489,2017,3,6,13,,,190.0,,,170.0,-9999.0,,,170.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1490,2017,3,6,14,,,200.0,,,170.0,-9999.0,,,170.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1491,2017,3,6,15,,,200.0,,,170.0,-9999.0,,,180.0,,,,88.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1492,2017,3,6,16,,,220.0,,,180.0,-9999.0,,,170.0,,,,82.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1493,2017,3,6,17,,,220.0,,,170.0,-9999.0,,,170.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1494,2017,3,6,18,,,220.0,,,170.0,-9999.0,,,170.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1495,2017,3,6,19,,,250.0,,,170.0,-9999.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
1496,2017,3,6,20,,,260.0,,,160.0,-9999.0,,,190.0,,,,88.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1497,2017,3,6,21,,,260.0,,,160.0,-9999.0,,,180.0,,,,98.0,,,,,4.0,-9999.0,-9999.0,,,,
1498,2017,3,6,22,,,260.0,,,150.0,-9999.0,,,190.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
1499,2017,3,6,23,,,260.0,,,150.0,-9999.0,,,190.0,,,,93.0,,,,,4.0,-9999.0,-9999.0,,,,
1500,2017,3,7,0,,,250.0,,,150.0,-9999.0,,,190.0,,,,72.0,,,,,4.0,-9999.0,-9999.0,,,,
1501,2017,3,7,1,,,240.0,,,160.0,-9999.0,,,180.0,,,,46.0,,,,,4.0,-9999.0,-9999.0,,,,
1502,2017,3,7,2,,,230.0,,,160.0,-9999.0,,,180.0,,,,57.0,,,,,4.0,-9999.0,-9999.0,,,,
1503,2017,3,7,3,,,230.0,,,170.0,-9999.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1504,2017,3,7,4,,,230.0,,,170.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1505,2017,3,7,5,,,230.0,,,170.0,-9999.0,,,180.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1506,2017,3,7,6,,,220.0,,,170.0,-9999.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1507,2017,3,7,7,,,220.0,,,170.0,-9999.0,,,180.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1508,2017,3,7,8,,,210.0,,,170.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1509,2017,3,7,9,,,220.0,,,170.0,-9999.0,,,200.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1510,2017,3,7,10,,,210.0,,,180.0,-9999.0,,,200.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1511,2017,3,7,11,,,100.0,,,,70.0,-9999.0,,,360.0,,,,82.0,-9999.0,,,,,5.0,-9999.0,,,
1512,2017,3,7,12,,,100.0,,,,50.0,-9999.0,,,,20.0,,,,46.0,-9999.0,,,,,3.0,-9999.0,,
1513,2017,3,7,13,,,110.0,,,,30.0,-9999.0,,,,20.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,
1514,2017,3,7,14,,,120.0,,,,30.0,-9999.0,,,,10.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,,
1515,2017,3,7,15,,,120.0,,,,10.0,-9999.0,,,360.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,,,
1516,2017,3,7,16,,,140.0,,,-20.0,-9999.0,,,,10.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,
1517,2017,3,7,17,,,160.0,,,-20.0,-9999.0,,,,20.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,
1518,2017,3,7,18,,,170.0,,,-60.0,-9999.0,,,,20.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,
1519,2017,3,7,19,,,180.0,,,-60.0,-9999.0,,,350.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,,,,
1520,2017,3,7,20,,,180.0,,,-60.0,-9999.0,,,,20.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,
1521,2017,3,7,21,,,190.0,,,-70.0,-9999.0,,,360.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,,
1522,2017,3,7,22,,,190.0,,,-80.0,-9999.0,,,,40.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,
1523,2017,3,7,23,,,190.0,,,-80.0,-9999.0,,,,10.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,,
1524,2017,3,8,0,,,180.0,,,-70.0,-9999.0,,,,20.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,
1525,2017,3,8,2,,,100.0,,,,30.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0
1526,2017,3,8,9,,,,30.0,,,,20.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
1527,2017,3,8,10,,,,30.0,,,,,0.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,
1528,2017,3,8,12,,,,20.0,,,,10.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
1529,2017,3,8,13,,,,20.0,,,,,0.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,
1530,2017,3,8,15,,,130.0,,,,30.0,-9999.0,,,150.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,,
1531,2017,3,8,16,,,170.0,,,,20.0,-9999.0,,,160.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,
1532,2017,3,8,17,,,180.0,,,,20.0,-9999.0,,,170.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,,,
1533,2017,3,8,18,,,200.0,,,,,0.0,-9999.0,,,170.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,,
1534,2017,3,8,19,,,220.0,,,,,0.0,-9999.0,,,160.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,
1535,2017,3,8,20,,,230.0,,,,,0.0,-9999.0,,,150.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,
1536,2017,3,8,21,,,230.0,,,,10.0,-9999.0,,,180.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,,,
1537,2017,3,8,22,,,230.0,,,,30.0,-9999.0,,,130.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,
1538,2017,3,8,23,,,230.0,,,,50.0,-9999.0,,,150.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,,,
1539,2017,3,9,0,,,210.0,,,,60.0,-9999.0,,,170.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,
1540,2017,3,9,1,,,200.0,,,,70.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
1541,2017,3,9,2,,,200.0,,,,70.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,
1542,2017,3,9,3,,,180.0,,,,70.0,-9999.0,,,160.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
1543,2017,3,9,4,,,170.0,,,,70.0,-9999.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
1544,2017,3,9,5,,,160.0,,,,70.0,-9999.0,,,160.0,,,,31.0,,,,,4.0,-9999.0,-9999.0,,,
1545,2017,3,9,6,,,150.0,,,,70.0,-9999.0,,,150.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,
1546,2017,3,9,7,,,150.0,,,,90.0,-9999.0,,,170.0,,,,15.0,,,,,4.0,-9999.0,-9999.0,,,
1547,2017,3,9,8,,,160.0,,,110.0,-9999.0,,,170.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1548,2017,3,9,9,,,150.0,,,110.0,-9999.0,,,170.0,,,,15.0,,,,,4.0,-9999.0,-9999.0,,,,
1549,2017,3,9,10,,,150.0,,,120.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,,
1550,2017,3,9,11,,,160.0,,,140.0,-9999.0,,,170.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1551,2017,3,9,12,,,170.0,,,150.0,-9999.0,,,180.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1552,2017,3,9,13,,,170.0,,,160.0,-9999.0,,,160.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1553,2017,3,9,14,,,170.0,,,170.0,-9999.0,,,170.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1554,2017,3,9,15,,,190.0,,,170.0,-9999.0,,,180.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1555,2017,3,9,16,,,210.0,,,160.0,-9999.0,,,180.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1556,2017,3,9,17,,,210.0,,,160.0,-9999.0,,,190.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1557,2017,3,9,18,,,210.0,,,160.0,-9999.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1558,2017,3,9,19,,,230.0,,,160.0,-9999.0,,,190.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1559,2017,3,9,20,,,220.0,,,160.0,-9999.0,,,190.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1560,2017,3,9,21,,,220.0,,,160.0,-9999.0,,,190.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1561,2017,3,9,22,,,220.0,,,160.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1562,2017,3,9,23,,,220.0,,,160.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1563,2017,3,10,0,,,220.0,,,160.0,-9999.0,,,170.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1564,2017,3,10,1,,,200.0,,,160.0,-9999.0,,,170.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,,,
1565,2017,3,10,2,,,200.0,,,160.0,-9999.0,,,190.0,,,,21.0,,,,,4.0,-9999.0,-9999.0,,,,
1566,2017,3,10,3,,,190.0,,,160.0,-9999.0,,,170.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1567,2017,3,10,4,,,180.0,,,150.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1568,2017,3,10,5,,,160.0,,,150.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1569,2017,3,10,6,,,160.0,,,160.0,-9999.0,,,,,0.0,,,,,0.0,,,,,4.0,-9999.0,-9999.0,
1570,2017,3,10,7,,,160.0,,,160.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1571,2017,3,10,8,,,140.0,,,140.0,-9999.0,,,,,0.0,,,,,0.0,,,,,9.0,-9999.0,-9999.0,
1572,2017,3,10,9,,,160.0,,,160.0,-9999.0,,,,,0.0,,,,,0.0,,,,,4.0,-9999.0,-9999.0,
1573,2017,3,10,10,,,130.0,,,130.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1574,2017,3,10,11,,,130.0,,,130.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,,
1575,2017,3,10,12,,,170.0,,,160.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,,
1576,2017,3,10,13,,,170.0,,,170.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,,
1577,2017,3,10,14,,,170.0,,,170.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,,
1578,2017,3,10,15,,,180.0,,,180.0,-9999.0,,,350.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,,
1579,2017,3,10,16,,,170.0,,,170.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1580,2017,3,10,17,,,200.0,,,170.0,-9999.0,,,,40.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1581,2017,3,10,18,,,230.0,,,160.0,-9999.0,,,,60.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1582,2017,3,10,19,,,230.0,,,160.0,-9999.0,,,,30.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
1583,2017,3,10,20,,,220.0,,,160.0,-9999.0,,,,30.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,
1584,2017,3,10,21,,,240.0,,,160.0,-9999.0,,,,30.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,,,
1585,2017,3,10,22,,,240.0,,,160.0,-9999.0,,,,60.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1586,2017,3,10,23,,,230.0,,,150.0,-9999.0,,,,70.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,,
1587,2017,3,11,0,,,220.0,,,140.0,-9999.0,,,,50.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1588,2017,3,11,1,,,210.0,,,130.0,-9999.0,,,,80.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
1589,2017,3,11,2,,,200.0,,,120.0,-9999.0,,,,80.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,
1590,2017,3,11,3,,,200.0,,,120.0,-9999.0,,,,90.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,,
1591,2017,3,11,4,,,190.0,,,120.0,-9999.0,,,110.0,,,,36.0,,,,,4.0,-9999.0,-9999.0,,,,
1592,2017,3,11,5,,,180.0,,,110.0,-9999.0,,,,80.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,,
1593,2017,3,11,6,,,170.0,,,100.0,-9999.0,,,,90.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,,,
1594,2017,3,11,7,,,150.0,,,100.0,-9999.0,,,,90.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,
1595,2017,3,11,8,,,150.0,,,100.0,-9999.0,,,,90.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,,,
1596,2017,3,11,10,,,150.0,,,,80.0,-9999.0,,,,90.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,
1597,2017,3,11,11,,,150.0,,,,70.0,-9999.0,,,100.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,
1598,2017,3,11,12,,,140.0,,,,70.0,-9999.0,,,,80.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,
1599,2017,3,11,13,,,130.0,,,,70.0,-9999.0,,,,60.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,
1600,2017,3,11,14,,,130.0,,,,70.0,-9999.0,,,100.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,,
1601,2017,3,11,15,,,150.0,,,,70.0,-9999.0,,,100.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1602,2017,3,11,16,,,160.0,,,,80.0,-9999.0,,,100.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,
1603,2017,3,11,17,,,170.0,,,,80.0,-9999.0,,,,90.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,
1604,2017,3,11,18,,,180.0,,,,90.0,-9999.0,,,,60.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,,
1605,2017,3,11,19,,,180.0,,,,90.0,-9999.0,,,,90.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,,
1606,2017,3,11,20,,,200.0,,,,90.0,-9999.0,,,,50.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,,
1607,2017,3,11,21,,,180.0,,,,80.0,-9999.0,,,,80.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,
1608,2017,3,11,22,,,170.0,,,,70.0,-9999.0,,,,30.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,
1609,2017,3,11,23,,,130.0,,,,50.0,-9999.0,,,,60.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,
1610,2017,3,12,0,,,120.0,,,,50.0,-9999.0,,,,30.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,,
1611,2017,3,12,1,,,100.0,,,,40.0,-9999.0,,,,20.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,,
1612,2017,3,12,2,,,,80.0,,,,60.0,-9999.0,,,,50.0,,,,46.0,-9999.0,,,,,5.0,-9999.0,
1613,2017,3,12,3,,,,80.0,,,,60.0,-9999.0,,,,50.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,
1614,2017,3,12,4,,,,70.0,,,,50.0,-9999.0,,,,60.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,
1615,2017,3,12,5,,,,60.0,,,,30.0,-9999.0,,,,60.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,
1616,2017,3,12,6,,,,60.0,,,,30.0,-9999.0,,,,40.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,
1617,2017,3,12,7,,,,60.0,,,,30.0,-9999.0,,,,40.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,
1618,2017,3,12,8,,,,60.0,,,,30.0,-9999.0,,,,40.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,
1619,2017,3,12,9,,,,50.0,,,,20.0,-9999.0,,,,40.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,
1620,2017,3,12,10,,,,50.0,,,,20.0,-9999.0,,,,40.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,
1621,2017,3,12,11,,,,50.0,,,,10.0,-9999.0,,,,50.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,
1622,2017,3,12,12,,,,50.0,,,,10.0,-9999.0,,,,60.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,
1623,2017,3,12,13,,,,50.0,,,,20.0,-9999.0,,,,50.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
1624,2017,3,12,14,,,,50.0,,,,20.0,-9999.0,,,,60.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,
1625,2017,3,12,15,,,,60.0,,,,20.0,-9999.0,,,,80.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
1626,2017,3,12,16,,,,70.0,,,,30.0,-9999.0,,,,80.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
1627,2017,3,12,17,,,,70.0,,,,30.0,-9999.0,,,,50.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,
1628,2017,3,12,18,,,,80.0,,,,30.0,-9999.0,,,,80.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,
1629,2017,3,12,19,,,,90.0,,,,30.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
1630,2017,3,12,20,,,110.0,,,,30.0,-9999.0,,,,40.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,
1631,2017,3,12,21,,,120.0,,,,30.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0
1632,2017,3,12,22,,,130.0,,,,40.0,-9999.0,,,180.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,
1633,2017,3,12,23,,,130.0,,,,40.0,-9999.0,,,150.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,,,
1634,2017,3,13,0,,,120.0,,,,40.0,-9999.0,,,170.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,
1635,2017,3,13,1,,,100.0,,,,40.0,-9999.0,,,180.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,
1636,2017,3,13,2,,,,80.0,,,,40.0,-9999.0,,,190.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,
1637,2017,3,13,3,,,,80.0,,,,50.0,-9999.0,,,170.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,
1638,2017,3,13,4,,,,80.0,,,,50.0,-9999.0,,,180.0,,,,26.0,,,,,4.0,-9999.0,-9999.0,,
