,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,11,18,,,10046.0,,,,,-9999.0,,,,,723403-13963-2017
2017,11,18,,,10070.0,,,,,-9999.0,,,,,723403-13963-2017
2017,11,18,,,72.0,10101.0,310.0,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,18,,,56.0,10129.0,320.0,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,18,,,28.0,10154.0,330.0,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,19,,,28.0,10185.0,310.0,62.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,19,,,28.0,10196.0,310.0,51.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,19,,83.0,-17.0,10268.0,320.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,19,,,10269.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,19,,,10271.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,19,,,10260.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,19,,,10248.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,19,,,10243.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,19,,,10237.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,19,,,10236.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,19,,,10234.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,20,,,10252.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,20,,83.0,-11.0,10251.0,170.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,20,,,10240.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,20,,,10224.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,20,,,10207.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,20,,,10197.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,20,,,10188.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,20,,,10184.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,20,,,10182.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,21,,89.0,-17.0,10181.0,160.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,67.0,-11.0,10180.0,170.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,56.0,-17.0,10178.0,170.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,72.0,-11.0,10180.0,170.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,50.0,-11.0,10180.0,170.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,39.0,-11.0,10173.0,160.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,21,,44.0,,-6.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,44.0,,-6.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,44.0,,-6.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,44.0,,-6.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,33.0,,,,,,,,,,,723403-13963-2017
2017,11,21,,22.0,,,,,,,,,,,723403-13963-2017
2017,11,21,,22.0,,-6.0,,,31.0,,,0.0,,,723403-13963-2017
2017,11,21,,39.0,,11.0,,,21.0,,,0.0,,,723403-13963-2017
2017,11,21,,72.0,,17.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,21,,94.0,,22.0,,,,,,,,,723403-13963-2017
2017,11,21,,,28.0,10174.0,,,,,,,-9999.0,,723403-13963-2017
2017,11,21,,,44.0,10170.0,260.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,21,,,50.0,10167.0,190.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,21,,,67.0,10161.0,170.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,21,,,78.0,10157.0,190.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,21,,,83.0,10161.0,,,,,,,-9999.0,,723403-13963-2017
2017,11,21,,,83.0,10166.0,,,15.0,,,0.0,,,723403-13963-2017
2017,11,22,,,39.0,10216.0,360.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,61.0,-28.0,10248.0,360.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,61.0,-39.0,10257.0,360.0,51.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,50.0,-39.0,10271.0,360.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,94.0,-61.0,10271.0,360.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,,10263.0,,30.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,,10258.0,,30.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,22,,,10255.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,22,,67.0,-67.0,10255.0,360.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,23,,-6.0,-33.0,10244.0,200.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,23,,,10241.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,23,,,10241.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,23,,,,-17.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,23,,,,-17.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,23,,,10238.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,23,,78.0,-39.0,10233.0,250.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,23,,94.0,-44.0,10225.0,,,,,,,,,723403-13963-2017
2017,11,23,,,10190.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,23,,,10186.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,23,,,10182.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,23,,,10181.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,24,,89.0,-17.0,10180.0,200.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,24,,61.0,-11.0,10182.0,240.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,24,,39.0,-11.0,10167.0,240.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,24,,39.0,-11.0,10166.0,240.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,24,,22.0,-11.0,10159.0,240.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,24,,28.0,,17.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,24,,,11.0,10158.0,220.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,24,,,,6.0,,,41.0,,,0.0,,,723403-13963-2017
2017,11,24,,,,0.0,,,57.0,,,0.0,,,723403-13963-2017
2017,11,24,,,-6.0,10117.0,220.0,77.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,24,,,,6.0,,,51.0,,,0.0,,,723403-13963-2017
2017,11,24,,,11.0,10107.0,190.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,24,,,17.0,10109.0,180.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,28.0,10113.0,160.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,28.0,10118.0,160.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,28.0,10119.0,180.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,33.0,10119.0,190.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,28.0,10123.0,190.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,33.0,10126.0,200.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,33.0,10131.0,230.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,33.0,10129.0,210.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,39.0,10130.0,220.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,39.0,10133.0,210.0,15.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,25,,,44.0,10139.0,260.0,15.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,25,,94.0,,50.0,,,36.0,,,0.0,,,723403-13963-2017
2017,11,25,,,50.0,10165.0,260.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,25,,,56.0,10170.0,,,,,,,-9999.0,,723403-13963-2017
2017,11,25,,,56.0,10176.0,,,,,,,-9999.0,,723403-13963-2017
2017,11,25,,,56.0,10174.0,360.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,25,,,50.0,10180.0,350.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,26,,28.0,,11.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,26,,33.0,,11.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,26,,33.0,,11.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,26,,28.0,,11.0,,,15.0,,,0.0,,,723403-13963-2017
2017,11,26,,28.0,,,,,,,,,,,723403-13963-2017
2017,11,26,,44.0,,28.0,,,15.0,,,0.0,,,723403-13963-2017
2017,11,26,,,33.0,10280.0,300.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,26,,,,6.0,,,,,,,-9999.0,,723403-13963-2017
2017,11,26,,,10277.0,,90.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,26,,,10267.0,-9999.0,,,,,,,,,723403-13963-2017
2017,11,26,,,10256.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,11,26,,,10250.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,26,,,10244.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,26,,,10237.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,27,,,-6.0,10240.0,,,,,,,-9999.0,,723403-13963-2017
2017,11,27,,,-6.0,10231.0,210.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,27,,,10219.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,27,,,10205.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,27,,,10195.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,27,,,10190.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,27,,,10188.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,27,,,-6.0,10189.0,180.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,28,,,11.0,10209.0,190.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,28,,,17.0,10215.0,200.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,28,,,17.0,10213.0,210.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,28,,,11.0,10204.0,200.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,29,,,17.0,10207.0,100.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,29,,,28.0,10216.0,130.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,11,29,,61.0,,39.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,11,29,,,50.0,10234.0,,,15.0,,,0.0,,,723403-13963-2017
2017,11,29,,,61.0,10237.0,,,21.0,,,0.0,,,723403-13963-2017
2017,11,29,,,78.0,10235.0,,,21.0,,,0.0,,,723403-13963-2017
2017,11,29,,,10222.0,,80.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,29,,,10210.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,29,,,10198.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,29,,,10193.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,29,,,10191.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,29,,,10192.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10197.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10197.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10200.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10200.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10199.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10198.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,30,,,10199.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10200.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,30,,,10204.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,30,,,10208.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,94.0,10208.0,280.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,30,,94.0,,94.0,,,15.0,,,0.0,,,723403-13963-2017
2017,11,30,,,94.0,10215.0,320.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,11,30,,,10216.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10226.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,11,30,,,10226.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,30,,,10225.0,,,,,,,,-9999.0,,723403-13963-2017
2017,11,30,,,94.0,10219.0,340.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,30,,,89.0,10215.0,310.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,11,30,,,67.0,10206.0,350.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,30,,,67.0,10209.0,300.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,11,30,,,67.0,10214.0,330.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,1,,,67.0,10219.0,330.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,1,,,17.0,10234.0,350.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,1,,61.0,-11.0,10241.0,360.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,1,,56.0,,-6.0,,,36.0,,,0.0,,,723403-13963-2017
2017,12,1,,67.0,,,,,,,,,-9999.0,,723403-13963-2017
2017,12,1,,94.0,,,,,,,,,-9999.0,,723403-13963-2017
2017,12,1,,,-6.0,10260.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,1,,,10254.0,,90.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,1,,,10246.0,-9999.0,,,,,,,,,723403-13963-2017
2017,12,1,,,10232.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,1,,,10226.0,,80.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,1,,,10220.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,1,,,10221.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,1,,,-6.0,10219.0,100.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,,10220.0,,70.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,,-6.0,10220.0,100.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,94.0,,11.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,,22.0,10220.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,2,,56.0,,11.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,61.0,,22.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,61.0,,28.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,56.0,,22.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,67.0,,44.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,94.0,,22.0,,,,,,,,,723403-13963-2017
2017,12,2,,,11.0,10233.0,130.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,,11.0,10229.0,190.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,,22.0,10218.0,210.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,,39.0,10211.0,,,,-9999.0,,,,,723403-13963-2017
2017,12,2,,,44.0,10204.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,2,,,56.0,10199.0,160.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,2,,,67.0,10200.0,160.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,2,,,67.0,10199.0,170.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,3,,,67.0,10203.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,72.0,10209.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,67.0,10215.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,3,,,67.0,10220.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,72.0,10221.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,89.0,,67.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,3,,,83.0,10217.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,83.0,10214.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,83.0,10216.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,78.0,10219.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,3,,,78.0,10223.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,3,,,78.0,10227.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,83.0,10228.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,94.0,10230.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,3,,,10224.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,3,,,10210.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,3,,,10198.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,3,,,10189.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,3,,,10183.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,3,,,10180.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,3,,,10174.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10176.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10180.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10180.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10180.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10181.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,4,,,10177.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,4,,,94.0,10180.0,150.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,4,,,89.0,10171.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,4,,94.0,,94.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,4,,,10159.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10165.0,,,,,,,,,,723403-13963-2017
2017,12,4,,,10168.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10165.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10168.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10160.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10148.0,,,-9999.0,,3.0,,,,,723403-13963-2017
2017,12,4,,,10133.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,4,,,10126.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10128.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10129.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,4,,,10125.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,10126.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,10124.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,10125.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,10121.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,10135.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,5,,,10147.0,,,-9999.0,,,152.0,,,,723403-13963-2017
2017,12,5,,,10159.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,5,,,10181.0,,50.0,21.0,-9999.0,18.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,10180.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,12,5,,,67.0,10189.0,350.0,41.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,12,5,,,56.0,10194.0,330.0,46.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,12,5,,89.0,,33.0,,,67.0,,-1.0,,53.0,,723403-13963-2017
2017,12,5,,83.0,,22.0,,,57.0,,,0.0,,,723403-13963-2017
2017,12,5,,78.0,,17.0,,,46.0,,,0.0,,,723403-13963-2017
2017,12,5,,83.0,,17.0,,,51.0,,,0.0,,,723403-13963-2017
2017,12,5,,78.0,,11.0,,,62.0,,,0.0,,,723403-13963-2017
2017,12,5,,78.0,,-6.0,,,67.0,,,0.0,,,723403-13963-2017
2017,12,5,,89.0,,-6.0,,,82.0,,,0.0,,,723403-13963-2017
2017,12,5,,89.0,-22.0,10255.0,330.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,5,,83.0,-39.0,10257.0,350.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,5,,83.0,-61.0,10262.0,350.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,5,,72.0,-72.0,10263.0,340.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,5,,56.0,-67.0,10266.0,340.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,56.0,-61.0,10272.0,340.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,56.0,-56.0,10273.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,6,,50.0,-22.0,10272.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,6,,50.0,-39.0,10273.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,6,,33.0,-17.0,10274.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,6,,44.0,-22.0,10278.0,300.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,44.0,-50.0,10275.0,300.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,44.0,-44.0,10276.0,310.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,39.0,-44.0,10277.0,280.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,33.0,-44.0,10274.0,290.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,28.0,-33.0,10268.0,250.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,39.0,-44.0,10269.0,280.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,44.0,-44.0,10274.0,310.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,44.0,-44.0,10279.0,290.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,50.0,-50.0,10277.0,290.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,56.0,-56.0,10285.0,250.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,61.0,-44.0,10285.0,240.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,78.0,-44.0,10273.0,320.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,89.0,-72.0,10260.0,300.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,94.0,-61.0,10255.0,320.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,6,,,10246.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,6,,,10245.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,6,,,10246.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,6,,89.0,-50.0,10248.0,330.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,83.0,-50.0,10249.0,280.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,78.0,-44.0,10255.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,7,,61.0,-28.0,10256.0,260.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,61.0,-11.0,10260.0,320.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,56.0,-17.0,10260.0,320.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,56.0,-17.0,10260.0,310.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,50.0,-11.0,10260.0,300.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,39.0,-11.0,10260.0,320.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,7,,33.0,-11.0,10264.0,300.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,7,,17.0,-11.0,10264.0,200.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,7,,17.0,-11.0,10262.0,240.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,7,,11.0,-22.0,10272.0,330.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,11.0,-22.0,10279.0,330.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,7,,28.0,-22.0,10288.0,340.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,33.0,-56.0,10291.0,350.0,67.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
