,,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,7,29,13,,,-9999.0,,,72.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,14,,,-9999.0,,,62.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,15,,,10018.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,29,16,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,17,,,-9999.0,,,46.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,18,,,10025.0,,,30.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,29,19,,,-9999.0,,,57.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,20,,,-9999.0,,,46.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,21,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,29,23,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,30,0,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,30,3,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,5,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,6,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,7,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,8,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,9,,,10018.0,,,30.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,10,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,12,,,10000.0,,,40.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,13,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,14,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,15,,,,9994.0,250.0,,20.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,7,30,16,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,17,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,30,18,,,0.0,-9999.0,240.0,,41.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,7,30,19,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,30,20,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,7,30,21,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,7,30,22,,,-9999.0,,,,,,0.0,-9999.0,-9999.0,,,406356-99999-2017
2017,7,30,23,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,7,31,0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,7,31,3,,,10033.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,31,4,,,-9999.0,-9999.0,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,7,31,5,,,-9999.0,,,,,,0.0,,,,0.0,406356-99999-2017
2017,7,31,6,,,10041.0,-9999.0,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,7,31,7,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,31,8,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,31,9,,-9999.0,240.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,7,31,12,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,31,13,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,31,14,,,-9999.0,,,46.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,7,31,15,,,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,31,16,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,7,31,17,,,0.0,-9999.0,210.0,,41.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,7,31,18,,,0.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,7,31,19,,,-9999.0,,90.0,,21.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,7,31,20,,,-9999.0,,80.0,,36.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,7,31,21,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,7,31,22,,,0.0,-9999.0,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,7,31,23,,,-9999.0,,70.0,,36.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,0,,,-9999.0,,80.0,,26.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,2,,,0.0,-9999.0,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,1,3,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,1,4,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,5,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,6,,,10037.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,1,7,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,1,8,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,9,,,10022.0,,,40.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,10,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,11,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,12,,,10003.0,,20.0,,20.0,,,,1.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,13,,,-9999.0,,70.0,,36.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,1,14,,,-9999.0,,70.0,,21.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,1,15,,,,9998.0,180.0,,20.0,,,,2.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,16,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,1,17,,,-9999.0,,20.0,,93.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,18,,,-9999.0,,40.0,,57.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,19,,,-9999.0,,50.0,,77.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,20,,,-9999.0,,60.0,,26.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,1,21,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,1,22,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,1,23,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,2,0,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,1,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,2,,,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,3,,,10028.0,,80.0,,10.0,,,,7.0,-9999.0,-9999.0,406356-99999-2017
2017,8,2,4,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,5,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,6,,,10043.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,7,,,-9999.0,,,,,,0.0,,,,0.0,406356-99999-2017
2017,8,2,8,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,12,,,10012.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,13,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,14,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,15,,,10007.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,16,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,17,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,2,18,,,10017.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,2,19,,,-9999.0,,80.0,,41.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,2,20,,,-9999.0,,50.0,,36.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,2,21,,,-9999.0,,10.0,,31.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,2,22,,,-9999.0,,10.0,,31.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,3,0,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,3,1,,,-9999.0,,,,,,0.0,-9999.0,-9999.0,,,406356-99999-2017
2017,8,3,2,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,3,5,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,3,6,,,10008.0,,90.0,,50.0,,,,1.0,-9999.0,-9999.0,406356-99999-2017
2017,8,3,7,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,3,8,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,3,9,,,10001.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,3,11,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,3,12,,,,9979.0,190.0,,10.0,,,,3.0,-9999.0,-9999.0,406356-99999-2017
2017,8,3,13,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,3,14,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,3,15,,,,9988.0,,,,,,4.0,-9999.0,,,406356-99999-2017
2017,8,3,18,,-9999.0,,,-9999.0,,,2.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,3,20,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,3,21,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,3,22,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,3,23,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,4,0,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,4,1,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,4,3,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,4,4,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,4,5,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,4,7,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,4,8,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,4,9,,,10007.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,4,10,,,-9999.0,,,46.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,4,12,,,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,4,13,,,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,4,14,,,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,4,15,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,4,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,4,18,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,4,19,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,4,20,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,4,21,,,0.0,-9999.0,300.0,,21.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,4,22,,,-9999.0,,10.0,,21.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,4,23,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,5,0,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,5,2,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,3,,,10022.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,5,4,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,5,5,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,5,6,,,10018.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,7,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,8,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,9,,,10015.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,10,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,11,,,-9999.0,,,77.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,12,,,10001.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,13,,,-9999.0,,,57.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,14,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,15,,,10001.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,16,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,17,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,18,,,10019.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,5,19,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,5,20,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,5,21,,,-9999.0,,20.0,,26.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,5,22,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,5,23,,,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,6,0,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,1,,,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,6,2,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,6,3,,,0.0,10036.0,,,,10.0,,,,0.0,-9999.0,406356-99999-2017
2017,8,6,4,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,6,5,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,6,6,,,10033.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,6,7,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,6,8,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,9,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,6,10,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,11,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,12,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,6,13,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,14,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,15,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,17,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,18,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,6,19,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,20,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,21,,,0.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,6,22,,,-9999.0,,15.0,-9999.0,,,,,,,,406356-99999-2017
2017,8,6,23,,,-9999.0,,15.0,-9999.0,,,,,,,,406356-99999-2017
2017,8,7,2,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,3,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,4,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,7,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,7,6,,,10040.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,7,7,,,0.0,-9999.0,330.0,,31.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,7,8,,,0.0,-9999.0,320.0,,51.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,7,9,,-9999.0,270.0,,20.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,7,10,,,0.0,-9999.0,320.0,,51.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,7,11,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,12,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,7,13,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,14,,,,290.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,7,15,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,7,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,17,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,18,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,7,19,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,20,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,7,21,,,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,7,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,7,23,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,8,4,,,-9999.0,,15.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,8,6,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,8,7,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,8,8,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,9,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,10,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,17,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,18,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,19,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,8,20,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,8,8,21,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,8,8,22,,,-9999.0,,15.0,-9999.0,,,,,,,,406356-99999-2017
2017,8,8,23,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,0,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,1,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,3,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,9,4,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,9,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,9,6,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,9,7,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,8,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,9,,,0.0,10014.0,320.0,,10.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,9,10,,,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,9,11,,,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,9,12,,,,9991.0,270.0,,10.0,,,,1.0,-9999.0,-9999.0,406356-99999-2017
2017,8,9,13,,,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,9,14,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,15,,,9988.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,9,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,17,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,18,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,9,19,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,20,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,21,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,22,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,9,23,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,10,0,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,10,1,,,,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,10,2,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,8,10,3,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,10,4,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,10,5,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,10,6,,,9951.0,,90.0,,40.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,10,7,,,,,,62.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,10,8,,,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,10,9,,,9998.0,,,40.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,10,10,,,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,10,11,,,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,10,12,,,9982.0,,90.0,,10.0,,,,2.0,-9999.0,-9999.0,406356-99999-2017
2017,8,10,13,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,8,10,14,,,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,10,15,,,0.0,,,,,,20.0,,,,3.0,406356-99999-2017
2017,8,10,16,,,0.0,-9999.0,,,,51.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,10,17,,,0.0,-9999.0,,,,21.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,10,18,,,9998.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,10,19,,,0.0,-9999.0,360.0,,26.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,10,20,,,-9999.0,,40.0,,21.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,10,21,,,-9999.0,,70.0,,26.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,8,10,22,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,0,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,1,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,2,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,3,,,10023.0,-9999.0,,,,,1.0,-9999.0,,,,406356-99999-2017
2017,8,11,4,,,-9999.0,,60.0,,46.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,11,5,,,-9999.0,,70.0,,41.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,11,6,,,10030.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,11,7,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,8,11,8,,,-9999.0,,,57.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,11,9,,,10014.0,,70.0,,10.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,11,10,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,8,11,11,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,12,,,-9999.0,,,46.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,13,,,-9999.0,,,57.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,14,,,-9999.0,,,57.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,15,,,,9995.0,,,,20.0,,,,0.0,-9999.0,406356-99999-2017
2017,8,11,16,,,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,8,11,17,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,8,11,18,,,10009.0,,90.0,,10.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,8,11,19,,,-9999.0,,50.0,,41.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
