,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2010,6,30,16,,,150.0,,,110.0,-9999.0,,,340.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,6,30,17,,,150.0,,,110.0,-9999.0,,,320.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,6,30,18,,,130.0,,,100.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,6,30,19,,,140.0,,,100.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,2,11,,,140.0,,,100.0,-9999.0,,,340.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,7,2,12,,,140.0,,,100.0,-9999.0,,,340.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,7,2,14,,,180.0,,,110.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,2,15,,,160.0,,,110.0,-9999.0,,,340.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,2,16,,,180.0,,,110.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,2,17,,,190.0,,,120.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,7,2,18,,,160.0,,,110.0,-9999.0,,,360.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,7,2,19,,,150.0,,,110.0,-9999.0,,,340.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,7,2,20,,,150.0,,,110.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,7,2,23,,,140.0,,,100.0,-9999.0,,,330.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,4,18,,,140.0,,,110.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,7,4,21,,,130.0,,,110.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,7,5,4,,,190.0,,,140.0,-9999.0,,,130.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,7,5,5,,,200.0,,,130.0,-9999.0,,,130.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,7,5,10,,,230.0,,,110.0,-9999.0,,,210.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,7,7,18,,,160.0,,,110.0,-9999.0,,,320.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,7,7,19,,,150.0,,,110.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2010,7,7,20,,,180.0,,,110.0,-9999.0,,,190.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,8,2,,,110.0,,,,90.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,7,8,4,,,140.0,,,100.0,-9999.0,,,300.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,7,8,6,,,150.0,,,100.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,8,7,,,170.0,,,100.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,8,10,,,170.0,,,100.0,-9999.0,,,320.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,8,11,,,170.0,,,100.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,8,15,,,190.0,,,100.0,-9999.0,,,360.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,7,9,8,,,130.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,7,9,11,,,170.0,,,100.0,-9999.0,,,130.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,7,11,13,,,230.0,,,100.0,-9999.0,,,120.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,7,11,14,,,240.0,,,110.0,-9999.0,,,130.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,7,11,15,,,240.0,,,110.0,-9999.0,,,120.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,15,4,,,120.0,,,,90.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,7,17,4,,,200.0,,,100.0,-9999.0,,,120.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,7,17,5,,,210.0,,,100.0,-9999.0,,,140.0,,,,72.0,-9999.0,-9999.0,-9999.0
2010,7,17,6,,,220.0,,,100.0,-9999.0,,,140.0,,,,77.0,-9999.0,-9999.0,-9999.0
2010,7,25,10,,,170.0,,,100.0,-9999.0,,,340.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,7,25,11,,,170.0,,,100.0,-9999.0,,,350.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,7,25,15,,,180.0,,,110.0,-9999.0,,,340.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,7,25,16,,,180.0,,,110.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,7,25,17,,,170.0,,,110.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,25,18,,,180.0,,,110.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,7,27,15,,,160.0,,,110.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2010,7,28,4,,,100.0,,,,90.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0
2010,7,28,5,,,110.0,,,100.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,7,28,6,,,140.0,,,130.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,7,28,7,,,150.0,,,130.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2010,7,28,8,,,140.0,,,110.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,7,28,9,,,150.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,28,10,,,150.0,,,110.0,-9999.0,,,340.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,11,,,160.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,12,,,170.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,13,,,170.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,14,,,170.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,15,,,160.0,,,110.0,-9999.0,,,350.0,,,,67.0,-9999.0,-9999.0,-9999.0
2010,7,28,16,,,160.0,,,110.0,-9999.0,,,340.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,17,,,150.0,,,110.0,-9999.0,,,330.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,28,18,,,150.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,28,19,,,140.0,,,110.0,-9999.0,,,350.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,7,29,13,,,170.0,,,130.0,-9999.0,,,360.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,29,14,,,160.0,,,120.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,7,29,17,,,150.0,,,120.0,-9999.0,,,340.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,29,18,,,160.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,29,19,,,140.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,7,29,20,,,140.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,4,2,,,110.0,,,100.0,-9999.0,,,340.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,8,4,3,,,110.0,,,100.0,-9999.0,,,340.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,8,4,4,,,110.0,,,100.0,-9999.0,,,340.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,8,4,5,,,120.0,,,100.0,-9999.0,,,350.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,8,6,4,,,120.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,8,6,6,,,180.0,,,130.0,-9999.0,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2010,8,6,7,,,190.0,,,130.0,-9999.0,,,150.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,8,6,8,,,200.0,,,130.0,-9999.0,,,120.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,6,9,,,210.0,,,130.0,-9999.0,,,110.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,8,6,10,,,200.0,,,120.0,-9999.0,,,130.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,6,11,,,220.0,,,130.0,-9999.0,,,110.0,,,,77.0,-9999.0,-9999.0,-9999.0
2010,8,6,12,,,220.0,,,120.0,-9999.0,,,140.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,8,11,15,,,160.0,,,120.0,-9999.0,,,350.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,8,11,17,,,150.0,,,120.0,-9999.0,,,350.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,8,11,18,,,150.0,,,120.0,-9999.0,,,360.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,8,11,19,,,140.0,,,110.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,8,11,20,,,130.0,,,110.0,-9999.0,,,360.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,8,16,16,,,180.0,,,100.0,-9999.0,,,330.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,8,16,17,,,170.0,,,100.0,-9999.0,,,340.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,8,16,18,,,180.0,,,110.0,-9999.0,,,360.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,8,17,2,,,150.0,,,,80.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,8,17,5,,,150.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,8,17,7,,,200.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,8,17,9,,,190.0,,,110.0,-9999.0,,,310.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,8,17,10,,,200.0,,,100.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,8,17,11,,,200.0,,,110.0,-9999.0,,,340.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,8,17,12,,,220.0,,,110.0,-9999.0,,,350.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,8,17,13,,,200.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,17,14,,,200.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,8,17,15,,,180.0,,,120.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,8,17,16,,,180.0,,,120.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,8,17,17,,,170.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,17,18,,,150.0,,,110.0,-9999.0,,,350.0,,,,67.0,-9999.0,-9999.0,-9999.0
2010,8,17,19,,,140.0,,,100.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,18,4,,,110.0,,,100.0,-9999.0,,,230.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,8,18,5,,,150.0,,,120.0,-9999.0,,,210.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,8,18,17,,,200.0,,,110.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,8,18,18,,,200.0,,,110.0,-9999.0,,,340.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,8,18,19,,,170.0,,,100.0,-9999.0,,,320.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,8,18,20,,,150.0,,,110.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,8,19,5,,,140.0,,,100.0,-9999.0,,,300.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,8,19,13,,,190.0,,,100.0,-9999.0,,,340.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,8,19,14,,,190.0,,,100.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,19,15,,,180.0,,,100.0,-9999.0,,,350.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,8,19,16,,,170.0,,,120.0,-9999.0,,,340.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,8,19,17,,,160.0,,,120.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,8,19,18,,,150.0,,,110.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,8,19,19,,,140.0,,,110.0,-9999.0,,,360.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,8,19,20,,,120.0,,,100.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,8,20,7,,,180.0,,,100.0,-9999.0,,,130.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,8,21,6,,,130.0,,,120.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,9,6,7,,,110.0,,,100.0,-9999.0,,,350.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,6,8,,,130.0,,,120.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,9,6,9,,,130.0,,,110.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,6,10,,,130.0,,,110.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,6,11,,,140.0,,,100.0,-9999.0,,,350.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,6,12,,,150.0,,,110.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,9,6,13,,,150.0,,,100.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,9,6,15,,,150.0,,,100.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,9,6,16,,,150.0,,,100.0,-9999.0,,,360.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,9,6,17,,,140.0,,,100.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,9,6,18,,,130.0,,,100.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,9,6,20,,,110.0,,,100.0,-9999.0,,,360.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,9,6,21,,,110.0,,,100.0,-9999.0,,,350.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,9,7,8,,,130.0,,,120.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,9,7,9,,,140.0,,,120.0,-9999.0,,,340.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,7,10,,,150.0,,,120.0,-9999.0,,,310.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,9,7,11,,,160.0,,,120.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2010,9,7,12,,,170.0,,,120.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,7,13,,,170.0,,,120.0,-9999.0,,,340.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,9,7,14,,,170.0,,,120.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,9,7,15,,,180.0,,,120.0,-9999.0,,,360.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,9,7,16,,,170.0,,,120.0,-9999.0,,,350.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,9,7,17,,,160.0,,,120.0,-9999.0,,,360.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,9,7,18,,,140.0,,,110.0,-9999.0,,,360.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,9,7,20,,,110.0,-9999.0,-9999.0,,,360.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2010,9,8,4,,,110.0,,,,90.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,8,5,,,120.0,,,100.0,-9999.0,,,250.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,8,7,,,160.0,,,130.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2010,9,8,8,,,190.0,,,140.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,8,9,,,200.0,,,120.0,-9999.0,,,260.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,8,10,,,200.0,,,120.0,-9999.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,8,11,,,220.0,,,110.0,-9999.0,,,190.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,8,12,,,190.0,,,120.0,-9999.0,,,320.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,9,8,13,,,190.0,,,120.0,-9999.0,,,340.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,8,14,,,210.0,,,120.0,-9999.0,,,190.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,8,15,,,190.0,,,110.0,-9999.0,,,320.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,9,8,16,,,200.0,,,120.0,-9999.0,,,360.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,9,8,17,,,190.0,,,120.0,-9999.0,,,360.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,9,8,18,,,160.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,9,8,19,,,130.0,,,100.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,9,8,20,,,130.0,,,100.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
2010,9,8,21,,,160.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,9,8,22,,,160.0,,,100.0,-9999.0,,,130.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,9,9,5,,,130.0,,,,80.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,9,7,,,170.0,,,,80.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,9,9,15,,,200.0,,,100.0,-9999.0,,,190.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,9,10,10,,,180.0,,,,70.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,14,4,,,150.0,,,,70.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,9,14,7,,,150.0,,,,70.0,-9999.0,,,130.0,,,103.0,-9999.0,-9999.0,-9999.0
2010,9,14,20,,,100.0,,,,90.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,17,18,,,120.0,,,,70.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,24,20,,,,70.0,,,,40.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,9,27,5,,,,20.0,,,,10.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,9,27,10,,,110.0,,,,60.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0
2010,9,27,12,,,120.0,,,,60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,27,13,,,120.0,,,,50.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,28,0,,,,40.0,,,,30.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,9,28,14,,,130.0,,,,50.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,28,16,,,130.0,,,,60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,9,28,17,,,110.0,,,,60.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0
2010,9,28,20,,,,50.0,,,,30.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,9,29,7,,,,70.0,,,,60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,9,30,10,,,110.0,,,100.0,-9999.0,,,130.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,9,30,15,,,140.0,,,,70.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0
2010,10,1,8,,,,80.0,,,,70.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,10,4,4,,,160.0,,,,70.0,-9999.0,,,150.0,,,118.0,-9999.0,-9999.0,-9999.0
2010,10,4,5,,,160.0,,,,70.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,10,5,11,,,180.0,,,,80.0,-9999.0,,,150.0,,,113.0,-9999.0,-9999.0,-9999.0
2010,10,5,12,,,180.0,,,,80.0,-9999.0,,,150.0,,,108.0,-9999.0,-9999.0,-9999.0
2010,10,5,19,,,170.0,,,,70.0,-9999.0,,,150.0,,,129.0,-9999.0,-9999.0,-9999.0
2010,10,5,20,,,160.0,,,,80.0,-9999.0,,,140.0,,,113.0,-9999.0,-9999.0,-9999.0
2010,10,12,6,,,,40.0,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,
2010,10,27,10,,,,60.0,,,-20.0,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,
2010,10,27,11,,,,60.0,,,-10.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,11,2,7,,,,60.0,,,-30.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,11,6,20,,,,10.0,,,-20.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,11,7,8,,,,10.0,,,-20.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,11,7,11,,,,30.0,,,-30.0,-9999.0,-9999.0,-9999.0,,,,,7.0,-9999.0,-9999.0
2010,11,9,10,,,,,0.0,,,-80.0,-9999.0,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,11,9,11,,,,,0.0,,,-70.0,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,11,9,19,,,,10.0,,,-80.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,11,9,21,,,-10.0,,,-90.0,-9999.0,,,360.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,11,10,7,,,-10.0,,-100.0,-9999.0,,,,90.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,11,11,6,-9999.0,-9999.0,-9999.0,,,350.0,,,,10.0,,,,,7.0,-9999.0,-9999.0
2010,11,15,10,,,-20.0,,,-30.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,15,12,,,,,0.0,,,-20.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,11,16,16,,,,40.0,,,,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
2010,11,17,14,,,,40.0,,,-30.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0
2010,11,17,15,,,,40.0,,,-30.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0
2010,11,17,17,,,,30.0,,,-60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,11,17,20,,,,40.0,,,-30.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,11,18,6,,,,20.0,,,-60.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,11,18,11,,,,10.0,,,-60.0,-9999.0,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,
2010,11,18,12,,,,,0.0,,,-70.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,11,19,5,,,-60.0,,,-90.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,19,6,,,-60.0,,,-80.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,11,19,7,,,-50.0,,,-80.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,11,19,8,,,-50.0,,,-70.0,-9999.0,,,260.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,11,19,9,,,-40.0,,,-60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,19,10,,,-10.0,,,-50.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,11,19,11,,,-20.0,,,-60.0,-9999.0,,,350.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,11,21,11,,,-30.0,,,-50.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,11,21,12,,,,10.0,,,-20.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,11,21,13,,,,10.0,,,-40.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,11,21,14,,,-20.0,,,-50.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,21,15,,,-10.0,,,-30.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,21,16,,,-40.0,,,-60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,21,17,,,-40.0,,,-60.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,11,21,19,,,-50.0,,,-60.0,-9999.0,,,100.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,11,21,20,,,-30.0,,,-40.0,-9999.0,,,100.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,11,24,5,,,-50.0,,-130.0,-9999.0,,,,40.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,11,24,6,,,-50.0,,-130.0,-9999.0,,,,40.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,11,24,7,,,-50.0,,-130.0,-9999.0,,,,40.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,11,24,8,,,-50.0,,-130.0,-9999.0,,,,40.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,11,24,9,,,-40.0,,-140.0,-9999.0,,,,50.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,11,24,10,,,-40.0,,-150.0,-9999.0,,,,50.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,11,24,11,,,-40.0,,-160.0,-9999.0,,,,10.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,11,24,12,,,-30.0,,-150.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0
