,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2007,7,10,6,,,158.0,,,124.0,10016.0,,,320.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,10,9,,,151.0,,,128.0,10013.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,10,12,,,139.0,,,131.0,10010.0,,,,20.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,10,15,,,173.0,,,109.0,10001.0,,,160.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,10,18,,,165.0,,,112.0,,9999.0,,,160.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,10,21,,,146.0,,,131.0,,9999.0,,,160.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,11,0,,,139.0,,,128.0,,9999.0,,,200.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,11,3,,,139.0,,,128.0,,9999.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,11,6,,,149.0,,,128.0,10003.0,,,220.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,11,9,,,163.0,,,115.0,10011.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,11,12,,,186.0,,,107.0,10021.0,,,210.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,11,15,,,162.0,,,114.0,10028.0,,,,10.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,,,
2007,7,11,18,,,158.0,,,118.0,10035.0,,,360.0,,,,60.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,7,11,21,,,163.0,,,123.0,10045.0,,,330.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,12,0,,,139.0,,,128.0,10038.0,,,340.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,12,3,,,140.0,,,124.0,10038.0,,,,10.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,12,6,,,151.0,,,128.0,10036.0,,,350.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,7,12,9,,,161.0,,,136.0,10036.0,,,,20.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,,,
2007,7,12,12,,,188.0,,,126.0,10030.0,,,360.0,,,,60.0,,,,,4.0,-9999.0,-9999.0,,,,
2007,7,12,15,,,159.0,,,123.0,10033.0,,,350.0,,,,70.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,12,18,,,149.0,,,124.0,10031.0,,,340.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,12,21,,,137.0,,,109.0,10032.0,,,350.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,13,0,,,126.0,,,112.0,10018.0,,,350.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,13,3,,,118.0,,,107.0,10023.0,,,340.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,13,6,,,127.0,,,113.0,10016.0,,,330.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,13,9,,,138.0,,,119.0,10015.0,,,360.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,13,12,,,149.0,,,128.0,10015.0,,,360.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,7,13,15,,,192.0,,,,63.0,10019.0,,,180.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,
2007,7,13,18,,,153.0,,,130.0,10039.0,,,230.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,13,21,,,133.0,,,127.0,10055.0,,,220.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,14,0,,,136.0,,,113.0,10066.0,,,210.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,14,3,,,145.0,,,,99.0,10069.0,,,200.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,14,6,,,145.0,,,129.0,10071.0,,,210.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,14,9,,,143.0,,,123.0,10072.0,,,230.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,14,12,,,153.0,,,111.0,10080.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,14,15,,,163.0,,,113.0,10080.0,,,200.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,14,18,,,174.0,,,101.0,10073.0,,,190.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,7,15,0,,,110.0,,,102.0,10051.0,,,340.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,,,,
2007,7,15,3,,,105.0,,,,99.0,10043.0,,,350.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,7,15,6,,,108.0,,,102.0,10032.0,,,360.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,15,9,,,133.0,,,103.0,10028.0,,,350.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,,,
2007,7,15,12,,,138.0,,,119.0,10032.0,,,360.0,,,,70.0,,,,,2.0,-9999.0,-9999.0,,,,
2007,7,15,15,,,136.0,,,113.0,10033.0,,,360.0,,,,90.0,,,,,4.0,-9999.0,-9999.0,,,,
2007,7,15,18,,,124.0,,,100.0,10039.0,,,,10.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,15,21,,,118.0,,,104.0,10050.0,,,,10.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,0,,,113.0,,,,97.0,10064.0,,,,10.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,16,3,,,110.0,,,,89.0,10077.0,,,180.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,6,,,116.0,,,,97.0,10087.0,,,240.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,9,,,129.0,,,,99.0,10100.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,12,,,140.0,,,,88.0,10114.0,,,270.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,15,,,139.0,,,,83.0,10125.0,,,260.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,18,,,137.0,,,,83.0,10131.0,,,270.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,16,21,,,113.0,,,,89.0,10138.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,17,0,,,120.0,,,104.0,10137.0,,,200.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,17,3,,,110.0,,,,94.0,10137.0,,,,,0.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0
2007,7,17,6,,,119.0,,,,84.0,10131.0,,,220.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,17,9,,,130.0,,,,47.0,10126.0,,,210.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,17,12,,,137.0,,,,48.0,10122.0,,,210.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,17,15,,,129.0,,,,84.0,10108.0,,,,20.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,
2007,7,17,18,,,127.0,,,,78.0,10091.0,,,360.0,,,,70.0,,,,,5.0,-9999.0,-9999.0,,,
2007,7,17,21,,,121.0,,,,91.0,10075.0,,,,10.0,,,,60.0,,,,,5.0,-9999.0,-9999.0,,
2007,7,18,0,,,110.0,,,,86.0,10059.0,,,100.0,,,,60.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,18,3,,,105.0,,,,76.0,10049.0,,,100.0,,,,40.0,,,,,1.0,-9999.0,-9999.0,,,
2007,7,18,6,,,115.0,,,,76.0,10029.0,,,,10.0,,,,90.0,,,,,5.0,-9999.0,-9999.0,,
2007,7,18,9,,,120.0,,,,77.0,10017.0,,,,10.0,,,110.0,,,,,4.0,-9999.0,-9999.0,,,
2007,7,18,12,,,113.0,,,,85.0,10020.0,,,,10.0,,,110.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,18,15,,,110.0,,,,71.0,10028.0,,,,20.0,,,110.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,18,18,,,105.0,,,,66.0,10040.0,,,,10.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,18,21,,,,99.0,,,,51.0,10056.0,,,,10.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,
2007,7,19,0,,,,94.0,,,,42.0,10069.0,,,100.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,19,3,,,,90.0,,,,63.0,10069.0,,,300.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,19,6,,,,92.0,,,,70.0,10069.0,,,350.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,19,9,,,100.0,,,,54.0,10110.0,,,,10.0,,,,70.0,,,,,7.0,-9999.0,-9999.0,,
2007,7,19,12,,,100.0,,,,54.0,10123.0,,,,10.0,,,,70.0,,,,,5.0,-9999.0,-9999.0,,
2007,7,19,15,,,103.0,,,,68.0,10135.0,,,360.0,,,,70.0,,,,,6.0,-9999.0,-9999.0,,,
2007,7,19,18,,,102.0,,,,39.0,10142.0,,,,10.0,,,,60.0,,,,,4.0,-9999.0,-9999.0,,
2007,7,20,0,,,,82.0,,,,50.0,10144.0,,,210.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,20,3,,,,90.0,,,,40.0,10143.0,,,220.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,20,6,,,105.0,,,,40.0,10136.0,,,220.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,20,9,,,108.0,,,,58.0,10123.0,,,200.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,20,12,,,113.0,,,,94.0,10121.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,20,15,,,115.0,,,102.0,10120.0,,,250.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,20,18,,,110.0,,,,88.0,10138.0,,,290.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,20,21,,,,95.0,,,,68.0,10140.0,,,250.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,21,0,,,,90.0,,,,30.0,10136.0,,,250.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,21,6,,,,87.0,,,,75.0,10139.0,,,200.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,21,9,,,,99.0,,,,64.0,10143.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,21,12,,,,97.0,,,,70.0,10150.0,,,270.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,21,15,,,106.0,,,,47.0,10159.0,,,250.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,21,18,,,112.0,,,,37.0,10156.0,,,270.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,21,21,,,103.0,,,,49.0,10159.0,,,220.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,22,0,,,,98.0,,,,52.0,10154.0,,,220.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,22,3,,,,92.0,,,,72.0,10152.0,,,180.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,22,6,,,108.0,,,,62.0,10144.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,22,9,,,118.0,,,,48.0,10141.0,,,200.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,22,12,,,122.0,,,,79.0,10136.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,22,15,,,113.0,,,,97.0,10130.0,,,,10.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,
2007,7,22,18,,,114.0,,,101.0,10118.0,,,340.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,22,21,,,112.0,,,100.0,10113.0,,,330.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,23,0,,,106.0,,,,98.0,10105.0,,,,,0.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0
2007,7,23,3,,,104.0,,,,96.0,10099.0,,,,30.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,23,6,,,108.0,,,100.0,10094.0,,,360.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,23,9,,,114.0,,,,93.0,10090.0,,,360.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,23,12,,,123.0,,,,88.0,10086.0,,,360.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,23,15,,,125.0,,,,90.0,10098.0,,,350.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,23,18,,,115.0,,,,91.0,10081.0,,,360.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,23,21,,,108.0,,,,87.0,10071.0,,,100.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,24,0,,,104.0,,,,82.0,10071.0,,,,10.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,24,3,,,104.0,,,,76.0,10068.0,,,360.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,24,6,,,102.0,,,,64.0,10060.0,,,,10.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,24,9,,,107.0,,,,55.0,10069.0,,,,10.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,
2007,7,24,12,,,109.0,,,,70.0,10056.0,,,,10.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,24,15,,,110.0,,,,71.0,10070.0,,,100.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,24,18,,,108.0,,,,80.0,10064.0,,,,50.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,24,21,,,103.0,,,,75.0,10059.0,,,310.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,25,0,,,,99.0,,,,75.0,10044.0,,,330.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,
2007,7,25,3,,,103.0,,,,81.0,10041.0,,,340.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,25,6,,,103.0,,,,89.0,10042.0,,,340.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,25,9,,,112.0,,,,93.0,10042.0,,,360.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,25,12,,,114.0,,,,93.0,10040.0,,,360.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,25,15,,,113.0,,,,97.0,10040.0,,,360.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,25,18,,,115.0,,,,99.0,10036.0,,,360.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,25,21,,,113.0,,,102.0,10030.0,,,350.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,26,0,,,113.0,,,102.0,10024.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,26,3,,,108.0,,,100.0,10014.0,,,340.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,26,6,,,108.0,,,100.0,10004.0,,,350.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,26,12,,,130.0,,,117.0,10014.0,,,160.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,26,15,,,133.0,,,114.0,10027.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,7,26,18,,,140.0,,,,92.0,10009.0,,,180.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,26,21,,,130.0,,,,81.0,10010.0,,,210.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,27,0,,,124.0,,,,83.0,10003.0,,,230.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,7,27,3,,,117.0,,,,93.0,10000.0,,,150.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,27,6,,,125.0,,,,92.0,,9998.0,,,160.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,
2007,7,27,9,,,138.0,,,,78.0,,9995.0,,,140.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,
2007,7,27,12,,,128.0,,,112.0,,9992.0,,,150.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,
2007,7,27,15,,,136.0,,,108.0,,9985.0,,,360.0,,,,80.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,27,18,,,128.0,,,100.0,,9974.0,,,360.0,,,,70.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,27,21,,,123.0,,,,99.0,,9968.0,,,360.0,,,,40.0,,,,,5.0,-9999.0,-9999.0,,
2007,7,28,0,,,111.0,,,,83.0,,9963.0,,,350.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,,
2007,7,28,3,,,116.0,,,105.0,,9953.0,,,350.0,,,,50.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,28,6,,,125.0,,,109.0,,9951.0,,,350.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,
2007,7,28,9,,,136.0,,,111.0,,9951.0,,,360.0,,,,80.0,,,,,1.0,-9999.0,-9999.0,,,
2007,7,28,12,,,138.0,,,115.0,,9955.0,,,360.0,,,,80.0,,,,,1.0,-9999.0,-9999.0,,,
2007,7,28,15,,,132.0,,,118.0,,9956.0,,,360.0,,,,80.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,28,18,,,126.0,,,115.0,,9958.0,,,350.0,,,,70.0,,,,,9.0,-9999.0,-9999.0,,,
2007,7,28,21,,,114.0,,,106.0,,9957.0,,,350.0,,,,70.0,,,,,9.0,-9999.0,-9999.0,,,
2007,7,29,0,,,112.0,,,106.0,,9955.0,,,350.0,,,,50.0,,,,,9.0,-9999.0,-9999.0,,,
2007,7,29,3,,,113.0,,,107.0,,9952.0,,,340.0,,,,50.0,,,,,9.0,-9999.0,-9999.0,,,
2007,7,29,6,,,111.0,,,105.0,,9951.0,,,360.0,,,,40.0,,,,,9.0,-9999.0,-9999.0,,,
2007,7,29,9,,,135.0,,,116.0,,9955.0,,,360.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,29,12,,,224.0,,,,45.0,,9959.0,,,160.0,,,,40.0,,,,,5.0,-9999.0,-9999.0,,
2007,7,29,15,,,224.0,,,,45.0,,9973.0,,,170.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,,
2007,7,29,18,,,182.0,,,103.0,,9969.0,,,,50.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,,
2007,7,29,21,,,152.0,,,108.0,,9980.0,,,,30.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,,
2007,7,30,0,,,137.0,,,,90.0,,9985.0,,,310.0,,,,20.0,,,,,1.0,-9999.0,-9999.0,,
2007,7,30,3,,,129.0,,,,94.0,,9999.0,,,300.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,,
2007,7,30,6,,,154.0,,,100.0,10003.0,,,,30.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,,,
2007,7,30,9,,,199.0,,,,56.0,10007.0,,,160.0,,,,40.0,,,,,1.0,-9999.0,-9999.0,,,
2007,7,30,12,,,206.0,,,,58.0,10020.0,,,130.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,
2007,7,30,15,,,168.0,,,102.0,10018.0,,,360.0,,,,60.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,7,30,18,,,168.0,,,102.0,10018.0,,,360.0,,,,60.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,7,30,21,,,166.0,,,107.0,10019.0,,,,20.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,,,
2007,7,31,0,,,145.0,,,125.0,10024.0,,,210.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,7,31,3,,,133.0,,,117.0,10026.0,,,,30.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,,,
2007,7,31,6,,,138.0,,,117.0,10027.0,,,,30.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,,,
2007,7,31,9,,,147.0,,,117.0,10032.0,,,360.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,,,
2007,7,31,12,,,145.0,,,117.0,10023.0,,,360.0,,,,70.0,,,,,1.0,-9999.0,-9999.0,,,,
2007,7,31,15,,,147.0,,,113.0,10021.0,,,,10.0,,,,80.0,,,,,1.0,-9999.0,-9999.0,,,
2007,7,31,18,,,146.0,,,112.0,10019.0,,,340.0,,,,60.0,,,,,3.0,-9999.0,-9999.0,,,,
2007,7,31,21,,,123.0,,,115.0,10006.0,,,350.0,,,,40.0,,,,,1.0,-9999.0,-9999.0,,,,
2007,8,1,0,,,115.0,,,104.0,,9994.0,,,290.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,8,1,3,,,115.0,,,102.0,,9974.0,,,250.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,8,1,6,,,120.0,,,107.0,,9951.0,,,170.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,8,1,9,,,116.0,,,105.0,,9948.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,
2007,8,1,12,,,108.0,,,,96.0,,9954.0,,,200.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,8,1,15,,,118.0,,,,99.0,,9967.0,,,200.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,8,1,18,,,118.0,,,,88.0,,9973.0,,,230.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,
2007,8,1,21,,,112.0,,,,96.0,,9978.0,,,210.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,8,2,0,,,114.0,,,,98.0,,9982.0,,,160.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,8,2,3,,,123.0,,,,78.0,,9989.0,,,220.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,8,2,6,,,128.0,,,,93.0,10004.0,,,210.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,2,9,,,140.0,,,,86.0,10017.0,,,160.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,2,12,,,159.0,,,,55.0,10026.0,,,220.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,,,
2007,8,2,15,,,168.0,,,,51.0,10026.0,,,140.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,,,
2007,8,2,18,,,163.0,,,,64.0,10029.0,,,150.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,2,21,,,147.0,,,,95.0,10030.0,,,200.0,,,,10.0,,,,,5.0,-9999.0,-9999.0,,,
2007,8,3,0,,,102.0,,,,86.0,10044.0,,,160.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,,,
2007,8,3,3,,,103.0,,,,92.0,10055.0,,,130.0,,,,10.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,3,6,,,137.0,,,,83.0,10068.0,,,180.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,3,9,,,137.0,,,,96.0,10089.0,,,210.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,3,12,,,150.0,,,,78.0,10108.0,,,210.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,3,15,,,155.0,,,,54.0,10123.0,,,200.0,,,,70.0,,,,,5.0,-9999.0,-9999.0,,,
2007,8,3,18,,,148.0,,,,56.0,10138.0,,,210.0,,,,70.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,3,21,,,136.0,,,,69.0,10150.0,,,210.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,4,0,,,131.0,,,,80.0,10154.0,,,210.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,4,3,,,133.0,,,,88.0,10155.0,,,,,0.0,,,,,0.0,,,,,7.0,-9999.0,-9999.0
2007,8,4,6,,,130.0,,,,87.0,10142.0,,,360.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,,,
2007,8,4,9,,,177.0,,,,56.0,10110.0,,,170.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,,,
2007,8,4,12,,,208.0,,,,48.0,10077.0,,,180.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,4,15,,,200.0,,,,49.0,10150.0,,,170.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,4,18,,,195.0,,,,63.0,10153.0,,,230.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,8,4,21,,,143.0,,,123.0,10161.0,,,240.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,8,5,0,,,140.0,,,,88.0,-9999.0,,,220.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,5,3,,,135.0,,,,94.0,10089.0,,,220.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,5,6,,,137.0,,,107.0,10091.0,,,200.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,8,5,9,,,138.0,,,110.0,10103.0,,,220.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,8,5,12,,,145.0,,,125.0,10112.0,,,200.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,8,5,15,,,162.0,,,,84.0,10118.0,,,220.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,5,18,,,167.0,,,,89.0,10125.0,,,220.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,5,21,,,136.0,,,120.0,10123.0,,,350.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,8,6,0,,,120.0,,,104.0,10122.0,,,310.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,,,,
2007,8,6,3,,,127.0,,,,99.0,10121.0,,,310.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,8,6,6,,,136.0,,,106.0,10126.0,,,180.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,8,6,9,,,142.0,,,119.0,10139.0,,,240.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,8,6,12,,,154.0,,,110.0,10147.0,,,220.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,8,6,15,,,150.0,,,,92.0,10155.0,,,230.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,6,18,,,147.0,,,,99.0,10163.0,,,260.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,8,6,21,,,138.0,,,,89.0,10175.0,,,220.0,,,,40.0,,,,,3.0,-9999.0,-9999.0,,,
2007,8,7,0,,,111.0,,,100.0,10175.0,,,310.0,,,,20.0,,,,,1.0,-9999.0,-9999.0,,,,
2007,8,7,3,,,105.0,,,,94.0,10167.0,,,350.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,,,
2007,8,7,6,,,126.0,,,112.0,10152.0,,,360.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,,
