,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
35,2008,1,3,21,,,-18.0,,-101.0,10348.0,,,,50.0,,,,70.0,-9999.0,,,,-1.0,-9999.0,
36,2008,1,3,22,,,-20.0,,,-96.0,10348.0,,,,50.0,,,,70.0,-9999.0,,,,-1.0,-9999.0
37,2008,1,3,23,,,-21.0,,,-99.0,10349.0,,,,60.0,,,,70.0,-9999.0,,,,-1.0,-9999.0
38,2008,1,4,0,,,-20.0,,-115.0,10349.0,,,,50.0,,,100.0,-9999.0,-9999.0,,,,,0.0,
39,2008,1,4,1,,,-23.0,,-118.0,10346.0,,,,50.0,,,,70.0,-9999.0,,,,-1.0,-9999.0,
40,2008,1,4,2,,,-26.0,,-115.0,10340.0,,,,60.0,,,,60.0,-9999.0,,,,-1.0,-9999.0,
41,2008,1,4,3,,,-22.0,,-107.0,10337.0,,,,60.0,,,,70.0,-9999.0,,,,-1.0,-9999.0,
42,2008,1,4,4,,,-17.0,,-100.0,10333.0,,,,50.0,,,,50.0,-9999.0,,,,-1.0,-9999.0,
43,2008,1,4,5,,,-17.0,,,-95.0,10336.0,,,,50.0,,,,70.0,-9999.0,,,,-1.0,-9999.0
44,2008,1,4,6,,,-18.0,,,-96.0,10330.0,,,,50.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,
45,2008,1,4,7,,,-17.0,,,-93.0,10338.0,,,,60.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
46,2008,1,4,8,,,-19.0,,,-95.0,10333.0,,,,50.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
47,2008,1,4,9,,,-20.0,,-100.0,10338.0,,,,50.0,,,,50.0,-9999.0,,,,-1.0,-9999.0,
48,2008,1,4,10,,,-18.0,,,-90.0,10330.0,,,,20.0,,,,40.0,-9999.0,,,,-1.0,-9999.0
49,2008,1,4,11,,,-15.0,,,-89.0,10315.0,,,,40.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
50,2008,1,4,13,,,-14.0,,,-93.0,10297.0,,,,40.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
51,2008,1,4,14,,,-15.0,,,-96.0,10287.0,,,,40.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
52,2008,1,4,15,,,-15.0,,,-91.0,10276.0,,,,50.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
53,2008,1,4,16,,,-18.0,,,-94.0,10266.0,,,,50.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
54,2008,1,4,17,,,-22.0,,-102.0,10260.0,,,,40.0,,,,50.0,-9999.0,,,,-1.0,-9999.0,
55,2008,1,4,18,,,-31.0,,-104.0,10250.0,,,,40.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
56,2008,1,4,19,,,-36.0,,-116.0,10244.0,,,,30.0,,,,30.0,-9999.0,,,,-1.0,-9999.0,
57,2008,1,4,20,,,-39.0,,-121.0,10241.0,,,,50.0,,,,40.0,-9999.0,,,,-1.0,-9999.0,
58,2008,1,4,21,,,-42.0,,-123.0,10237.0,,,,40.0,,,,30.0,-9999.0,,,,-1.0,-9999.0,
59,2008,1,4,22,,,-42.0,,-123.0,10233.0,,,,60.0,,,,60.0,-9999.0,,,,-1.0,-9999.0,
60,2008,1,4,23,,,-44.0,,-125.0,10221.0,,,,60.0,,,,80.0,-9999.0,,,,-1.0,-9999.0,
61,2008,1,5,0,,,-43.0,,-127.0,10217.0,,,,60.0,,,,60.0,-9999.0,-9999.0,,,,,0.0
62,2008,1,5,1,,,-41.0,,-127.0,10197.0,,,,60.0,,,,70.0,-9999.0,,,,-1.0,-9999.0,
63,2008,1,5,2,,,-38.0,,-122.0,10186.0,,,,60.0,,,,80.0,-9999.0,,,,-1.0,-9999.0,
64,2008,1,5,3,,,-34.0,,-121.0,10183.0,,,,50.0,,,,80.0,-9999.0,,,,-1.0,-9999.0,
65,2008,1,5,4,,,-29.0,,-113.0,10167.0,,,,60.0,,,,70.0,-9999.0,,,,-1.0,-9999.0,
66,2008,1,5,5,,,-26.0,,-104.0,10154.0,,,,60.0,,,,70.0,-9999.0,,,,-1.0,-9999.0,
67,2008,1,5,6,,,-19.0,,-100.0,10146.0,,,,80.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,
68,2008,1,5,7,,,-19.0,,,-97.0,10135.0,,,,60.0,,,100.0,-9999.0,,,,-1.0,-9999.0,
69,2008,1,5,8,,,-14.0,,,-93.0,10136.0,,,,60.0,,,,60.0,-9999.0,,,,-1.0,-9999.0
70,2008,1,5,9,,,-15.0,,,-93.0,10128.0,,,320.0,,,,20.0,-9999.0,,,,-1.0,-9999.0,
71,2008,1,5,10,,,-11.0,,,-92.0,10123.0,,,340.0,,,,40.0,-9999.0,,,,-1.0,-9999.0,
72,2008,1,5,12,,,-10.0,,,-91.0,10089.0,,,,60.0,,,110.0,-9999.0,-9999.0,,,,,0.0
73,2008,1,5,15,,,-10.0,,,-89.0,10083.0,,,,70.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
74,2008,1,5,16,,,-10.0,,,-87.0,10076.0,,,,70.0,,,,60.0,-9999.0,,,,-1.0,-9999.0
75,2008,1,5,18,,,,-8.0,,,-83.0,10069.0,,,,40.0,,,,50.0,-9999.0,-9999.0,-9999.0,,
76,2008,1,5,19,,,,-7.0,,,-82.0,10068.0,,,350.0,,,,50.0,-9999.0,,,,-1.0,-9999.0
77,2008,1,6,1,,,,-2.0,,,-81.0,10037.0,,,,60.0,,,100.0,-9999.0,,,,-1.0,-9999.0
78,2008,1,6,6,,,,-3.0,,,-80.0,10022.0,,,,40.0,,,,50.0,-9999.0,-9999.0,-9999.0,,
79,2008,1,6,18,,,,,6.0,,,-78.0,10007.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,
80,2008,1,7,4,,,,25.0,,,-68.0,10019.0,,,100.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
81,2008,1,7,6,,,,,0.0,,,-61.0,10027.0,,,260.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
82,2008,1,7,8,,,,-5.0,,,-62.0,10031.0,,,150.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
83,2008,1,7,11,,,,-7.0,,,-62.0,10032.0,,,330.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
84,2008,1,7,13,,,-10.0,,,-61.0,10025.0,,,320.0,,,,20.0,-9999.0,,,,-1.0,-9999.0,
85,2008,1,7,14,,,,-8.0,,,-55.0,10027.0,,,330.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
86,2008,1,7,15,,,,-3.0,,,-51.0,10027.0,,,350.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
87,2008,1,7,18,,,,27.0,,,-49.0,10022.0,,,,80.0,,,,50.0,-9999.0,-9999.0,-9999.0,,
88,2008,1,8,2,,,,17.0,,,-37.0,10025.0,,,320.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
89,2008,1,8,3,,,,12.0,,,-42.0,10026.0,,,330.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
90,2008,1,8,6,,,,12.0,,,-36.0,10025.0,,,360.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
91,2008,1,8,9,,,,22.0,,,-43.0,10024.0,,,170.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
92,2008,1,8,18,,,,20.0,,,-63.0,10027.0,,,,80.0,,,,30.0,-9999.0,-9999.0,-9999.0,,
93,2008,1,8,20,,,,-7.0,,,-56.0,10035.0,,,300.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
94,2008,1,8,21,,,-10.0,,,-56.0,10040.0,,,250.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
95,2008,1,8,23,,,-12.0,,,-61.0,10045.0,,,320.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
96,2008,1,9,0,,,-12.0,,,-59.0,10044.0,,,320.0,,,,10.0,-9999.0,-9999.0,,,,,0.0
97,2008,1,9,1,,,-15.0,,,-62.0,10043.0,,,330.0,,,,20.0,-9999.0,,,,-1.0,-9999.0,
98,2008,1,9,2,,,-24.0,,,-66.0,10042.0,,,,20.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
99,2008,1,9,3,,,,-4.0,,,-63.0,10038.0,,,360.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
100,2008,1,9,4,,,-10.0,,,-66.0,10031.0,,,,10.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
101,2008,1,9,6,,,,-5.0,,,-63.0,10012.0,,,,50.0,,,,20.0,-9999.0,-9999.0,-9999.0,,
102,2008,1,9,18,,,,42.0,,,-42.0,,9908.0,,,,60.0,,,,40.0,-9999.0,-9999.0,-9999.0,
103,2008,1,10,6,,,,49.0,,,-41.0,,9843.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,
104,2008,1,10,18,,,,55.0,,,-49.0,,9874.0,,,,70.0,,,,50.0,-9999.0,-9999.0,-9999.0,
105,2008,1,11,6,,,,,2.0,,,-12.0,,9829.0,,,300.0,,,,20.0,-9999.0,-9999.0,-9999.0,
106,2008,1,11,18,,,,-7.0,,,-17.0,,9893.0,,,,90.0,,,,10.0,-9999.0,-9999.0,-9999.0,
107,2008,1,12,6,,,,,8.0,,,-31.0,,9952.0,,,,80.0,,,,30.0,-9999.0,-9999.0,-9999.0
108,2008,1,12,11,,,-14.0,,,-51.0,,9963.0,,,120.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
109,2008,1,12,14,,,-20.0,,,-57.0,,9959.0,,,100.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
110,2008,1,12,18,,,-29.0,,,-60.0,,9956.0,,,,90.0,,,,30.0,-9999.0,-9999.0,-9999.0,,
111,2008,1,12,20,,,-49.0,,,-69.0,,9955.0,,,100.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
112,2008,1,12,21,,,-40.0,,,-63.0,,9958.0,,,100.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
113,2008,1,12,22,,,-47.0,,,-69.0,,9957.0,,,100.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
114,2008,1,13,1,,,-51.0,,,-66.0,,9959.0,,,100.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
115,2008,1,13,2,,,-48.0,,,-59.0,,9958.0,,,110.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
116,2008,1,13,6,,,,14.0,,,,-5.0,,9974.0,,,,80.0,,,,40.0,-9999.0,-9999.0,-9999.0
117,2008,1,13,18,,,,10.0,,,-12.0,10039.0,,,,50.0,,,,20.0,-9999.0,-9999.0,-9999.0,,
118,2008,1,13,20,,,,15.0,,,-28.0,10023.0,,,350.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
119,2008,1,13,21,,,,13.0,,,-41.0,10014.0,,,150.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
120,2008,1,14,6,,,,38.0,,,-26.0,,9937.0,,,360.0,,,,20.0,-9999.0,-9999.0,-9999.0,,
121,2008,1,14,18,,,,55.0,,,-43.0,,9867.0,,,,60.0,,,120.0,-9999.0,-9999.0,-9999.0,,
122,2008,1,15,6,,,,62.0,,,-24.0,,9825.0,,,,60.0,,,,70.0,-9999.0,-9999.0,-9999.0,
123,2008,1,15,18,,,,67.0,,,-30.0,,9801.0,,,,70.0,,,,50.0,-9999.0,-9999.0,-9999.0,
124,2008,1,16,6,,,,27.0,,,,12.0,,9865.0,,,270.0,,,,30.0,-9999.0,-9999.0,-9999.0,
125,2008,1,16,18,,,,,0.0,,,,-4.0,,9878.0,,,290.0,,,,40.0,-9999.0,-9999.0,-9999.0
126,2008,1,17,6,,,,,0.0,,,-10.0,,9918.0,,,200.0,,,,10.0,-9999.0,-9999.0,-9999.0,
127,2008,1,17,18,,,,-6.0,,,-23.0,,9982.0,,,,40.0,,,,20.0,-9999.0,-9999.0,-9999.0,
128,2008,1,17,22,,,-20.0,,,-34.0,10003.0,,,100.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
129,2008,1,17,23,,,-32.0,,,-46.0,10006.0,,,100.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
130,2008,1,18,0,,,-30.0,,,-41.0,10008.0,,,100.0,,,,10.0,-9999.0,-9999.0,,,,,0.0
131,2008,1,18,1,,,-39.0,,,-50.0,10015.0,,,100.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
132,2008,1,18,2,,,-34.0,,,-50.0,10018.0,,,,60.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
133,2008,1,18,3,,,-32.0,,,-50.0,10021.0,,,,90.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
134,2008,1,18,4,,,-32.0,,,-46.0,10020.0,,,280.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
135,2008,1,18,5,,,-31.0,,,-43.0,10019.0,,,,80.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
136,2008,1,18,6,,,-32.0,,,-50.0,10017.0,,,,60.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
137,2008,1,18,7,,,-17.0,,,-51.0,10016.0,,,,20.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
138,2008,1,18,8,,,-38.0,,,-61.0,10019.0,,,,70.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
139,2008,1,18,9,,,-26.0,,,-58.0,10016.0,,,,40.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
140,2008,1,18,11,,,-47.0,,,-66.0,10012.0,,,320.0,,,,10.0,-9999.0,,,,-1.0,-9999.0,
141,2008,1,18,12,,,-37.0,,,-62.0,10004.0,,,350.0,,,,10.0,-9999.0,-9999.0,,,,,0.0
142,2008,1,18,13,,,-28.0,,,-50.0,,9991.0,,,290.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
143,2008,1,18,18,,,,27.0,,,-20.0,,9919.0,,,,60.0,,,,30.0,-9999.0,-9999.0,-9999.0,
144,2008,1,19,6,,,,45.0,,,-21.0,,9724.0,,,,90.0,,,,40.0,-9999.0,-9999.0,-9999.0,
145,2008,1,19,18,,,,22.0,,,-21.0,,9892.0,,,120.0,,,,50.0,-9999.0,-9999.0,-9999.0,,
146,2008,1,20,6,,,-10.0,,,-16.0,,9978.0,,,100.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,
147,2008,1,20,10,,,-10.0,,,-24.0,,9970.0,,,100.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
148,2008,1,20,13,,,-13.0,,,-30.0,,9950.0,,,110.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
149,2008,1,20,14,,,-12.0,,,-33.0,,9942.0,,,110.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
150,2008,1,20,17,,,-10.0,,,-27.0,,9929.0,,,320.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
151,2008,1,20,18,,,-13.0,,,-26.0,,9931.0,,,230.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
152,2008,1,20,19,,,-21.0,,,-31.0,,9930.0,,,120.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
153,2008,1,20,21,,,-20.0,,,-30.0,,9931.0,,,300.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
154,2008,1,20,22,,,-12.0,,,-26.0,,9933.0,,,140.0,,,,10.0,-9999.0,,,,-1.0,-9999.0
155,2008,1,20,23,,,-14.0,,,-28.0,,9932.0,,,100.0,,,,30.0,-9999.0,,,,-1.0,-9999.0
156,2008,1,21,6,,,-28.0,,,-42.0,,9953.0,,,340.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
157,2008,1,21,10,,,-20.0,,,-41.0,,9981.0,,,100.0,,,,20.0,-9999.0,,,,-1.0,-9999.0
158,2008,1,21,11,,,-20.0,,,-35.0,,9987.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
159,2008,1,21,12,,,-18.0,,,-28.0,,9993.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
160,2008,1,21,13,,,-21.0,,,-34.0,,9999.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
161,2008,1,21,14,,,-26.0,,,-38.0,10004.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
162,2008,1,21,15,,,-25.0,,,-39.0,10012.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
163,2008,1,21,16,,,-16.0,,,-35.0,10016.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
164,2008,1,21,17,,,-24.0,,,-41.0,10021.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
165,2008,1,21,18,,,-28.0,,,-43.0,10027.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
166,2008,1,21,19,,,-19.0,,,-41.0,10034.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
167,2008,1,21,20,,,-22.0,,,-40.0,10038.0,,,,90.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
168,2008,1,21,21,,,-18.0,,,-36.0,10043.0,,,,80.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
169,2008,1,21,22,,,-26.0,,,-38.0,10049.0,,,,90.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
170,2008,1,21,23,,,-23.0,,,-37.0,10056.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
171,2008,1,22,0,,,-19.0,,,-32.0,10062.0,,,,90.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
172,2008,1,22,1,,,-18.0,,,-31.0,10068.0,,,270.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
173,2008,1,22,2,,,-20.0,,,-29.0,10077.0,,,320.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
174,2008,1,22,3,,,-23.0,,,-32.0,10083.0,,,290.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
175,2008,1,22,4,,,-28.0,,,-34.0,10093.0,,,310.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
176,2008,1,22,5,,,-28.0,,,-34.0,10098.0,,,340.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
177,2008,1,22,6,,,-29.0,,,-35.0,10107.0,,,300.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
178,2008,1,22,7,,,-33.0,,,-38.0,10118.0,,,320.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
179,2008,1,22,8,,,-33.0,,,-39.0,10127.0,,,340.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
180,2008,1,22,9,,,-34.0,,,-40.0,10137.0,,,310.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
181,2008,1,22,10,,,-31.0,,,-37.0,10145.0,,,290.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
182,2008,1,22,11,,,-31.0,,,-37.0,10155.0,,,280.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
183,2008,1,22,12,,,-30.0,,,-37.0,10161.0,,,300.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
184,2008,1,22,13,,,-29.0,,,-39.0,10166.0,,,300.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
185,2008,1,22,14,,,-32.0,,,-42.0,10174.0,,,280.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
186,2008,1,22,15,,,-34.0,,,-45.0,10179.0,,,310.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
187,2008,1,22,16,,,-33.0,,,-44.0,10182.0,,,290.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
188,2008,1,22,17,,,-38.0,,,-56.0,10180.0,,,,10.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
189,2008,1,22,18,,,-48.0,,,-70.0,10182.0,,,,20.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
190,2008,1,22,19,,,-70.0,,,-85.0,10187.0,,,290.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
191,2008,1,22,20,,,-73.0,,,-86.0,10189.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,
192,2008,1,22,21,,,-74.0,,,-89.0,10186.0,,,330.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
193,2008,1,22,22,,,-79.0,,,-89.0,10183.0,,,,90.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
194,2008,1,22,23,,,-93.0,,-111.0,10176.0,,,350.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
195,2008,1,23,0,,,-77.0,,,-95.0,10168.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
196,2008,1,23,1,,,-71.0,,,-98.0,10157.0,,,280.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
197,2008,1,23,2,,,-72.0,,,-99.0,10151.0,,,,50.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
198,2008,1,23,3,,,-45.0,,,-85.0,10144.0,,,360.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
199,2008,1,23,4,,,-56.0,,,-85.0,10135.0,,,340.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
200,2008,1,23,5,,,-55.0,,,-82.0,10132.0,,,120.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
201,2008,1,23,6,,,-47.0,,,-77.0,10118.0,,,150.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
202,2008,1,23,7,,,-44.0,,,-74.0,10113.0,,,,20.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
203,2008,1,23,8,,,-38.0,,,-63.0,10109.0,,,310.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
204,2008,1,23,9,,,-31.0,,,-57.0,10102.0,,,150.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
205,2008,1,23,10,,,,-8.0,,,-55.0,10086.0,,,350.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
206,2008,1,23,11,,,-14.0,,,-53.0,10077.0,,,,60.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
207,2008,1,23,12,,,,,0.0,,,-34.0,10079.0,,,,70.0,,,,40.0,-9999.0,-9999.0,-9999.0,
208,2008,1,23,13,,,,-2.0,,,-27.0,10074.0,,,320.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,
209,2008,1,23,14,,,,,2.0,,,-37.0,10067.0,,,140.0,,,,20.0,-9999.0,-9999.0,-9999.0,,
210,2008,1,23,15,,,,21.0,,,-44.0,10058.0,,,,60.0,,,,30.0,-9999.0,-9999.0,-9999.0,,
211,2008,1,23,18,,,,16.0,,,-44.0,10031.0,,,,50.0,,,,30.0,-9999.0,-9999.0,-9999.0,,
212,2008,1,24,18,,,,12.0,,,,-7.0,,9916.0,,,100.0,,,,60.0,-9999.0,-9999.0,-9999.0,
213,2008,1,25,6,,,,16.0,,,-67.0,,9878.0,,,,70.0,,,,50.0,-9999.0,-9999.0,-9999.0,
214,2008,1,25,18,,,,31.0,,,-16.0,,9900.0,,,130.0,,,,60.0,-9999.0,-9999.0,-9999.0,,
215,2008,1,26,6,,,,,8.0,,,-24.0,,9932.0,,,110.0,,,,60.0,-9999.0,-9999.0,-9999.0,
