,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
818,2000,2,6,0,,,-10.0,,-110.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0
819,2000,2,6,1,,,-60.0,,-120.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0
820,2000,2,6,2,,,-70.0,,-110.0,-9999.0,,,270.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,,,
821,2000,2,6,4,,,-80.0,,-110.0,-9999.0,,,340.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,
822,2000,2,6,5,,,-80.0,,,-80.0,-9999.0,,,360.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,
823,2000,2,6,6,,-100.0,,-100.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
824,2000,2,6,7,,-110.0,,-120.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
825,2000,2,6,8,,-110.0,,-130.0,-9999.0,,,300.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
826,2000,2,6,9,,-110.0,,-120.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
827,2000,2,6,10,,-120.0,,-130.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
828,2000,2,6,11,,-120.0,,-130.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
829,2000,2,6,12,,-130.0,,-160.0,-9999.0,,,180.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
830,2000,2,6,13,,-120.0,,-130.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
831,2000,2,6,14,,-130.0,,-160.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
832,2000,2,6,15,,-120.0,,-120.0,-9999.0,,,170.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
833,2000,2,6,16,,,-80.0,,-100.0,-9999.0,,,190.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,,
834,2000,2,6,17,,,-40.0,,,-70.0,-9999.0,,,200.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,
835,2000,2,6,18,,,,20.0,,,-40.0,-9999.0,,,320.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
836,2000,2,6,19,,,,30.0,,,-60.0,-9999.0,,,320.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
837,2000,2,6,20,,,,30.0,,,-80.0,-9999.0,,,320.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
838,2000,2,6,21,,,,30.0,,,-80.0,-9999.0,,,340.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,
839,2000,2,6,22,,,,30.0,,,-80.0,-9999.0,,,330.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
840,2000,2,6,23,,,,30.0,,,-90.0,-9999.0,,,330.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
841,2000,2,7,0,,,,10.0,,,-80.0,-9999.0,,,330.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
842,2000,2,7,1,,,-30.0,,,-80.0,-9999.0,,,320.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,,
843,2000,2,7,2,,,-50.0,,,-90.0,-9999.0,,,320.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,
844,2000,2,7,3,,,-60.0,,,-90.0,-9999.0,,,350.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,
845,2000,2,7,4,,,-80.0,,-110.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0
846,2000,2,7,5,,,-90.0,,-130.0,-9999.0,,,340.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,
847,2000,2,7,6,,-100.0,,-140.0,-9999.0,,,,10.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,
848,2000,2,7,7,,-110.0,,-130.0,-9999.0,,,300.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
849,2000,2,7,8,,-110.0,,-120.0,-9999.0,,,340.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
850,2000,2,7,9,,-130.0,,-140.0,-9999.0,,,210.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
851,2000,2,7,10,,-130.0,,-130.0,-9999.0,,,330.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
852,2000,2,7,11,,-140.0,,-160.0,-9999.0,,,290.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
853,2000,2,7,12,,-150.0,,-170.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
854,2000,2,7,13,,-160.0,,-180.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
855,2000,2,7,14,,-160.0,,-170.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
856,2000,2,7,15,,-150.0,,-160.0,-9999.0,,,190.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
857,2000,2,7,16,,-110.0,,-120.0,-9999.0,,,200.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,,,,
858,2000,2,7,17,,,-70.0,,,-90.0,-9999.0,,,200.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,
859,2000,2,7,18,,,-40.0,,,-80.0,-9999.0,,,200.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,
860,2000,2,7,19,,,,,0.0,,,-60.0,-9999.0,,,200.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
861,2000,2,7,20,,,,40.0,,,-50.0,-9999.0,,,180.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
862,2000,2,7,21,,,,70.0,,,-40.0,-9999.0,,,200.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
863,2000,2,7,22,,,,80.0,,,-40.0,-9999.0,,,280.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
864,2000,2,7,23,,,,80.0,,,-30.0,-9999.0,,,310.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
865,2000,2,8,6,,,-20.0,,,-40.0,-9999.0,,,200.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,
866,2000,2,8,7,,,-30.0,,,-60.0,-9999.0,,,200.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,,
867,2000,2,8,8,,,-20.0,,,-50.0,-9999.0,,,190.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,,
868,2000,2,8,9,,,-10.0,,,-40.0,-9999.0,,,200.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,,
869,2000,2,8,10,,,-20.0,,,-40.0,-9999.0,,,190.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,
870,2000,2,8,11,,,-10.0,,,-40.0,-9999.0,,,180.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,
871,2000,2,8,12,,,-10.0,,,-40.0,-9999.0,,,200.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,,
872,2000,2,8,13,,,-10.0,,,-40.0,-9999.0,,,200.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,
873,2000,2,8,14,,,-10.0,,,-40.0,-9999.0,,,210.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,,
874,2000,2,8,15,,,,,0.0,,,-30.0,-9999.0,,,220.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
875,2000,2,8,16,,,,20.0,,,-20.0,-9999.0,,,210.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
876,2000,2,8,17,,,110.0,,,-40.0,-9999.0,,,270.0,,,,82.0,,,,,4.0,-9999.0,-9999.0,,
877,2000,2,8,18,,,120.0,,,-40.0,-9999.0,,,280.0,,,129.0,,,,,0.0,-9999.0,-9999.0,,,
878,2000,2,8,19,,,150.0,,,-40.0,-9999.0,,,290.0,,,129.0,,,,,0.0,-9999.0,-9999.0,,,
879,2000,2,8,20,,,140.0,,,-30.0,-9999.0,,,290.0,,,144.0,,,,,0.0,-9999.0,-9999.0,,,
880,2000,2,8,21,,,140.0,,,-30.0,-9999.0,,,300.0,,,139.0,,,,,0.0,-9999.0,-9999.0,,,
881,2000,2,8,22,,,130.0,,,-20.0,-9999.0,,,320.0,,,,98.0,,,,,0.0,-9999.0,-9999.0,,
882,2000,2,8,23,,,110.0,,,-20.0,-9999.0,,,330.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,
883,2000,2,9,0,,,,60.0,,,-20.0,-9999.0,,,360.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
884,2000,2,9,1,,,,50.0,,,-20.0,-9999.0,,,340.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
885,2000,2,9,2,,,,20.0,,,-10.0,-9999.0,,,210.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
886,2000,2,9,3,,,-10.0,,,-30.0,-9999.0,,,340.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,
887,2000,2,9,6,,,,10.0,,,-20.0,-9999.0,,,360.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
888,2000,2,9,7,,,,10.0,,,-20.0,-9999.0,,,,40.0,,,,46.0,,,,,8.0,-9999.0,-9999.0
889,2000,2,9,9,,,,10.0,,,-20.0,-9999.0,,,,30.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
890,2000,2,9,11,,,-10.0,,,-20.0,-9999.0,,,,30.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,
891,2000,2,9,12,,,-10.0,,,-20.0,-9999.0,,,,30.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,
892,2000,2,9,13,,,-10.0,,,-20.0,-9999.0,,,,40.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,
893,2000,2,9,17,,,,10.0,,,-20.0,-9999.0,,,,70.0,,,,31.0,,,,,8.0,-9999.0,-9999.0
894,2000,2,9,18,,,,20.0,,,-20.0,-9999.0,,,,70.0,,,,36.0,,,,,8.0,-9999.0,-9999.0
895,2000,2,9,20,,,-20.0,,,-40.0,-9999.0,,,,40.0,,,,72.0,,,,,8.0,-9999.0,-9999.0,
896,2000,2,9,21,,,-30.0,,,-60.0,-9999.0,,,,50.0,,,,82.0,,,,,8.0,-9999.0,-9999.0,
897,2000,2,9,22,,,-30.0,,,-60.0,-9999.0,,,,50.0,,,,62.0,,,,,8.0,-9999.0,-9999.0,
898,2000,2,9,23,,,-30.0,,,-60.0,-9999.0,,,,60.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,
899,2000,2,10,0,,,-40.0,,,-60.0,-9999.0,,,,30.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,
900,2000,2,10,1,,,-60.0,,,-70.0,-9999.0,,,,20.0,,,,62.0,,,,,8.0,-9999.0,-9999.0,
901,2000,2,10,2,,,-70.0,,,-80.0,-9999.0,,,,20.0,,,,67.0,,,,,8.0,-9999.0,-9999.0,
902,2000,2,10,3,,,-80.0,,-100.0,-9999.0,,,,20.0,,,,77.0,,,,,8.0,-9999.0,-9999.0,,
903,2000,2,10,4,,,-90.0,,-110.0,-9999.0,,,,30.0,,,,72.0,,,,,8.0,-9999.0,-9999.0,,
904,2000,2,10,5,,,-90.0,,-110.0,-9999.0,,,,50.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,
905,2000,2,10,6,,,-90.0,,-120.0,-9999.0,,,,50.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,
906,2000,2,10,7,,-100.0,,-120.0,-9999.0,,,,30.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,,
907,2000,2,10,8,,-110.0,,-120.0,-9999.0,,,,40.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
908,2000,2,10,9,,-110.0,,-130.0,-9999.0,,,,20.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
909,2000,2,10,10,,-120.0,,-140.0,-9999.0,,,,20.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
910,2000,2,10,11,,-130.0,,-150.0,-9999.0,,,,20.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,,
911,2000,2,10,12,,-130.0,,-160.0,-9999.0,,,,20.0,,,,46.0,,,,,8.0,-9999.0,-9999.0,,,
912,2000,2,10,13,,-140.0,,-160.0,-9999.0,,,,30.0,,,,46.0,,,,,8.0,-9999.0,-9999.0,,,
913,2000,2,10,14,,-140.0,,-170.0,-9999.0,,,,10.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
914,2000,2,10,15,,-160.0,,-180.0,-9999.0,,,360.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
915,2000,2,10,16,,-140.0,,-170.0,-9999.0,,,,20.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,,,
916,2000,2,10,17,,-140.0,,-170.0,-9999.0,,,,20.0,,,,41.0,,,,,7.0,-9999.0,-9999.0,,,
917,2000,2,10,18,,-130.0,,-160.0,-9999.0,,,,50.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,
918,2000,2,10,19,,-130.0,,-160.0,-9999.0,,,,40.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,
919,2000,2,10,20,,-120.0,,-160.0,-9999.0,,,360.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,,
920,2000,2,10,21,,-120.0,,-150.0,-9999.0,,,340.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,,,
921,2000,2,10,22,,-120.0,,-180.0,-9999.0,,,360.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,,
922,2000,2,10,23,,-130.0,,-190.0,-9999.0,,,360.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,,,,
923,2000,2,11,0,,-140.0,,-190.0,-9999.0,,,340.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,,
924,2000,2,11,1,,-160.0,,-200.0,-9999.0,,,320.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,,
925,2000,2,11,2,,-170.0,,-220.0,-9999.0,,,320.0,,,,26.0,,,,,7.0,-9999.0,-9999.0,,,,
926,2000,2,11,7,,-200.0,,-340.0,-9999.0,,,310.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,,
927,2000,2,11,8,,-210.0,,-290.0,-9999.0,,,300.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,,,
928,2000,2,11,9,,-210.0,,-280.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
929,2000,2,11,10,,-220.0,,-270.0,-9999.0,,,320.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
930,2000,2,11,11,,-220.0,,-300.0,-9999.0,,,310.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,
931,2000,2,11,12,,-220.0,-9999.0,-9999.0,,,340.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,,,
932,2000,2,11,13,,-230.0,-9999.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,,
933,2000,2,11,14,,-230.0,-9999.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,,
934,2000,2,11,15,,-220.0,,-290.0,-9999.0,,,340.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
935,2000,2,11,16,,-190.0,,-260.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
936,2000,2,11,17,,-170.0,,-230.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
937,2000,2,11,18,,-140.0,,-300.0,-9999.0,,,150.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
938,2000,2,11,19,,-110.0,,-230.0,-9999.0,,,190.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,,
939,2000,2,11,20,,,-90.0,,-260.0,-9999.0,,,160.0,,,,41.0,,,,,7.0,-9999.0,-9999.0,,,
940,2000,2,11,21,,,-80.0,,-260.0,-9999.0,,,150.0,,,,51.0,,,,,7.0,-9999.0,-9999.0,,,
941,2000,2,11,22,,,-70.0,,-180.0,-9999.0,,,130.0,,,,41.0,,,,,7.0,-9999.0,-9999.0,,,
942,2000,2,11,23,,,-80.0,,-160.0,-9999.0,,,130.0,,,,36.0,,,,,4.0,-9999.0,-9999.0,,,
943,2000,2,12,0,,,-80.0,,-140.0,-9999.0,,,130.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,
944,2000,2,12,1,,,-80.0,,-130.0,-9999.0,,,130.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,
945,2000,2,12,2,,,-80.0,,-130.0,-9999.0,,,120.0,,,,46.0,,,,,8.0,-9999.0,-9999.0,,,
946,2000,2,12,3,,,-80.0,,-130.0,-9999.0,,,110.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
947,2000,2,12,4,,,-90.0,,-120.0,-9999.0,,,120.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,
948,2000,2,12,6,,,-90.0,,-110.0,-9999.0,,,,60.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,
949,2000,2,12,7,,,-90.0,,-110.0,-9999.0,,,,40.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,
950,2000,2,12,8,,-110.0,,-120.0,-9999.0,,,,10.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,,
951,2000,2,12,9,,-110.0,,-120.0,-9999.0,,,,10.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,
952,2000,2,12,10,,-110.0,,-130.0,-9999.0,,,350.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,,
953,2000,2,12,11,,-130.0,,-160.0,-9999.0,,,330.0,,,,21.0,,,,,7.0,-9999.0,-9999.0,,,,
954,2000,2,12,12,,-140.0,,-170.0,-9999.0,,,340.0,,,,15.0,,,,,8.0,-9999.0,-9999.0,,,,
955,2000,2,12,13,,-160.0,,-190.0,-9999.0,,,350.0,,,,15.0,,,,,7.0,-9999.0,-9999.0,,,,
956,2000,2,12,14,,-150.0,,-150.0,-9999.0,,,350.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,,
957,2000,2,12,15,,-130.0,,-130.0,-9999.0,,,,,0.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0,
958,2000,2,12,16,,-120.0,,-140.0,-9999.0,,,,60.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,,
959,2000,2,12,18,,-110.0,,-130.0,-9999.0,,,,40.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,
960,2000,2,12,19,,-110.0,,-140.0,-9999.0,,,,40.0,,,,46.0,,,,,8.0,-9999.0,-9999.0,,,
961,2000,2,12,20,,-110.0,,-130.0,-9999.0,,,,40.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,
962,2000,2,12,21,,-110.0,,-140.0,-9999.0,,,,20.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
963,2000,2,12,22,,-110.0,,-140.0,-9999.0,,,,20.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,
964,2000,2,12,23,,-110.0,,-160.0,-9999.0,,,,30.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,
965,2000,2,13,0,,-110.0,,-160.0,-9999.0,,,,20.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
966,2000,2,13,1,,-120.0,,-160.0,-9999.0,,,,20.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
967,2000,2,13,2,,-120.0,,-150.0,-9999.0,,,,20.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,
968,2000,2,13,3,,-120.0,,-160.0,-9999.0,,,,20.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,
969,2000,2,13,4,,-120.0,,-170.0,-9999.0,,,,30.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,
970,2000,2,13,6,,-120.0,,-190.0,-9999.0,,,,70.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,,,
971,2000,2,13,7,,-120.0,,-180.0,-9999.0,,,,80.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,
972,2000,2,13,8,,-120.0,,-180.0,-9999.0,,,100.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,,
973,2000,2,13,9,,-120.0,,-200.0,-9999.0,,,130.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,,
974,2000,2,13,10,,-120.0,,-180.0,-9999.0,,,130.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
975,2000,2,13,11,,-130.0,,-180.0,-9999.0,,,120.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,,
976,2000,2,13,12,,-130.0,,-180.0,-9999.0,,,100.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
977,2000,2,13,13,,-130.0,,-170.0,-9999.0,,,100.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
978,2000,2,13,14,,-130.0,,-160.0,-9999.0,,,120.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,,
979,2000,2,13,15,,-130.0,,-150.0,-9999.0,,,120.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
980,2000,2,13,16,,-130.0,,-160.0,-9999.0,,,120.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
981,2000,2,13,17,,-120.0,,-160.0,-9999.0,,,110.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
982,2000,2,13,18,,-110.0,,-130.0,-9999.0,,,130.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,,,
983,2000,2,13,19,,-100.0,,-130.0,-9999.0,,,150.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,,
984,2000,2,13,20,,,-90.0,,-110.0,-9999.0,,,150.0,,,,51.0,,,,,8.0,-9999.0,-9999.0,,,
985,2000,2,13,21,,,-80.0,,-120.0,-9999.0,,,150.0,,,,62.0,,,,,8.0,-9999.0,-9999.0,,,
986,2000,2,13,22,,,-80.0,,-110.0,-9999.0,,,180.0,,,,46.0,,,,,8.0,-9999.0,-9999.0,,,
987,2000,2,13,23,,,-80.0,,-110.0,-9999.0,,,180.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,
988,2000,2,14,0,,-110.0,,-130.0,-9999.0,,,190.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,,,
989,2000,2,14,1,,-130.0,,-130.0,-9999.0,,,260.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,,
990,2000,2,14,2,,-120.0,,-120.0,-9999.0,,,250.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,,,,
991,2000,2,14,3,,-140.0,,-150.0,-9999.0,,,,,0.0,,,,,0.0,,,,,7.0,-9999.0,-9999.0,
992,2000,2,14,4,,-150.0,,-150.0,-9999.0,,,200.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,,,
993,2000,2,14,5,,-130.0,,-170.0,-9999.0,,,,,0.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0,
994,2000,2,14,6,,-150.0,,-150.0,-9999.0,,,220.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,,
995,2000,2,14,7,,-140.0,,-190.0,-9999.0,,,280.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,,,
996,2000,2,14,8,,-170.0,,-210.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
997,2000,2,14,9,,-190.0,,-190.0,-9999.0,,,160.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,,
998,2000,2,14,10,,-170.0,,-220.0,-9999.0,,,180.0,,,,15.0,,,,,7.0,-9999.0,-9999.0,,,,
999,2000,2,14,11,,-180.0,,-190.0,-9999.0,,,240.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,,
1000,2000,2,14,12,,-210.0,,-260.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1001,2000,2,14,13,,-200.0,,-210.0,-9999.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,,,,
1002,2000,2,14,14,,-180.0,,-190.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1003,2000,2,14,15,,-190.0,,-240.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
1004,2000,2,14,16,,-170.0,,-220.0,-9999.0,,,190.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,,,,
1005,2000,2,14,17,,-150.0,,-260.0,-9999.0,,,160.0,,,,21.0,,,,,7.0,-9999.0,-9999.0,,,,
1006,2000,2,14,18,,-130.0,,-170.0,-9999.0,,,,90.0,,,,15.0,,,,,8.0,-9999.0,-9999.0,,,
1007,2000,2,14,19,,-110.0,,-180.0,-9999.0,,,,50.0,,,,15.0,,,,,8.0,-9999.0,-9999.0,,,
1008,2000,2,14,20,,-100.0,,-160.0,-9999.0,,,,,0.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0,
1009,2000,2,14,21,,,-90.0,,-110.0,-9999.0,,,150.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,,,
1010,2000,2,14,22,,,-90.0,,-130.0,-9999.0,,,,90.0,,,,15.0,,,,,4.0,-9999.0,-9999.0,,
1011,2000,2,14,23,,,-90.0,,-130.0,-9999.0,,,,30.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,
1012,2000,2,15,0,,,-90.0,,-120.0,-9999.0,,,,40.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,
1013,2000,2,15,1,,,-90.0,,-130.0,-9999.0,,,,30.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,,
1014,2000,2,15,2,,-100.0,,-120.0,-9999.0,,,,40.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,,,
1015,2000,2,15,3,,-110.0,,-130.0,-9999.0,,,,30.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
1016,2000,2,15,5,,-110.0,,-130.0,-9999.0,,,,20.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
1017,2000,2,15,7,,-110.0,,-130.0,-9999.0,,,,30.0,,,,62.0,,,,,8.0,-9999.0,-9999.0,,,
1018,2000,2,15,8,,-120.0,,-130.0,-9999.0,,,,30.0,,,,67.0,,,,,8.0,-9999.0,-9999.0,,,
1019,2000,2,15,9,,-110.0,,-130.0,-9999.0,,,,20.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
1020,2000,2,15,11,,-120.0,,-140.0,-9999.0,,,,30.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
1021,2000,2,15,13,,-120.0,,-140.0,-9999.0,,,,10.0,,,,57.0,,,,,8.0,-9999.0,-9999.0,,,
1022,2000,2,15,14,,-120.0,,-150.0,-9999.0,,,,20.0,,,,41.0,,,,,8.0,-9999.0,-9999.0,,,
1023,2000,2,15,15,,-130.0,,-150.0,-9999.0,,,360.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,,,,
1024,2000,2,15,16,,-120.0,,-140.0,-9999.0,,,340.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,
1025,2000,2,15,17,,-120.0,,-140.0,-9999.0,,,360.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,,
1026,2000,2,15,18,,-110.0,,-140.0,-9999.0,,,330.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,,
1027,2000,2,15,19,,-110.0,,-130.0,-9999.0,,,340.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,,,
1028,2000,2,15,20,,-110.0,,-120.0,-9999.0,,,,10.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,,,
