,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1468,2015,3,4,20,,-363,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
1469,2015,3,4,21,,-363,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
1470,2015,3,4,22,,-363,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
1471,2015,3,4,23,,-363,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1472,2015,3,5,0,,-363,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
1473,2015,3,5,1,,-363,-9999,-9999.0,,,,60.0,,,,36,-9999.0,-9999.0,-9999.0
1474,2015,3,5,2,,-363,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
1475,2015,3,5,3,,-363,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1476,2015,3,5,4,,-364,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1477,2015,3,5,5,,-364,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1478,2015,3,5,6,,-364,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1479,2015,3,5,7,,-364,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1480,2015,3,5,8,,-364,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1481,2015,3,5,9,,-364,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
1482,2015,3,5,10,,-364,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1483,2015,3,5,11,,-364,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
1484,2015,3,5,12,,-364,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1485,2015,3,5,13,,-364,-9999,-9999.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
1486,2015,3,5,14,,-365,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1487,2015,3,5,15,,-365,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1488,2015,3,5,16,,-365,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1489,2015,3,5,17,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1490,2015,3,5,18,,-365,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1491,2015,3,5,19,,-365,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1492,2015,3,5,20,,-365,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1493,2015,3,5,21,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1494,2015,3,5,22,,-392,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1495,2015,3,5,23,,-366,-9999,-9999.0,,,,70.0,,,,36,-9999.0,-9999.0,-9999.0
1496,2015,3,6,0,,-366,-9999,-9999.0,,,,70.0,,,,41,-9999.0,-9999.0,-9999.0
1497,2015,3,6,1,,-366,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1498,2015,3,6,2,,-366,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1499,2015,3,6,3,,-366,-9999,-9999.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
1500,2015,3,6,4,,-366,-9999,-9999.0,,,,60.0,,,,51,-9999.0,-9999.0,-9999.0
1501,2015,3,6,5,,-366,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
1502,2015,3,6,6,,-366,-9999,-9999.0,,,,60.0,,,,57,-9999.0,-9999.0,-9999.0
1503,2015,3,6,7,,-366,-9999,-9999.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
1504,2015,3,6,8,,-366,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
1505,2015,3,6,9,,-366,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1506,2015,3,6,10,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1507,2015,3,6,11,,-367,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1508,2015,3,6,12,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1509,2015,3,6,13,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1510,2015,3,6,14,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1511,2015,3,6,15,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1512,2015,3,6,16,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1513,2015,3,6,17,,-367,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1514,2015,3,6,18,,-367,-9999,-9999.0,,,,70.0,,,,36,-9999.0,-9999.0,-9999.0
1515,2015,3,6,19,,-368,-9999,-9999.0,,,,70.0,,,,36,-9999.0,-9999.0,-9999.0
1516,2015,3,6,20,,-368,-9999,-9999.0,,,,70.0,,,,41,-9999.0,-9999.0,-9999.0
1517,2015,3,6,21,,-368,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1518,2015,3,6,22,,-368,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1519,2015,3,6,23,,-368,-9999,-9999.0,,,,80.0,,,,31,-9999.0,-9999.0,-9999.0
1520,2015,3,7,0,,-368,-9999,-9999.0,,,,80.0,,,,31,-9999.0,-9999.0,-9999.0
1521,2015,3,7,1,,-368,-9999,-9999.0,,,,80.0,,,,31,-9999.0,-9999.0,-9999.0
1522,2015,3,7,2,,-368,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1523,2015,3,7,3,,-368,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1524,2015,3,7,4,,-368,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1525,2015,3,7,5,,-368,-9999,-9999.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
1526,2015,3,7,6,,-368,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1527,2015,3,7,7,,-369,-9999,-9999.0,,,,70.0,,,,46,-9999.0,-9999.0,-9999.0
1528,2015,3,7,8,,-369,-9999,-9999.0,,,,60.0,,,,36,-9999.0,-9999.0,-9999.0
1529,2015,3,7,9,,-369,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
1530,2015,3,7,10,,-369,-9999,-9999.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
1531,2015,3,7,11,,-369,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
1532,2015,3,7,12,,-369,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1533,2015,3,7,13,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1534,2015,3,7,14,,-369,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1535,2015,3,7,15,,-369,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1536,2015,3,7,16,,-369,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1537,2015,3,7,17,,-369,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1538,2015,3,7,18,,-370,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1539,2015,3,7,19,,-370,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1540,2015,3,7,20,,-370,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1541,2015,3,7,21,,-370,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
1542,2015,3,7,22,,-370,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1543,2015,3,7,23,,-428,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1544,2015,3,8,0,,-370,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1545,2015,3,8,1,,-370,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1546,2015,3,8,2,,-370,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1547,2015,3,8,3,,-370,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1548,2015,3,8,4,,-370,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
1549,2015,3,8,5,,-371,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1550,2015,3,8,6,,-371,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
1551,2015,3,8,7,,-371,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1552,2015,3,8,8,,-371,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1553,2015,3,8,9,,-371,-9999,-9999.0,,,,60.0,,,,36,-9999.0,-9999.0,-9999.0
1554,2015,3,8,10,,-371,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1555,2015,3,8,11,,-371,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
1556,2015,3,8,12,,-371,-9999,-9999.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
1557,2015,3,8,13,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1558,2015,3,8,14,,-371,-9999,-9999.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
1559,2015,3,8,15,,-371,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
1560,2015,3,8,16,,-372,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1561,2015,3,8,17,,-372,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
1562,2015,3,8,18,,-372,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1563,2015,3,8,19,,-372,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1564,2015,3,8,20,,-372,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1565,2015,3,8,21,,-372,-9999,-9999.0,,,,60.0,,,,15,-9999.0,-9999.0,-9999.0
1566,2015,3,8,22,,-372,-9999,-9999.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
1567,2015,3,8,23,,-372,-9999,-9999.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
1568,2015,3,9,0,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1569,2015,3,9,1,,-372,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
1570,2015,3,9,2,,-372,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
1571,2015,3,9,3,,-373,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
1572,2015,3,9,4,,-373,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1573,2015,3,9,5,,-373,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1574,2015,3,9,6,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1575,2015,3,9,7,,-373,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
1576,2015,3,9,8,,-373,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1577,2015,3,9,9,,-373,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1578,2015,3,9,10,,-373,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1579,2015,3,9,11,,-373,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1580,2015,3,9,12,,-373,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1581,2015,3,9,21,,-374,-9999,-9999.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
1582,2015,3,9,22,,-374,-9999,-9999.0,,,,60.0,,,,10,-9999.0,-9999.0,-9999.0
1583,2015,3,9,23,,-374,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1584,2015,3,10,0,,-375,-9999,-9999.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
1585,2015,3,10,1,,-375,-9999,-9999.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
1586,2015,3,10,2,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1587,2015,3,10,3,,-375,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
1588,2015,3,10,4,,-375,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
1589,2015,3,10,5,,-375,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1590,2015,3,10,6,,-375,-9999,-9999.0,,,,50.0,,,,72,-9999.0,-9999.0,-9999.0
1591,2015,3,10,7,,-375,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1592,2015,3,10,8,,-375,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1593,2015,3,10,9,,-375,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1594,2015,3,10,10,,-375,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1595,2015,3,10,11,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1596,2015,3,10,12,,-375,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1597,2015,3,10,13,,-376,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1598,2015,3,10,14,,-376,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1599,2015,3,10,15,,-376,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
1600,2015,3,10,16,,-376,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1601,2015,3,10,17,,-376,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1602,2015,3,10,18,,-376,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
1603,2015,3,10,19,,-376,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1604,2015,3,10,20,,-376,-9999,-9999.0,,,,50.0,,,,88,-9999.0,-9999.0,-9999.0
1605,2015,3,10,21,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1606,2015,3,10,22,,-376,-9999,-9999.0,,,,50.0,,,,88,-9999.0,-9999.0,-9999.0
1607,2015,3,10,23,,-377,-9999,-9999.0,,,,40.0,,,,88,-9999.0,-9999.0,-9999.0
1608,2015,3,11,0,,-377,-9999,-9999.0,,,,50.0,,,,93,-9999.0,-9999.0,-9999.0
1609,2015,3,11,1,,-377,-9999,-9999.0,,,,40.0,,,,88,-9999.0,-9999.0,-9999.0
1610,2015,3,11,2,,-377,-9999,-9999.0,,,,40.0,,,103.0,-9999,-9999.0,-9999.0,
1611,2015,3,11,3,,-377,-9999,-9999.0,,,,40.0,,,108.0,-9999,-9999.0,-9999.0,
1612,2015,3,11,4,,-377,-9999,-9999.0,,,,40.0,,,108.0,-9999,-9999.0,-9999.0,
1613,2015,3,11,5,,-377,-9999,-9999.0,,,,40.0,,,108.0,-9999,-9999.0,-9999.0,
1614,2015,3,11,6,,-377,-9999,-9999.0,,,,40.0,,,,88,-9999.0,-9999.0,-9999.0
1615,2015,3,11,7,,-377,-9999,-9999.0,,,,40.0,,,,98,-9999.0,-9999.0,-9999.0
1616,2015,3,11,8,,-377,-9999,-9999.0,,,,40.0,,,,93,-9999.0,-9999.0,-9999.0
1617,2015,3,11,9,,-377,-9999,-9999.0,,,,40.0,,,,93,-9999.0,-9999.0,-9999.0
1618,2015,3,11,10,,-377,-9999,-9999.0,,,,40.0,,,,82,-9999.0,-9999.0,-9999.0
1619,2015,3,11,11,,-378,-9999,-9999.0,,,,40.0,,,,82,-9999.0,-9999.0,-9999.0
1620,2015,3,11,12,,-378,-9999,-9999.0,,,,40.0,,,,82,-9999.0,-9999.0,-9999.0
1621,2015,3,11,13,,-378,-9999,-9999.0,,,,30.0,,,,88,-9999.0,-9999.0,-9999.0
1622,2015,3,11,14,,-378,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1623,2015,3,11,15,,-378,-9999,-9999.0,,,,20.0,,,,77,-9999.0,-9999.0,-9999.0
1624,2015,3,11,16,,-378,-9999,-9999.0,,,,10.0,,,,77,-9999.0,-9999.0,-9999.0
1625,2015,3,11,17,,-378,-9999,-9999.0,,,,10.0,,,,77,-9999.0,-9999.0,-9999.0
1626,2015,3,11,18,,-378,-9999,-9999.0,,,,10.0,,,,62,-9999.0,-9999.0,-9999.0
1627,2015,3,11,19,,-378,-9999,-9999.0,,,,10.0,,,,57,-9999.0,-9999.0,-9999.0
1628,2015,3,11,20,,-378,-9999,-9999.0,,,,20.0,,,,36,-9999.0,-9999.0,-9999.0
1629,2015,3,11,21,,-379,-9999,-9999.0,,,,20.0,,,,36,-9999.0,-9999.0,-9999.0
1630,2015,3,11,22,,-379,-9999,-9999.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
1631,2015,3,11,23,,-379,-9999,-9999.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
1632,2015,3,12,0,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1633,2015,3,12,1,,-379,-9999,-9999.0,,,,40.0,,,,36,-9999.0,-9999.0,-9999.0
1634,2015,3,12,2,-9999.0,-9999,-9999,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999,,,
1635,2015,3,12,3,,-379,-9999,-9999.0,,,,40.0,,,,10,-9999.0,-9999.0,-9999.0
1636,2015,3,12,4,,-379,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1637,2015,3,12,5,,-379,-9999,-9999.0,-9999.0,,,,21.0,-9999.0,-9999.0,-9999,,,
1638,2015,3,12,6,,-379,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1639,2015,3,12,7,,-379,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1640,2015,3,12,8,,-379,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1641,2015,3,12,9,,-379,-9999,-9999.0,,,,40.0,,,,67,-9999.0,-9999.0,-9999.0
1642,2015,3,12,10,,-379,-9999,-9999.0,,,,40.0,,,,62,-9999.0,-9999.0,-9999.0
1643,2015,3,12,11,,-379,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1644,2015,3,12,12,,-379,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1645,2015,3,12,13,,-367,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1646,2015,3,12,14,,-379,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1647,2015,3,12,15,,-380,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1648,2015,3,12,16,,-380,-9999,-9999.0,,,,50.0,,,,36,-9999.0,-9999.0,-9999.0
1649,2015,3,12,17,,-380,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1650,2015,3,12,18,,-380,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1651,2015,3,12,19,,-380,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1652,2015,3,12,20,,-380,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1653,2015,3,12,21,,-380,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1654,2015,3,12,22,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1655,2015,3,12,23,,-380,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1656,2015,3,13,0,,-380,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1657,2015,3,13,1,,-380,-9999,-9999.0,,,,50.0,,,,10,-9999.0,-9999.0,-9999.0
1658,2015,3,13,2,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1659,2015,3,13,3,,-380,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1660,2015,3,13,4,,-380,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1661,2015,3,13,5,,-380,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1662,2015,3,13,6,,-380,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1663,2015,3,13,7,,-380,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1664,2015,3,13,8,,-380,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1665,2015,3,13,9,,-380,-9999,-9999.0,,,,50.0,,,,51,-9999.0,-9999.0,-9999.0
1666,2015,3,13,10,,-380,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1667,2015,3,13,11,,-380,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1668,2015,3,13,12,,-380,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1669,2015,3,13,13,,-380,-9999,-9999.0,,,,50.0,,,,10,-9999.0,-9999.0,-9999.0
1670,2015,3,13,14,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1671,2015,3,13,15,,-380,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1672,2015,3,13,16,,-380,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1673,2015,3,13,17,,-380,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1674,2015,3,13,18,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1675,2015,3,13,19,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1676,2015,3,13,20,,-380,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1677,2015,3,13,21,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1678,2015,3,13,22,,-380,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1679,2015,3,13,23,,-380,-9999,-9999.0,,,,50.0,,,,10,-9999.0,-9999.0,-9999.0
1680,2015,3,14,0,,-380,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1681,2015,3,14,1,,-380,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1682,2015,3,14,2,,-380,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1683,2015,3,14,3,,-380,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1684,2015,3,14,4,,-380,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1685,2015,3,14,5,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1686,2015,3,14,6,,-380,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1687,2015,3,14,7,,-380,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1688,2015,3,14,8,,-380,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1689,2015,3,14,9,,-379,-9999,-9999.0,,,,50.0,,,,15,-9999.0,-9999.0,-9999.0
1690,2015,3,14,10,,-379,-9999,-9999.0,,,,50.0,,,,26,-9999.0,-9999.0,-9999.0
1691,2015,3,14,11,,-379,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1692,2015,3,14,12,,-379,-9999,-9999.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
1693,2015,3,14,13,,-379,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1694,2015,3,14,14,,-379,-9999,-9999.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
1695,2015,3,14,15,,-379,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1696,2015,3,14,16,,-379,-9999,-9999.0,,,,,0.0,-9999.0,-9999.0,-9999,-9999.0,,
1697,2015,3,14,17,,-379,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1698,2015,3,14,18,,-379,-9999,-9999.0,,,,50.0,,,,31,-9999.0,-9999.0,-9999.0
1699,2015,3,14,19,,-379,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1700,2015,3,14,20,,-379,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1701,2015,3,14,21,,-379,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1702,2015,3,14,22,,-379,-9999,-9999.0,,,,50.0,,,,62,-9999.0,-9999.0,-9999.0
1703,2015,3,14,23,,-379,-9999,-9999.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
1704,2015,3,15,0,,-379,-9999,-9999.0,,,,50.0,,,,57,-9999.0,-9999.0,-9999.0
1705,2015,3,15,1,,-379,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
1706,2015,3,15,2,,-379,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1707,2015,3,15,3,,-379,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1708,2015,3,15,4,,-379,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1709,2015,3,15,5,,-379,-9999,-9999.0,,,,50.0,,,,88,-9999.0,-9999.0,-9999.0
1710,2015,3,15,6,,-379,-9999,-9999.0,,,,50.0,,,,88,-9999.0,-9999.0,-9999.0
1711,2015,3,15,7,,-379,-9999,-9999.0,,,,50.0,,,,77,-9999.0,-9999.0,-9999.0
1712,2015,3,15,8,,-379,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1713,2015,3,15,9,,-379,-9999,-9999.0,,,,50.0,,,,93,-9999.0,-9999.0,-9999.0
1714,2015,3,15,10,,-379,-9999,-9999.0,,,,50.0,,,,82,-9999.0,-9999.0,-9999.0
1715,2015,3,15,11,,-379,-9999,-9999.0,,,,50.0,,,,67,-9999.0,-9999.0,-9999.0
